,Frequency,Dimension,Robustness
1110110011111111,46.0,7.0,0.5453804347826086
1111011111110011,38.0,7.0,0.5345394736842105
1111001011111110,13.0,8.0,0.4634615384615385
1011111110101010,19.0,7.0,0.4394736842105263
1110010010100100,4.0,10.0,0.403125
1010101010101010,193.0,2.0,0.6246113989637307
1111101011001010,5.0,7.0,0.40499999999999997
1111011101000011,1.0,13.0,0.2125
0000000001110011,13.0,8.0,0.5067307692307692
1101110111111101,39.0,7.0,0.5532051282051285
0011001000000111,1.0,13.0,0.4375
1100111111111111,139.0,4.0,0.6460431654676255
0100000000000100,18.0,10.0,0.5527777777777777
1100010000000000,40.0,7.0,0.5924999999999999
0010001000000000,169.0,6.0,0.6369822485207104
1111110111110001,10.0,8.0,0.495
1111000001000000,12.0,8.0,0.5000000000000001
0001000110110011,5.0,9.0,0.4575
0000010000000000,317.0,8.0,0.6588328075709782
1100000011110110,3.0,14.0,0.24583333333333335
0001101011011010,1.0,11.0,0.4375
1001100001000100,1.0,13.0,0.4625
1011000111110101,2.0,7.0,0.4125
1110100010101010,5.0,13.0,0.39999999999999997
1101111111011111,161.0,4.0,0.6459627329192544
0010101011000000,2.0,13.0,0.35
1111111101011111,168.0,4.0,0.6470238095238097
1111110000001100,8.0,6.0,0.43281249999999993
0000001011010101,2.0,12.0,0.4
1010000000100000,31.0,7.0,0.5681451612903223
1010101011110101,1.0,7.0,0.5375
1100110111000111,3.0,12.0,0.43333333333333335
1101110111111111,179.0,4.0,0.6591480446927377
1111111100101111,44.0,7.0,0.5446022727272729
1010101010000101,1.0,11.0,0.3625
1111111011101100,12.0,11.0,0.37812500000000004
0000000000010000,304.0,8.0,0.6147203947368425
1010000011100000,12.0,8.0,0.5697916666666667
1110110011101111,9.0,8.0,0.45972222222222225
0000001100001101,1.0,9.0,0.325
0000101001010101,3.0,7.0,0.5125000000000001
1101111101011111,34.0,7.0,0.5882352941176466
1000000011000000,34.0,7.0,0.5805147058823529
0001000011110000,11.0,8.0,0.5147727272727273
1110101011101010,32.0,5.0,0.5085937500000003
1101111101001100,5.0,11.0,0.4725
0110000101100100,1.0,18.0,0.25
0011100100100000,1.0,13.0,0.225
1010111110101111,104.0,3.0,0.6203125
0100110101110111,1.0,13.0,0.2125
1110111011110101,3.0,8.0,0.5833333333333334
1010111110101010,25.0,5.0,0.528
1111001111111111,155.0,4.0,0.6440322580645161
0000000011001100,109.0,4.0,0.5987385321100915
1111111111111110,313.0,5.0,0.5723642172523964
1110111111110010,2.0,12.0,0.325
0001111110001111,4.0,10.0,0.48437500000000006
0011000110110001,3.0,9.0,0.5333333333333333
0000100000000000,301.0,8.0,0.6980481727574751
1111110111110101,44.0,7.0,0.5451704545454544
1000111100001100,3.0,10.0,0.4083333333333334
0000101000001111,32.0,5.0,0.47265624999999994
0000000000010101,37.0,7.0,0.4847972972972972
1000111111000010,1.0,15.0,0.0625
0000000000001010,175.0,6.0,0.6226428571428575
0000000011001000,38.0,7.0,0.5292763157894737
1111111011111111,309.0,5.0,0.6190533980582529
1000100000001010,10.0,8.0,0.51625
1111111100000001,32.0,6.0,0.4753906250000002
1100101000000000,9.0,8.0,0.5527777777777777
0111011100000101,4.0,9.0,0.36875
0010000100000011,1.0,12.0,0.525
1111111111110000,116.0,3.0,0.5737068965517239
1010001010101010,21.0,6.0,0.5142857142857145
1101110111011101,104.0,3.0,0.622596153846154
1111000011111000,25.0,6.0,0.503
1100010011000000,19.0,8.0,0.5111842105263158
1111111000101111,2.0,12.0,0.2625
0010101000000010,10.0,11.0,0.44250000000000006
1011101110111011,103.0,3.0,0.5910194174757281
0101001001010000,3.0,8.0,0.4625000000000001
1000000010000000,152.0,6.0,0.693503289473684
0000000000001101,34.0,7.0,0.5161764705882351
0101010101010101,203.0,2.0,0.6171182266009848
1110010111101100,1.0,12.0,0.5375
0011001000000000,35.0,7.0,0.5489285714285713
1010101001110000,3.0,10.0,0.46249999999999997
1101110011111111,42.0,7.0,0.5577380952380955
0111111011111111,11.0,10.0,0.5
0000001000000000,328.0,8.0,0.669016768292683
1101000011110100,3.0,13.0,0.3708333333333333
0000100000010001,5.0,9.0,0.34249999999999997
1111111100110000,31.0,5.0,0.49596774193548393
1111000011000000,33.0,5.0,0.5045454545454546
1111101111111011,169.0,4.0,0.6205621301775148
0100000010111011,1.0,11.0,0.5875
0000100011111111,26.0,6.0,0.5259615384615385
1100000000000001,8.0,9.0,0.45625
1011001111010001,2.0,11.0,0.3125
0010111100111110,2.0,12.0,0.18125000000000002
1101110000001101,1.0,10.0,0.3375
1111001101110111,10.0,8.0,0.47750000000000004
1010110011110000,3.0,10.0,0.4666666666666666
0100010000000100,36.0,7.0,0.5753472222222222
0111111111111111,303.0,5.0,0.7373762376237619
1011111110111111,165.0,4.0,0.6465909090909097
0000101111001111,7.0,9.0,0.42142857142857143
0000011001010000,1.0,16.0,0.25
0000000100000000,298.0,8.0,0.6247902684563756
1111001111101110,6.0,8.0,0.5145833333333334
1100101011000000,5.0,7.0,0.47000000000000003
0100001111111111,7.0,9.0,0.47500000000000003
1100110001001000,1.0,10.0,0.3125
1111011111101111,13.0,10.0,0.45865384615384625
0111011111110011,14.0,8.0,0.49821428571428567
1111010111011100,3.0,12.0,0.32916666666666666
0000000010000010,11.0,10.0,0.55
1101011111011011,1.0,14.0,0.275
1111111111111101,309.0,5.0,0.6173948220064726
0001000100100010,7.0,8.0,0.4803571428571428
1111111111011101,178.0,4.0,0.6196629213483141
0011111100110111,14.0,7.0,0.5214285714285715
1111111011001110,11.0,8.0,0.4193181818181818
1111011111100110,5.0,8.0,0.4575
0000110000001000,54.0,7.0,0.5423611111111112
1111111111011110,16.0,10.0,0.46718750000000003
1111111111011111,335.0,5.0,0.6657462686567159
1110010111100101,4.0,7.0,0.4125
1110110011001100,21.0,6.0,0.5238095238095237
0000100000000010,16.0,10.0,0.50546875
1010011000000000,2.0,12.0,0.4125
1111001111111001,5.0,12.0,0.34750000000000003
0010010100100000,6.0,8.0,0.48541666666666666
0000010100000001,38.0,7.0,0.49440789473684216
1101111111111011,23.0,10.0,0.47608695652173916
0000000000001111,116.0,4.0,0.5710129310344824
1100000000000000,191.0,6.0,0.6862565445026182
1010000010100000,106.0,4.0,0.6556603773584905
1011110110111111,7.0,9.0,0.4875000000000001
0101011101000100,8.0,9.0,0.421875
1101110011011101,14.0,7.0,0.4419642857142857
1110111111101110,42.0,7.0,0.4982142857142859
1101000011110000,22.0,6.0,0.5318181818181819
1000110100000100,3.0,12.0,0.4875
0111000011110000,18.0,6.0,0.554861111111111
0000001000000010,180.0,6.0,0.5897222222222224
1111010111111111,164.0,4.0,0.6515243902439026
0010001011111111,25.0,5.0,0.544
0111010110110000,2.0,10.0,0.44375
1101111111111111,327.0,5.0,0.6964067278287464
1101000000000000,54.0,7.0,0.5854166666666666
1010111110111111,41.0,7.0,0.5466463414634146
0011000101000000,2.0,15.0,0.31875
1000111001001100,1.0,15.0,0.2125
0011111100111111,127.0,3.0,0.6437007874015745
1101110111110000,5.0,7.0,0.45499999999999996
1111111111101110,160.0,4.0,0.574375
0100000010011000,1.0,16.0,0.4875
1110101011011101,3.0,12.0,0.3125
0000000000000010,310.0,8.0,0.6159274193548385
1010101011111110,11.0,7.0,0.4738636363636364
1111010111110000,32.0,5.0,0.5101562500000001
0101000011000000,15.0,8.0,0.47166666666666673
1100111011001100,27.0,6.0,0.4898148148148148
1111101100001011,5.0,7.0,0.465
0001110101110011,1.0,14.0,0.3625
1011101110110011,20.0,7.0,0.5193749999999999
0111000000010000,5.0,11.0,0.4575
1000110100000001,2.0,9.0,0.275
1000111110000000,7.0,7.0,0.5017857142857144
0101111100001101,4.0,10.0,0.4
1111110111011101,34.0,7.0,0.5172794117647059
1010111111101111,34.0,7.0,0.5305147058823528
1111101011110011,11.0,8.0,0.43636363636363634
1010111010111111,14.0,8.0,0.44910714285714287
0111011100110011,21.0,5.0,0.5452380952380952
0101010111101100,1.0,10.0,0.2875
1101101011011001,1.0,14.0,0.4125
0010111111100111,1.0,13.0,0.4875
1111100111111111,19.0,10.0,0.4907894736842106
1011000010110000,28.0,5.0,0.5589285714285716
1011000100101001,1.0,19.0,0.275
0011000000000000,179.0,6.0,0.6507681564245812
0011101100111011,24.0,5.0,0.5489583333333334
0101111111111111,187.0,4.0,0.6917112299465239
0100110000001110,5.0,12.0,0.33
1010000010100010,17.0,8.0,0.5286764705882354
0011111111111111,173.0,4.0,0.6934971098265891
1100100011001100,25.0,6.0,0.5295000000000001
1011101110111111,37.0,7.0,0.5412162162162161
1111111111101111,320.0,5.0,0.6196875000000007
0100000000001000,19.0,10.0,0.5085526315789473
1000000111000001,4.0,13.0,0.296875
1101110010001100,4.0,10.0,0.38125
1010111010101110,34.0,5.0,0.5470588235294118
0101111111010101,1.0,9.0,0.4375
0000111000000100,9.0,8.0,0.4652777777777777
1111111111011100,31.0,7.0,0.5028225806451613
1110000010001000,4.0,12.0,0.384375
1111111011111110,182.0,4.0,0.5769917582417581
0000100010001010,7.0,11.0,0.5107142857142857
0000000011100011,3.0,9.0,0.35000000000000003
1100110000110111,1.0,10.0,0.4
0101010100000000,107.0,4.0,0.6032710280373834
0000001001010101,5.0,8.0,0.4175
1111111111011011,20.0,10.0,0.45500000000000007
0011000001110100,5.0,7.0,0.32999999999999996
0101000001010001,20.0,8.0,0.40499999999999997
0000111100000101,35.0,5.0,0.5225000000000002
1011110111111111,14.0,10.0,0.5294642857142856
0111011111111010,4.0,8.0,0.496875
1111111111000000,28.0,5.0,0.490625
1111110111111100,44.0,7.0,0.5193181818181818
0100010100010000,1.0,12.0,0.4375
0011111110111111,41.0,7.0,0.5966463414634149
0000000100110000,10.0,11.0,0.45125000000000004
0000000010100000,181.0,6.0,0.6453729281767954
1100111111011111,34.0,7.0,0.543014705882353
0000000000100000,316.0,8.0,0.6666534810126583
0010110011001110,1.0,15.0,0.4125
0101010011111110,7.0,7.0,0.4178571428571428
1011110011111101,1.0,12.0,0.225
1110111010111011,2.0,8.0,0.59375
0000000011110101,21.0,5.0,0.5464285714285714
0011001100011011,2.0,10.0,0.54375
1111111110010000,5.0,10.0,0.4574999999999999
0111011101110101,22.0,7.0,0.49886363636363634
1111110111101010,1.0,13.0,0.4125
0000110000001100,111.0,4.0,0.6149774774774778
1010111100100000,6.0,9.0,0.43124999999999997
0000001110110001,2.0,13.0,0.3375
1111111110110111,9.0,10.0,0.5194444444444445
1100000010000000,53.0,7.0,0.5974056603773584
0011111110101011,3.0,12.0,0.375
1010001000100010,20.0,8.0,0.5437500000000001
1010101101111000,1.0,17.0,0.4
0000110100000000,35.0,7.0,0.5403571428571428
0001000000000001,23.0,10.0,0.45543478260869563
1111100010111011,5.0,9.0,0.3575
0111101111111111,15.0,10.0,0.5541666666666668
1111110101111101,8.0,9.0,0.4906249999999999
0101000001010100,22.0,8.0,0.4568181818181816
0001111111111011,4.0,12.0,0.39375
0111111111011111,13.0,10.0,0.5826923076923076
1101111101001111,7.0,11.0,0.5089285714285714
0111010111111111,36.0,7.0,0.5843750000000002
0000000010110000,47.0,7.0,0.5577127659574467
0100011101000101,5.0,9.0,0.48
0000101000000000,172.0,6.0,0.6514534883720933
1101000111111111,11.0,8.0,0.5227272727272726
1100010110101001,1.0,20.0,0.1125
1010101010001000,29.0,5.0,0.5568965517241381
0000110000000000,164.0,6.0,0.6560213414634148
1011101111111011,47.0,7.0,0.543351063829787
0011001111001111,5.0,7.0,0.5025
0011111111011111,10.0,9.0,0.585
1111110100001100,6.0,9.0,0.4104166666666667
0101000000001111,2.0,7.0,0.35
0111111100110111,3.0,11.0,0.47500000000000003
0111000101010000,3.0,11.0,0.37083333333333335
0000111000000000,44.0,7.0,0.5605113636363637
1000110000001111,6.0,9.0,0.4354166666666666
0000111111001111,23.0,5.0,0.5646739130434782
0001001111111111,13.0,7.0,0.5182692307692306
0010011000100010,6.0,8.0,0.43749999999999994
1111111101011101,47.0,7.0,0.5478723404255319
0011001100100010,20.0,5.0,0.525625
0001000000010000,175.0,6.0,0.6089999999999997
0100010000000000,172.0,6.0,0.649200581395349
1000111110001000,6.0,6.0,0.5
0100000101000001,4.0,8.0,0.40937500000000004
0101010001010100,28.0,5.0,0.4816964285714285
1111111110101110,42.0,7.0,0.4883928571428573
0111110101111100,1.0,12.0,0.3
1111110010000000,5.0,10.0,0.465
0010111111110011,2.0,12.0,0.44375
0000001100010111,2.0,11.0,0.38125
0001101100011011,15.0,6.0,0.5033333333333332
1110111000110111,2.0,12.0,0.36250000000000004
1111111111100111,18.0,10.0,0.4875000000000001
0101001100011111,2.0,11.0,0.35
1101000011000000,16.0,8.0,0.5109375
0011001101010101,7.0,6.0,0.4303571428571428
1111001011111111,34.0,7.0,0.5404411764705881
1101110101010101,26.0,5.0,0.5557692307692308
0101011111110111,9.0,8.0,0.49027777777777776
1010101010111010,19.0,6.0,0.4657894736842104
0000000001010000,162.0,6.0,0.6236882716049382
1010101011101010,16.0,6.0,0.49687499999999996
0010101000101010,35.0,5.0,0.5482142857142858
1100000001000100,8.0,8.0,0.48749999999999993
1010010111001100,1.0,11.0,0.35
0000010000000100,171.0,6.0,0.6067251461988308
1100100010111010,1.0,10.0,0.3875
0001010110110001,3.0,11.0,0.4166666666666667
0111010110100000,1.0,10.0,0.4375
1100110000001111,4.0,6.0,0.525
0001110000110000,3.0,13.0,0.46666666666666673
1110010101000101,1.0,10.0,0.25
0000110101010101,2.0,9.0,0.3625
0111001110000000,1.0,13.0,0.5
1111111101010101,114.0,3.0,0.6212719298245616
1111101101010011,6.0,9.0,0.38125000000000003
0010000000101000,8.0,11.0,0.47343750000000007
1000111110001100,3.0,9.0,0.3458333333333334
1101111100010011,5.0,7.0,0.45499999999999996
1110001010111111,3.0,13.0,0.21666666666666667
0111111100000111,3.0,11.0,0.4375
1010111110001100,1.0,6.0,0.35
0100111111011111,4.0,11.0,0.534375
1110001111110011,1.0,8.0,0.65
0001110100001111,5.0,10.0,0.40249999999999997
1000111111001111,17.0,7.0,0.501470588235294
0101010111011101,35.0,5.0,0.5264285714285712
0000001110100001,3.0,13.0,0.3333333333333333
0100000000000000,341.0,8.0,0.6883797653958942
0000000000000101,164.0,6.0,0.5663109756097566
0011000100110010,3.0,10.0,0.3916666666666666
1111111100001000,17.0,6.0,0.5316176470588233
0010111011011101,2.0,12.0,0.41874999999999996
0111000100110011,4.0,13.0,0.39375000000000004
0101000001010000,117.0,4.0,0.6117521367521367
0001101100001000,6.0,9.0,0.3729166666666666
0010001100100010,16.0,8.0,0.47343749999999996
1101000100000001,3.0,9.0,0.48333333333333334
1111011100100010,5.0,9.0,0.41
0101000101010000,20.0,8.0,0.476875
1101010111110100,1.0,11.0,0.25
1101110011011000,5.0,9.0,0.4025
0111011111110101,6.0,8.0,0.4791666666666667
1010111011101111,8.0,11.0,0.4375
0100010000001100,10.0,8.0,0.4875
0100000101000000,4.0,11.0,0.546875
1110101000101010,2.0,10.0,0.42500000000000004
1000101011010011,2.0,11.0,0.3125
1111000011001100,6.0,6.0,0.36041666666666666
1100111111010010,1.0,14.0,0.25
0000000100100011,12.0,8.0,0.42291666666666666
1110101000001011,1.0,11.0,0.4375
1111111111111010,180.0,4.0,0.5896527777777771
0011001100110101,6.0,10.0,0.4291666666666667
0111111101110111,39.0,7.0,0.6182692307692306
0000111100000000,100.0,4.0,0.6128750000000001
0001000100010001,111.0,4.0,0.5994369369369371
1111111110011111,29.0,10.0,0.5211206896551722
0010000100000001,10.0,11.0,0.44375
0010000000000000,315.0,8.0,0.7003968253968254
1010101011111111,106.0,3.0,0.6137971698113206
1010111000100110,2.0,10.0,0.36875
1101111111001010,5.0,9.0,0.425
1100111111101111,57.0,7.0,0.5429824561403509
1010000010110001,4.0,7.0,0.46562500000000007
0010001001111010,3.0,11.0,0.4583333333333333
1110000011101110,9.0,6.0,0.4194444444444444
0111111100110011,22.0,7.0,0.5340909090909091
0000111000000010,17.0,8.0,0.4882352941176469
1110101011101110,18.0,7.0,0.46458333333333335
0000000001000100,187.0,6.0,0.6130347593582889
1000110010100000,5.0,9.0,0.42750000000000005
0100110001001100,26.0,5.0,0.5302884615384615
0000000000001100,191.0,6.0,0.608507853403143
1111010100000011,1.0,10.0,0.3875
1010111001110111,3.0,12.0,0.5041666666666668
0010000100100011,5.0,9.0,0.49000000000000005
0011001100000010,13.0,8.0,0.49326923076923074
0101111000011110,2.0,11.0,0.42500000000000004
1111010011101110,4.0,9.0,0.39375
1011101111110111,10.0,9.0,0.52125
0001000101000001,1.0,12.0,0.55
1010101001010100,3.0,10.0,0.4083333333333334
1111101001111111,7.0,9.0,0.5053571428571428
0101011101010101,27.0,6.0,0.48518518518518516
1111011011111111,17.0,10.0,0.5257352941176471
0111011101110111,120.0,3.0,0.6547916666666667
1101110001010000,8.0,6.0,0.453125
1000111011111111,7.0,11.0,0.48571428571428565
1110111100001111,14.0,7.0,0.5151785714285715
1010000011111111,21.0,5.0,0.573809523809524
0011001110001010,2.0,10.0,0.3125
1011101110011000,2.0,10.0,0.36250000000000004
0000101000001010,119.0,4.0,0.6118697478991598
1110001011101010,5.0,9.0,0.385
1011101111111111,163.0,4.0,0.6532975460122702
0000010100000000,176.0,6.0,0.6249289772727274
1011001011111010,6.0,11.0,0.3729166666666666
1111101101110011,9.0,8.0,0.48888888888888893
0111011001111111,4.0,12.0,0.371875
1101100111111011,3.0,8.0,0.5541666666666666
0100010101010101,26.0,6.0,0.5062500000000001
0000000000110111,16.0,8.0,0.45234375000000004
0000010000000011,8.0,11.0,0.41093750000000007
0101110111011101,23.0,7.0,0.5255434782608694
0110111101001111,1.0,9.0,0.575
0011001100100000,17.0,8.0,0.48088235294117654
0001010000010101,4.0,9.0,0.303125
0100110000000001,2.0,15.0,0.40625
1011111110110101,2.0,8.0,0.40625
1111110110101101,5.0,8.0,0.43249999999999994
1111101111111001,8.0,9.0,0.4937499999999999
1011111101100100,3.0,17.0,0.2833333333333333
0000101100001010,17.0,8.0,0.43823529411764706
0101010100111111,5.0,7.0,0.41
1010111111001101,3.0,9.0,0.3625
0001001100110000,3.0,9.0,0.46249999999999997
0000010111111101,2.0,9.0,0.50625
1111011000100000,2.0,15.0,0.33125
1000000100000000,17.0,10.0,0.5279411764705884
0100010001000101,13.0,8.0,0.45000000000000007
0000101010101111,8.0,9.0,0.478125
0101110001011100,6.0,6.0,0.4583333333333333
0000100010101011,7.0,12.0,0.32142857142857134
0001111111101111,3.0,12.0,0.375
1000110011111100,3.0,9.0,0.425
1011011111110101,1.0,12.0,0.4125
0001111100000000,12.0,8.0,0.5239583333333334
1111111101011011,7.0,9.0,0.4714285714285715
0111010101010101,23.0,6.0,0.5163043478260871
0010111111111111,33.0,7.0,0.6034090909090908
0111011101111111,40.0,7.0,0.6024999999999999
1111111100110111,32.0,7.0,0.533203125
0000011100000001,5.0,11.0,0.41000000000000003
1111101011111111,178.0,4.0,0.6228932584269661
0000110011101100,6.0,9.0,0.4479166666666667
0010101000100010,15.0,8.0,0.5425
1101100111111001,1.0,12.0,0.4375
0110110001101100,2.0,10.0,0.5
0000001110110011,5.0,9.0,0.3525
0000011100100000,2.0,12.0,0.40625
0101010101000000,22.0,8.0,0.5164772727272727
1111111111110010,38.0,7.0,0.5042763157894737
0001000100110001,28.0,8.0,0.4937500000000001
1100110111111111,31.0,7.0,0.5483870967741935
0011001101000000,9.0,8.0,0.4694444444444444
0111001001110000,4.0,9.0,0.35624999999999996
0000000000000001,324.0,8.0,0.575694444444445
1111000000110000,23.0,5.0,0.532608695652174
0000000101010101,9.0,8.0,0.4430555555555555
0100000000000001,11.0,10.0,0.43409090909090914
1011101101110111,5.0,8.0,0.5000000000000001
0101000001010101,32.0,5.0,0.5062500000000002
0111111101011111,39.0,7.0,0.5730769230769233
1011000000000000,30.0,7.0,0.6074999999999997
0101111111111011,8.0,9.0,0.49687499999999996
1010101110101011,32.0,5.0,0.52109375
1000111110011001,1.0,10.0,0.3375
1111111100001100,23.0,5.0,0.5255434782608696
0111101100001010,2.0,10.0,0.54375
1111101111011111,15.0,10.0,0.4658333333333333
1100111011101110,13.0,7.0,0.49615384615384617
1000100000001000,44.0,7.0,0.6011363636363637
0011000000110001,13.0,8.0,0.5076923076923077
0101010111110111,17.0,7.0,0.5279411764705882
1000110000001100,17.0,8.0,0.5308823529411764
1111110011111100,120.0,3.0,0.585104166666667
1100110010001000,28.0,5.0,0.5459821428571427
0000000011011011,2.0,10.0,0.3
0011111100101011,3.0,11.0,0.375
0010011101110111,2.0,7.0,0.50625
1010100100000000,2.0,12.0,0.48124999999999996
1111111001000010,2.0,14.0,0.2875
0000001110111011,3.0,9.0,0.4666666666666666
1111111100111111,188.0,4.0,0.6584441489361703
1111111110111010,36.0,7.0,0.5072916666666668
