,Literals Count,Clauses Count,Dimension
0111110000000000,6.0,3.0,9.0
0111110000000001,12.0,5.0,17.0
0111110000000010,12.0,5.0,17.0
0111110000000011,10.0,4.0,14.0
0111110000000100,9.0,4.0,13.0
0111110000000101,10.0,4.0,14.0
0111110000000110,14.0,5.0,19.0
0111110000000111,11.0,4.0,15.0
0111110000001000,9.0,4.0,13.0
0111110000001001,13.0,4.0,17.0
0111110000001010,10.0,4.0,14.0
0111110000001011,11.0,4.0,15.0
0111110000001100,7.0,3.0,10.0
0111110000001101,11.0,4.0,15.0
0111110000001110,11.0,4.0,15.0
0111110000001111,8.0,3.0,11.0
0111110000010000,9.0,4.0,13.0
0111110000010001,10.0,4.0,14.0
0111110000010010,14.0,5.0,19.0
0111110000010011,11.0,4.0,15.0
0111110000010100,10.0,4.0,14.0
0111110000010101,11.0,4.0,15.0
0111110000010110,18.0,6.0,24.0
0111110000010111,15.0,5.0,20.0
0111110000011000,11.0,4.0,15.0
0111110000011001,12.0,4.0,16.0
0111110000011010,15.0,5.0,20.0
0111110000011011,12.0,4.0,16.0
0111110000011100,11.0,4.0,15.0
0111110000011101,11.0,4.0,15.0
0111110000011110,14.0,5.0,19.0
0111110000011111,12.0,4.0,16.0
0111110000100000,9.0,4.0,13.0
0111110000100001,13.0,4.0,17.0
0111110000100010,10.0,4.0,14.0
0111110000100011,11.0,4.0,15.0
0111110000100100,11.0,4.0,15.0
0111110000100101,12.0,4.0,16.0
0111110000100110,15.0,5.0,20.0
0111110000100111,12.0,4.0,16.0
0111110000101000,7.0,3.0,10.0
0111110000101001,15.0,5.0,20.0
0111110000101010,8.0,3.0,11.0
0111110000101011,12.0,4.0,16.0
0111110000101100,8.0,3.0,11.0
0111110000101101,11.0,4.0,15.0
0111110000101110,11.0,4.0,15.0
0111110000101111,9.0,3.0,12.0
0111110000110000,7.0,3.0,10.0
0111110000110001,11.0,4.0,15.0
0111110000110010,11.0,4.0,15.0
0111110000110011,8.0,3.0,11.0
0111110000110100,11.0,4.0,15.0
0111110000110101,11.0,4.0,15.0
0111110000110110,14.0,5.0,19.0
0111110000110111,12.0,4.0,16.0
0111110000111000,8.0,3.0,11.0
0111110000111001,11.0,4.0,15.0
0111110000111010,11.0,4.0,15.0
0111110000111011,9.0,3.0,12.0
0111110000111100,7.0,3.0,10.0
0111110000111101,10.0,4.0,14.0
0111110000111110,10.0,4.0,14.0
0111110000111111,9.0,3.0,12.0
