,Literals Count,Clauses Count,Dimension
0011001000000000,4.0,3.0,7.0
0011001000000001,8.0,4.0,12.0
0011001000000010,5.0,3.0,8.0
0011001000000011,6.0,3.0,9.0
0011001000000100,10.0,3.0,13.0
0011001000000101,9.0,4.0,13.0
0011001000000110,9.0,4.0,13.0
0011001000000111,9.0,4.0,13.0
0011001000001000,8.0,4.0,12.0
0011001000001001,12.0,5.0,17.0
0011001000001010,6.0,3.0,9.0
0011001000001011,9.0,4.0,13.0
0011001000001100,9.0,4.0,13.0
0011001000001101,10.0,4.0,14.0
0011001000001110,7.0,3.0,10.0
0011001000001111,7.0,3.0,10.0
0011001000010000,5.0,3.0,8.0
0011001000010001,6.0,3.0,9.0
0011001000010010,6.0,3.0,9.0
0011001000010011,7.0,3.0,10.0
0011001000010100,9.0,4.0,13.0
0011001000010101,9.0,4.0,13.0
0011001000010110,12.0,5.0,17.0
0011001000010111,10.0,4.0,14.0
0011001000011000,9.0,4.0,13.0
0011001000011001,12.0,5.0,17.0
0011001000011010,9.0,4.0,13.0
0011001000011011,10.0,4.0,14.0
0011001000011100,9.0,3.0,12.0
0011001000011101,10.0,4.0,14.0
0011001000011110,10.0,4.0,14.0
0011001000011111,8.0,3.0,11.0
0011001000100000,7.0,4.0,11.0
0011001000100001,10.0,4.0,14.0
0011001000100010,5.0,3.0,8.0
0011001000100011,7.0,3.0,10.0
0011001000100100,13.0,4.0,17.0
0011001000100101,12.0,4.0,16.0
0011001000100110,9.0,3.0,12.0
0011001000100111,8.0,3.0,11.0
0011001000101000,11.0,5.0,16.0
0011001000101001,16.0,6.0,22.0
0011001000101010,8.0,4.0,12.0
0011001000101011,11.0,4.0,15.0
0011001000101100,12.0,4.0,16.0
0011001000101101,14.0,5.0,19.0
0011001000101110,8.0,3.0,11.0
0011001000101111,7.0,3.0,10.0
0011001000110000,5.0,3.0,8.0
0011001000110001,7.0,3.0,10.0
0011001000110010,3.0,2.0,5.0
0011001000110011,4.0,2.0,6.0
0011001000110100,9.0,3.0,12.0
0011001000110101,8.0,3.0,11.0
0011001000110110,8.0,3.0,11.0
0011001000110111,7.0,3.0,10.0
0011001000111000,9.0,4.0,13.0
0011001000111001,12.0,4.0,16.0
0011001000111010,6.0,3.0,9.0
0011001000111011,9.0,4.0,13.0
0011001000111100,8.0,3.0,11.0
0011001000111101,11.0,4.0,15.0
0011001000111110,7.0,3.0,10.0
0011001000111111,6.0,3.0,9.0
0011001001000000,8.0,4.0,12.0
0011001001000001,12.0,5.0,17.0
0011001001000010,9.0,4.0,13.0
0011001001000011,12.0,5.0,17.0
0011001001000100,9.0,4.0,13.0
0011001001000101,10.0,4.0,14.0
0011001001000110,9.0,3.0,12.0
0011001001000111,10.0,4.0,14.0
0011001001001000,9.0,4.0,13.0
0011001001001001,17.0,6.0,23.0
0011001001001010,10.0,4.0,14.0
0011001001001011,14.0,5.0,19.0
0011001001001100,10.0,4.0,14.0
0011001001001101,14.0,5.0,19.0
0011001001001110,11.0,4.0,15.0
0011001001001111,11.0,4.0,15.0
0011001001010000,6.0,3.0,9.0
0011001001010001,9.0,4.0,13.0
0011001001010010,9.0,4.0,13.0
0011001001010011,10.0,4.0,14.0
0011001001010100,7.0,3.0,10.0
0011001001010101,7.0,3.0,10.0
0011001001010110,10.0,4.0,14.0
0011001001010111,8.0,3.0,11.0
0011001001011000,10.0,4.0,14.0
0011001001011001,14.0,5.0,19.0
0011001001011010,7.0,3.0,10.0
0011001001011011,11.0,4.0,15.0
0011001001011100,11.0,4.0,15.0
0011001001011101,11.0,4.0,15.0
0011001001011110,8.0,3.0,11.0
0011001001011111,8.0,3.0,11.0
0011001001100000,11.0,5.0,16.0
0011001001100001,16.0,6.0,22.0
0011001001100010,9.0,4.0,13.0
0011001001100011,12.0,4.0,16.0
0011001001100100,12.0,4.0,16.0
0011001001100101,14.0,5.0,19.0
0011001001100110,8.0,3.0,11.0
0011001001100111,11.0,4.0,15.0
0011001001101000,13.0,5.0,18.0
0011001001101001,19.0,6.0,25.0
0011001001101010,10.0,4.0,14.0
0011001001101011,15.0,5.0,20.0
0011001001101100,14.0,5.0,19.0
0011001001101101,16.0,5.0,21.0
0011001001101110,11.0,4.0,15.0
0011001001101111,10.0,4.0,14.0
0011001001110000,8.0,4.0,12.0
0011001001110001,11.0,4.0,15.0
0011001001110010,6.0,3.0,9.0
0011001001110011,9.0,4.0,13.0
0011001001110100,8.0,3.0,11.0
0011001001110101,7.0,3.0,10.0
0011001001110110,7.0,3.0,10.0
0011001001110111,6.0,3.0,9.0
0011001001111000,10.0,4.0,14.0
0011001001111001,15.0,5.0,20.0
0011001001111010,7.0,3.0,10.0
0011001001111011,11.0,4.0,15.0
0011001001111100,11.0,4.0,15.0
0011001001111101,10.0,4.0,14.0
0011001001111110,8.0,3.0,11.0
0011001001111111,8.0,3.0,11.0
0011001010000000,10.0,5.0,15.0
0011001010000001,14.0,4.0,18.0
0011001010000010,10.0,3.0,13.0
0011001010000011,12.0,5.0,17.0
0011001010000100,13.0,5.0,18.0
0011001010000101,13.0,4.0,17.0
0011001010000110,14.0,5.0,19.0
0011001010000111,13.0,4.0,17.0
0011001010001000,8.0,4.0,12.0
0011001010001001,13.0,5.0,18.0
0011001010001010,9.0,4.0,13.0
0011001010001011,10.0,4.0,14.0
0011001010001100,10.0,4.0,14.0
0011001010001101,11.0,4.0,15.0
0011001010001110,11.0,4.0,15.0
0011001010001111,11.0,4.0,15.0
0011001010010000,10.0,3.0,13.0
0011001010010001,12.0,5.0,17.0
0011001010010010,12.0,5.0,17.0
0011001010010011,13.0,5.0,18.0
0011001010010100,14.0,5.0,19.0
0011001010010101,13.0,4.0,17.0
0011001010010110,15.0,5.0,20.0
0011001010010111,15.0,5.0,20.0
0011001010011000,9.0,4.0,13.0
0011001010011001,10.0,4.0,14.0
0011001010011010,10.0,4.0,14.0
0011001010011011,11.0,4.0,15.0
0011001010011100,11.0,4.0,15.0
0011001010011101,11.0,4.0,15.0
0011001010011110,12.0,4.0,16.0
0011001010011111,11.0,4.0,15.0
0011001010100000,8.0,4.0,12.0
0011001010100001,13.0,5.0,18.0
0011001010100010,8.0,4.0,12.0
0011001010100011,10.0,4.0,14.0
0011001010100100,11.0,4.0,15.0
0011001010100101,11.0,4.0,15.0
0011001010100110,11.0,4.0,15.0
0011001010100111,11.0,4.0,15.0
0011001010101000,9.0,4.0,13.0
0011001010101001,14.0,5.0,19.0
0011001010101010,6.0,3.0,9.0
0011001010101011,10.0,4.0,14.0
0011001010101100,11.0,4.0,15.0
0011001010101101,12.0,4.0,16.0
0011001010101110,8.0,3.0,11.0
0011001010101111,8.0,3.0,11.0
0011001010110000,8.0,4.0,12.0
0011001010110001,10.0,4.0,14.0
0011001010110010,7.0,3.0,10.0
0011001010110011,9.0,4.0,13.0
0011001010110100,11.0,4.0,15.0
0011001010110101,11.0,4.0,15.0
