,Literals Count,Clauses Count,Dimension
0000001000000000,4.0,4.0,8.0
0000001000000001,6.0,4.0,10.0
0000001000000010,3.0,3.0,6.0
0000001000000011,4.0,3.0,7.0
0000001000000100,8.0,2.0,10.0
0000001000000101,7.0,4.0,11.0
0000001000000110,7.0,4.0,11.0
0000001000000111,5.0,3.0,8.0
0000001000001000,6.0,4.0,10.0
0000001000001001,10.0,5.0,15.0
0000001000001010,4.0,3.0,7.0
0000001000001011,7.0,4.0,11.0
0000001000001100,7.0,4.0,11.0
0000001000001101,8.0,4.0,12.0
0000001000001110,5.0,3.0,8.0
0000001000001111,5.0,3.0,8.0
0000001000010000,8.0,2.0,10.0
0000001000010001,7.0,4.0,11.0
0000001000010010,7.0,4.0,11.0
0000001000010011,5.0,3.0,8.0
0000001000010100,12.0,3.0,15.0
0000001000010101,10.0,5.0,15.0
0000001000010110,11.0,5.0,16.0
0000001000010111,8.0,4.0,12.0
0000001000011000,12.0,3.0,15.0
0000001000011001,11.0,5.0,16.0
0000001000011010,10.0,5.0,15.0
0000001000011011,8.0,4.0,12.0
0000001000011100,11.0,3.0,14.0
0000001000011101,10.0,3.0,13.0
0000001000011110,10.0,3.0,13.0
0000001000011111,8.0,4.0,12.0
0000001000100000,6.0,4.0,10.0
0000001000100001,10.0,5.0,15.0
0000001000100010,4.0,3.0,7.0
0000001000100011,7.0,4.0,11.0
0000001000100100,12.0,3.0,15.0
0000001000100101,11.0,5.0,16.0
0000001000100110,10.0,5.0,15.0
0000001000100111,8.0,4.0,12.0
0000001000101000,10.0,5.0,15.0
0000001000101001,16.0,7.0,23.0
0000001000101010,7.0,4.0,11.0
0000001000101011,12.0,6.0,18.0
0000001000101100,11.0,5.0,16.0
0000001000101101,14.0,6.0,20.0
0000001000101110,8.0,4.0,12.0
0000001000101111,8.0,3.0,11.0
0000001000110000,7.0,4.0,11.0
0000001000110001,8.0,4.0,12.0
0000001000110010,5.0,3.0,8.0
0000001000110011,5.0,3.0,8.0
0000001000110100,11.0,3.0,14.0
0000001000110101,10.0,3.0,13.0
0000001000110110,10.0,3.0,13.0
0000001000110111,8.0,4.0,12.0
0000001000111000,11.0,5.0,16.0
0000001000111001,14.0,6.0,20.0
0000001000111010,8.0,4.0,12.0
0000001000111011,8.0,3.0,11.0
0000001000111100,10.0,3.0,13.0
0000001000111101,12.0,5.0,17.0
0000001000111110,9.0,4.0,13.0
0000001000111111,7.0,3.0,10.0
0000001001000000,8.0,2.0,10.0
0000001001000001,10.0,5.0,15.0
0000001001000010,7.0,2.0,9.0
0000001001000011,8.0,4.0,12.0
0000001001000100,7.0,2.0,9.0
0000001001000101,8.0,4.0,12.0
0000001001000110,6.0,2.0,8.0
0000001001000111,6.0,3.0,9.0
0000001001001000,10.0,5.0,15.0
0000001001001001,14.0,6.0,20.0
0000001001001010,8.0,4.0,12.0
0000001001001011,11.0,5.0,16.0
0000001001001100,8.0,4.0,12.0
0000001001001101,11.0,5.0,16.0
0000001001001110,6.0,3.0,9.0
0000001001001111,8.0,4.0,12.0
0000001001010000,7.0,2.0,9.0
0000001001010001,8.0,4.0,12.0
0000001001010010,6.0,2.0,8.0
0000001001010011,6.0,3.0,9.0
0000001001010100,10.0,3.0,13.0
0000001001010101,6.0,2.0,8.0
0000001001010110,9.0,4.0,13.0
0000001001010111,5.0,2.0,7.0
