,Literals Count,Clauses Count,Dimension
0111101000000000,6.0,3.0,9.0
0111101000000001,12.0,5.0,17.0
0111101000000010,9.0,4.0,13.0
0111101000000011,10.0,4.0,14.0
0111101000000100,12.0,5.0,17.0
0111101000000101,10.0,4.0,14.0
0111101000000110,14.0,5.0,19.0
0111101000000111,11.0,4.0,15.0
0111101000001000,9.0,4.0,13.0
0111101000001001,13.0,4.0,17.0
0111101000001010,7.0,3.0,10.0
0111101000001011,11.0,4.0,15.0
0111101000001100,10.0,4.0,14.0
0111101000001101,11.0,4.0,15.0
0111101000001110,11.0,4.0,15.0
0111101000001111,8.0,3.0,11.0
0111101000010000,9.0,4.0,13.0
0111101000010001,10.0,4.0,14.0
0111101000010010,10.0,4.0,14.0
0111101000010011,11.0,4.0,15.0
0111101000010100,14.0,5.0,19.0
0111101000010101,11.0,4.0,15.0
0111101000010110,18.0,6.0,24.0
0111101000010111,15.0,5.0,20.0
0111101000011000,11.0,4.0,15.0
0111101000011001,12.0,4.0,16.0
0111101000011010,11.0,4.0,15.0
0111101000011011,11.0,4.0,15.0
0111101000011100,15.0,5.0,20.0
0111101000011101,12.0,4.0,16.0
0111101000011110,14.0,5.0,19.0
0111101000011111,12.0,4.0,16.0
0111101000100000,9.0,4.0,13.0
0111101000100001,13.0,4.0,17.0
0111101000100010,8.0,3.0,11.0
0111101000100011,11.0,4.0,15.0
0111101000100100,13.0,4.0,17.0
0111101000100101,12.0,4.0,16.0
0111101000100110,12.0,4.0,16.0
0111101000100111,11.0,4.0,15.0
0111101000101000,10.0,4.0,14.0
0111101000101001,16.0,5.0,21.0
0111101000101010,7.0,3.0,10.0
0111101000101011,10.0,4.0,14.0
0111101000101100,12.0,4.0,16.0
0111101000101101,13.0,4.0,17.0
0111101000101110,10.0,4.0,14.0
0111101000101111,9.0,3.0,12.0
0111101000110000,8.0,3.0,11.0
0111101000110001,11.0,4.0,15.0
0111101000110010,7.0,3.0,10.0
0111101000110011,8.0,3.0,11.0
0111101000110100,12.0,4.0,16.0
0111101000110101,11.0,4.0,15.0
0111101000110110,14.0,5.0,19.0
0111101000110111,12.0,4.0,16.0
0111101000111000,11.0,4.0,15.0
0111101000111001,13.0,4.0,17.0
0111101000111010,7.0,3.0,10.0
0111101000111011,9.0,3.0,12.0
0111101000111100,11.0,4.0,15.0
0111101000111101,13.0,4.0,17.0
0111101000111110,10.0,4.0,14.0
0111101000111111,9.0,3.0,12.0
0111101001000000,9.0,4.0,13.0
0111101001000001,13.0,4.0,17.0
0111101001000010,11.0,4.0,15.0
0111101001000011,12.0,4.0,16.0
0111101001000100,10.0,4.0,14.0
0111101001000101,11.0,4.0,15.0
0111101001000110,15.0,5.0,20.0
0111101001000111,12.0,4.0,16.0
0111101001001000,7.0,3.0,10.0
0111101001001001,15.0,5.0,20.0
0111101001001010,8.0,3.0,11.0
0111101001001011,11.0,4.0,15.0
0111101001001100,8.0,3.0,11.0
0111101001001101,12.0,4.0,16.0
0111101001001110,11.0,4.0,15.0
0111101001001111,9.0,3.0,12.0
0111101001010000,7.0,3.0,10.0
0111101001010001,11.0,4.0,15.0
0111101001010010,11.0,4.0,15.0
0111101001010011,11.0,4.0,15.0
0111101001010100,11.0,4.0,15.0
0111101001010101,8.0,3.0,11.0
0111101001010110,14.0,5.0,19.0
0111101001010111,12.0,4.0,16.0
0111101001011000,8.0,3.0,11.0
0111101001011001,11.0,4.0,15.0
0111101001011010,7.0,3.0,10.0
0111101001011011,10.0,4.0,14.0
0111101001011100,11.0,4.0,15.0
0111101001011101,9.0,3.0,12.0
0111101001011110,10.0,4.0,14.0
0111101001011111,9.0,3.0,12.0
0111101001100000,10.0,4.0,14.0
0111101001100001,16.0,5.0,21.0
0111101001100010,11.0,4.0,15.0
0111101001100011,13.0,4.0,17.0
0111101001100100,12.0,4.0,16.0
0111101001100101,13.0,4.0,17.0
0111101001100110,11.0,4.0,15.0
0111101001100111,13.0,4.0,17.0
0111101001101000,11.0,4.0,15.0
0111101001101001,17.0,5.0,22.0
0111101001101010,8.0,3.0,11.0
0111101001101011,13.0,4.0,17.0
0111101001101100,12.0,4.0,16.0
0111101001101101,14.0,4.0,18.0
0111101001101110,9.0,3.0,12.0
0111101001101111,10.0,3.0,13.0
0111101001110000,7.0,3.0,10.0
0111101001110001,10.0,4.0,14.0
0111101001110010,7.0,3.0,10.0
0111101001110011,9.0,3.0,12.0
0111101001110100,10.0,4.0,14.0
0111101001110101,9.0,3.0,12.0
0111101001110110,10.0,4.0,14.0
0111101001110111,9.0,3.0,12.0
0111101001111000,8.0,3.0,11.0
0111101001111001,13.0,4.0,17.0
0111101001111010,5.0,2.0,7.0
0111101001111011,8.0,4.0,12.0
0111101001111100,9.0,3.0,12.0
0111101001111101,10.0,3.0,13.0
0111101001111110,9.0,3.0,12.0
0111101001111111,6.0,2.0,8.0
0111101010000000,12.0,5.0,17.0
0111101010000001,17.0,5.0,22.0
0111101010000010,14.0,5.0,19.0
0111101010000011,16.0,5.0,21.0
0111101010000100,15.0,5.0,20.0
0111101010000101,16.0,5.0,21.0
0111101010000110,20.0,6.0,26.0
0111101010000111,17.0,5.0,22.0
0111101010001000,10.0,4.0,14.0
0111101010001001,16.0,5.0,21.0
0111101010001010,11.0,4.0,15.0
0111101010001011,13.0,4.0,17.0
0111101010001100,12.0,4.0,16.0
0111101010001101,13.0,4.0,17.0
0111101010001110,14.0,5.0,19.0
0111101010001111,13.0,4.0,17.0
0111101010010000,14.0,5.0,19.0
0111101010010001,16.0,5.0,21.0
0111101010010010,16.0,5.0,21.0
0111101010010011,17.0,5.0,22.0
0111101010010100,20.0,6.0,26.0
0111101010010101,17.0,5.0,22.0
0111101010010110,22.0,6.0,28.0
0111101010010111,19.0,5.0,24.0
0111101010011000,12.0,4.0,16.0
0111101010011001,13.0,4.0,17.0
0111101010011010,13.0,4.0,17.0
0111101010011011,14.0,4.0,18.0
0111101010011100,17.0,5.0,22.0
0111101010011101,14.0,4.0,18.0
0111101010011110,17.0,6.0,23.0
0111101010011111,15.0,4.0,19.0
0111101010100000,10.0,4.0,14.0
0111101010100001,16.0,5.0,21.0
0111101010100010,11.0,4.0,15.0
0111101010100011,13.0,4.0,17.0
0111101010100100,16.0,5.0,21.0
0111101010100101,13.0,4.0,17.0
0111101010100110,15.0,5.0,20.0
0111101010100111,14.0,4.0,18.0
0111101010101000,11.0,4.0,15.0
0111101010101001,17.0,5.0,22.0
0111101010101010,8.0,3.0,11.0
0111101010101011,12.0,5.0,17.0
0111101010101100,13.0,4.0,17.0
0111101010101101,14.0,4.0,18.0
0111101010101110,12.0,5.0,17.0
0111101010101111,10.0,3.0,13.0
0111101010110000,11.0,4.0,15.0
0111101010110001,13.0,4.0,17.0
0111101010110010,12.0,4.0,16.0
0111101010110011,13.0,4.0,17.0
0111101010110100,15.0,5.0,20.0
0111101010110101,14.0,4.0,18.0
0111101010110110,17.0,6.0,23.0
0111101010110111,15.0,4.0,19.0
0111101010111000,11.0,4.0,15.0
0111101010111001,14.0,4.0,18.0
0111101010111010,9.0,3.0,12.0
0111101010111011,10.0,3.0,13.0
0111101010111100,14.0,4.0,18.0
0111101010111101,15.0,4.0,19.0
0111101010111110,12.0,5.0,17.0
0111101010111111,11.0,3.0,14.0
0111101011000000,10.0,4.0,14.0
0111101011000001,16.0,5.0,21.0
0111101011000010,12.0,4.0,16.0
0111101011000011,13.0,4.0,17.0
0111101011000100,12.0,4.0,16.0
0111101011000101,13.0,4.0,17.0
0111101011000110,17.0,5.0,22.0
0111101011000111,14.0,4.0,18.0
0111101011001000,8.0,3.0,11.0
0111101011001001,16.0,5.0,21.0
0111101011001010,9.0,3.0,12.0
0111101011001011,13.0,4.0,17.0
0111101011001100,9.0,3.0,12.0
0111101011001101,13.0,4.0,17.0
0111101011001110,10.0,4.0,14.0
0111101011001111,10.0,3.0,13.0
0111101011010000,11.0,4.0,15.0
0111101011010001,13.0,4.0,17.0
0111101011010010,13.0,4.0,17.0
0111101011010011,14.0,4.0,18.0
0111101011010100,14.0,5.0,19.0
0111101011010101,13.0,4.0,17.0
0111101011010110,17.0,6.0,23.0
0111101011010111,15.0,4.0,19.0
0111101011011000,9.0,3.0,12.0
0111101011011001,13.0,4.0,17.0
0111101011011010,10.0,3.0,13.0
