,Literals Count,Clauses Count,Dimension
1111011000000000,7.0,3.0,10.0
1111011000000001,12.0,4.0,16.0
1111011000000010,8.0,3.0,11.0
1111011000000011,11.0,4.0,15.0
1111011000000100,8.0,3.0,11.0
1111011000000101,11.0,4.0,15.0
1111011000000110,8.0,3.0,11.0
1111011000000111,9.0,3.0,12.0
1111011000001000,12.0,4.0,16.0
1111011000001001,16.0,5.0,21.0
1111011000001010,11.0,4.0,15.0
1111011000001011,13.0,4.0,17.0
1111011000001100,11.0,4.0,15.0
1111011000001101,13.0,4.0,17.0
1111011000001110,9.0,3.0,12.0
1111011000001111,10.0,3.0,13.0
1111011000010000,10.0,4.0,14.0
1111011000010001,11.0,4.0,15.0
1111011000010010,11.0,4.0,15.0
1111011000010011,11.0,4.0,15.0
1111011000010100,11.0,4.0,15.0
1111011000010101,11.0,4.0,15.0
1111011000010110,11.0,4.0,15.0
1111011000010111,11.0,4.0,15.0
1111011000011000,15.0,5.0,20.0
1111011000011001,15.0,5.0,20.0
1111011000011010,13.0,4.0,17.0
1111011000011011,14.0,4.0,18.0
1111011000011100,13.0,4.0,17.0
1111011000011101,14.0,4.0,18.0
1111011000011110,13.0,4.0,17.0
1111011000011111,13.0,5.0,18.0
1111011000100000,11.0,4.0,15.0
1111011000100001,15.0,5.0,20.0
1111011000100010,7.0,3.0,10.0
1111011000100011,10.0,4.0,14.0
1111011000100100,11.0,4.0,15.0
1111011000100101,14.0,5.0,19.0
1111011000100110,7.0,3.0,10.0
1111011000100111,10.0,4.0,14.0
1111011000101000,15.0,5.0,20.0
1111011000101001,19.0,6.0,25.0
1111011000101010,10.0,4.0,14.0
1111011000101011,13.0,5.0,18.0
1111011000101100,14.0,5.0,19.0
1111011000101101,17.0,6.0,23.0
1111011000101110,10.0,4.0,14.0
1111011000101111,9.0,4.0,13.0
1111011000110000,10.0,4.0,14.0
1111011000110001,12.0,4.0,16.0
1111011000110010,8.0,3.0,11.0
1111011000110011,9.0,3.0,12.0
1111011000110100,10.0,4.0,14.0
1111011000110101,13.0,4.0,17.0
1111011000110110,9.0,3.0,12.0
1111011000110111,9.0,4.0,13.0
1111011000111000,14.0,5.0,19.0
1111011000111001,17.0,6.0,23.0
1111011000111010,12.0,5.0,17.0
1111011000111011,12.0,5.0,17.0
1111011000111100,13.0,4.0,17.0
1111011000111101,15.0,4.0,19.0
1111011000111110,10.0,3.0,13.0
1111011000111111,11.0,3.0,14.0
1111011001000000,11.0,4.0,15.0
1111011001000001,15.0,5.0,20.0
1111011001000010,11.0,4.0,15.0
1111011001000011,14.0,5.0,19.0
1111011001000100,7.0,3.0,10.0
1111011001000101,10.0,4.0,14.0
1111011001000110,7.0,3.0,10.0
1111011001000111,10.0,4.0,14.0
1111011001001000,15.0,5.0,20.0
1111011001001001,19.0,6.0,25.0
1111011001001010,14.0,5.0,19.0
1111011001001011,17.0,6.0,23.0
1111011001001100,10.0,4.0,14.0
1111011001001101,13.0,5.0,18.0
1111011001001110,10.0,4.0,14.0
1111011001001111,9.0,4.0,13.0
1111011001010000,10.0,4.0,14.0
1111011001010001,12.0,4.0,16.0
1111011001010010,10.0,4.0,14.0
1111011001010011,13.0,4.0,17.0
1111011001010100,8.0,3.0,11.0
1111011001010101,9.0,3.0,12.0
1111011001010110,9.0,3.0,12.0
1111011001010111,9.0,4.0,13.0
1111011001011000,14.0,5.0,19.0
1111011001011001,17.0,6.0,23.0
1111011001011010,13.0,4.0,17.0
1111011001011011,15.0,4.0,19.0
1111011001011100,12.0,5.0,17.0
