,Literals Count,Clauses Count,Dimension
1001011000000000,13.0,5.0,18.0
1001011000000001,19.0,7.0,26.0
1001011000000010,15.0,4.0,19.0
1001011000000011,17.0,6.0,23.0
1001011000000100,15.0,4.0,19.0
1001011000000101,17.0,6.0,23.0
1001011000000110,14.0,5.0,19.0
1001011000000111,15.0,5.0,20.0
1001011000001000,19.0,7.0,26.0
1001011000001001,22.0,7.0,29.0
1001011000001010,17.0,6.0,23.0
1001011000001011,19.0,6.0,25.0
1001011000001100,17.0,6.0,23.0
1001011000001101,19.0,6.0,25.0
1001011000001110,15.0,5.0,20.0
1001011000001111,16.0,5.0,21.0
1001011000010000,15.0,4.0,19.0
1001011000010001,17.0,6.0,23.0
1001011000010010,14.0,5.0,19.0
1001011000010011,15.0,5.0,20.0
1001011000010100,14.0,5.0,19.0
1001011000010101,15.0,5.0,20.0
1001011000010110,13.0,4.0,17.0
1001011000010111,16.0,5.0,21.0
1001011000011000,19.0,5.0,24.0
1001011000011001,22.0,6.0,28.0
1001011000011010,17.0,5.0,22.0
1001011000011011,20.0,6.0,26.0
1001011000011100,17.0,5.0,22.0
1001011000011101,20.0,6.0,26.0
1001011000011110,16.0,5.0,21.0
1001011000011111,15.0,5.0,20.0
1001011000100000,19.0,7.0,26.0
1001011000100001,22.0,7.0,29.0
1001011000100010,17.0,6.0,23.0
1001011000100011,19.0,6.0,25.0
1001011000100100,19.0,5.0,24.0
1001011000100101,22.0,6.0,28.0
1001011000100110,17.0,5.0,22.0
1001011000100111,20.0,6.0,26.0
1001011000101000,22.0,7.0,29.0
1001011000101001,28.0,8.0,36.0
1001011000101010,19.0,6.0,25.0
1001011000101011,24.0,7.0,31.0
1001011000101100,22.0,6.0,28.0
1001011000101101,25.0,7.0,32.0
1001011000101110,20.0,6.0,26.0
1001011000101111,19.0,6.0,25.0
1001011000110000,17.0,6.0,23.0
1001011000110001,19.0,6.0,25.0
1001011000110010,15.0,5.0,20.0
1001011000110011,16.0,5.0,21.0
1001011000110100,17.0,5.0,22.0
1001011000110101,20.0,6.0,26.0
1001011000110110,16.0,5.0,21.0
1001011000110111,15.0,5.0,20.0
1001011000111000,22.0,6.0,28.0
1001011000111001,25.0,7.0,32.0
1001011000111010,20.0,6.0,26.0
1001011000111011,19.0,6.0,25.0
1001011000111100,20.0,6.0,26.0
1001011000111101,22.0,6.0,28.0
1001011000111110,17.0,5.0,22.0
1001011000111111,17.0,6.0,23.0
1001011001000000,19.0,7.0,26.0
1001011001000001,22.0,7.0,29.0
1001011001000010,19.0,5.0,24.0
1001011001000011,22.0,6.0,28.0
1001011001000100,17.0,6.0,23.0
1001011001000101,19.0,6.0,25.0
1001011001000110,17.0,5.0,22.0
1001011001000111,20.0,6.0,26.0
1001011001001000,22.0,7.0,29.0
1001011001001001,28.0,8.0,36.0
1001011001001010,22.0,6.0,28.0
1001011001001011,25.0,7.0,32.0
1001011001001100,19.0,6.0,25.0
1001011001001101,24.0,7.0,31.0
1001011001001110,20.0,6.0,26.0
1001011001001111,19.0,6.0,25.0
