,Literals Count,Clauses Count,Dimension
1000100000000000,3.0,3.0,6.0
1000100000000001,7.0,2.0,9.0
1000100000000010,7.0,4.0,11.0
1000100000000011,6.0,2.0,8.0
1000100000000100,7.0,4.0,11.0
1000100000000101,6.0,2.0,8.0
1000100000000110,11.0,5.0,16.0
1000100000000111,9.0,4.0,13.0
1000100000001000,4.0,3.0,7.0
1000100000001001,8.0,4.0,12.0
1000100000001010,5.0,3.0,8.0
1000100000001011,6.0,3.0,9.0
1000100000001100,5.0,3.0,8.0
1000100000001101,6.0,3.0,9.0
1000100000001110,8.0,4.0,12.0
1000100000001111,5.0,2.0,7.0
1000100000010000,7.0,2.0,9.0
1000100000010001,6.0,2.0,8.0
1000100000010010,11.0,5.0,16.0
1000100000010011,9.0,4.0,13.0
1000100000010100,11.0,5.0,16.0
1000100000010101,9.0,4.0,13.0
1000100000010110,15.0,4.0,19.0
1000100000010111,12.0,4.0,16.0
1000100000011000,10.0,3.0,13.0
1000100000011001,9.0,4.0,13.0
1000100000011010,9.0,4.0,13.0
1000100000011011,7.0,3.0,10.0
1000100000011100,9.0,4.0,13.0
1000100000011101,7.0,3.0,10.0
1000100000011110,13.0,5.0,18.0
1000100000011111,8.0,3.0,11.0
1000100000100000,7.0,4.0,11.0
1000100000100001,11.0,5.0,16.0
1000100000100010,5.0,3.0,8.0
1000100000100011,8.0,4.0,12.0
1000100000100100,11.0,3.0,14.0
1000100000100101,10.0,3.0,13.0
1000100000100110,10.0,3.0,13.0
1000100000100111,9.0,4.0,13.0
1000100000101000,8.0,4.0,12.0
1000100000101001,12.0,5.0,17.0
1000100000101010,6.0,3.0,9.0
1000100000101011,9.0,4.0,13.0
1000100000101100,10.0,3.0,13.0
1000100000101101,12.0,5.0,17.0
1000100000101110,9.0,4.0,13.0
1000100000101111,8.0,3.0,11.0
1000100000110000,6.0,2.0,8.0
1000100000110001,9.0,4.0,13.0
1000100000110010,8.0,4.0,12.0
1000100000110011,5.0,2.0,7.0
1000100000110100,10.0,3.0,13.0
1000100000110101,9.0,3.0,12.0
1000100000110110,13.0,5.0,18.0
1000100000110111,8.0,3.0,11.0
1000100000111000,9.0,4.0,13.0
1000100000111001,10.0,4.0,14.0
1000100000111010,9.0,4.0,13.0
1000100000111011,7.0,3.0,10.0
1000100000111100,9.0,4.0,13.0
1000100000111101,10.0,4.0,14.0
1000100000111110,10.0,4.0,14.0
1000100000111111,7.0,3.0,10.0
1000100001000000,7.0,4.0,11.0
1000100001000001,11.0,5.0,16.0
1000100001000010,11.0,3.0,14.0
1000100001000011,10.0,3.0,13.0
1000100001000100,5.0,3.0,8.0
1000100001000101,8.0,4.0,12.0
1000100001000110,10.0,3.0,13.0
1000100001000111,9.0,4.0,13.0
1000100001001000,8.0,4.0,12.0
1000100001001001,12.0,5.0,17.0
1000100001001010,10.0,3.0,13.0
1000100001001011,12.0,5.0,17.0
1000100001001100,6.0,3.0,9.0
1000100001001101,9.0,4.0,13.0
1000100001001110,9.0,4.0,13.0
1000100001001111,8.0,3.0,11.0
1000100001010000,6.0,2.0,8.0
1000100001010001,9.0,4.0,13.0
1000100001010010,10.0,3.0,13.0
1000100001010011,9.0,3.0,12.0
1000100001010100,8.0,4.0,12.0
1000100001010101,5.0,2.0,7.0
1000100001010110,13.0,5.0,18.0
1000100001010111,8.0,3.0,11.0
1000100001011000,9.0,4.0,13.0
1000100001011001,10.0,4.0,14.0
1000100001011010,9.0,4.0,13.0
1000100001011011,10.0,4.0,14.0
1000100001011100,9.0,4.0,13.0
1000100001011101,7.0,3.0,10.0
1000100001011110,10.0,4.0,14.0
1000100001011111,7.0,3.0,10.0
1000100001100000,11.0,5.0,16.0
1000100001100001,15.0,4.0,19.0
1000100001100010,10.0,3.0,13.0
1000100001100011,13.0,5.0,18.0
1000100001100100,10.0,3.0,13.0
1000100001100101,13.0,5.0,18.0
1000100001100110,9.0,4.0,13.0
1000100001100111,10.0,4.0,14.0
1000100001101000,14.0,6.0,20.0
1000100001101001,17.0,6.0,23.0
1000100001101010,12.0,5.0,17.0
1000100001101011,14.0,5.0,19.0
1000100001101100,12.0,5.0,17.0
1000100001101101,14.0,5.0,19.0
1000100001101110,10.0,4.0,14.0
1000100001101111,11.0,4.0,15.0
1000100001110000,9.0,4.0,13.0
1000100001110001,12.0,4.0,16.0
1000100001110010,9.0,4.0,13.0
1000100001110011,8.0,3.0,11.0
1000100001110100,9.0,4.0,13.0
1000100001110101,8.0,3.0,11.0
1000100001110110,10.0,4.0,14.0
1000100001110111,7.0,3.0,10.0
1000100001111000,12.0,5.0,17.0
1000100001111001,14.0,5.0,19.0
1000100001111010,10.0,4.0,14.0
1000100001111011,11.0,4.0,15.0
1000100001111100,10.0,4.0,14.0
1000100001111101,11.0,4.0,15.0
1000100001111110,11.0,4.0,15.0
1000100001111111,8.0,3.0,11.0
1000100010000000,4.0,3.0,7.0
1000100010000001,10.0,3.0,13.0
1000100010000010,8.0,4.0,12.0
1000100010000011,9.0,4.0,13.0
1000100010000100,8.0,4.0,12.0
1000100010000101,9.0,4.0,13.0
1000100010000110,14.0,6.0,20.0
1000100010000111,12.0,5.0,17.0
1000100010001000,2.0,2.0,4.0
1000100010001001,6.0,2.0,8.0
1000100010001010,5.0,3.0,8.0
1000100010001011,5.0,2.0,7.0
1000100010001100,5.0,3.0,8.0
1000100010001101,5.0,2.0,7.0
1000100010001110,8.0,3.0,11.0
1000100010001111,4.0,2.0,6.0
1000100010010000,8.0,4.0,12.0
1000100010010001,9.0,4.0,13.0
1000100010010010,12.0,5.0,17.0
1000100010010011,10.0,4.0,14.0
1000100010010100,12.0,5.0,17.0
1000100010010101,10.0,4.0,14.0
1000100010010110,17.0,6.0,23.0
1000100010010111,14.0,5.0,19.0
1000100010011000,6.0,2.0,8.0
1000100010011001,5.0,2.0,7.0
1000100010011010,9.0,4.0,13.0
1000100010011011,7.0,3.0,10.0
1000100010011100,9.0,4.0,13.0
1000100010011101,7.0,3.0,10.0
1000100010011110,12.0,4.0,16.0
1000100010011111,7.0,3.0,10.0
1000100010100000,5.0,3.0,8.0
1000100010100001,9.0,4.0,13.0
1000100010100010,6.0,3.0,9.0
1000100010100011,9.0,4.0,13.0
1000100010100100,10.0,3.0,13.0
1000100010100101,9.0,4.0,13.0
1000100010100110,12.0,5.0,17.0
1000100010100111,10.0,4.0,14.0
1000100010101000,5.0,3.0,8.0
1000100010101001,9.0,4.0,13.0
1000100010101010,3.0,2.0,5.0
1000100010101011,6.0,3.0,9.0
1000100010101100,8.0,4.0,12.0
1000100010101101,8.0,3.0,11.0
1000100010101110,7.0,3.0,10.0
1000100010101111,6.0,3.0,9.0
1000100010110000,6.0,3.0,9.0
1000100010110001,7.0,3.0,10.0
1000100010110010,9.0,4.0,13.0
1000100010110011,7.0,3.0,10.0
1000100010110100,12.0,5.0,17.0
1000100010110101,10.0,4.0,14.0
1000100010110110,14.0,5.0,19.0
1000100010110111,11.0,4.0,15.0
1000100010111000,5.0,2.0,7.0
1000100010111001,7.0,3.0,10.0
1000100010111010,6.0,3.0,9.0
1000100010111011,4.0,2.0,6.0
1000100010111100,8.0,3.0,11.0
1000100010111101,8.0,3.0,11.0
1000100010111110,10.0,4.0,14.0
1000100010111111,6.0,3.0,9.0
1000100011000000,5.0,3.0,8.0
1000100011000001,9.0,4.0,13.0
1000100011000010,10.0,3.0,13.0
1000100011000011,9.0,4.0,13.0
1000100011000100,6.0,3.0,9.0
1000100011000101,9.0,4.0,13.0
1000100011000110,12.0,5.0,17.0
1000100011000111,10.0,4.0,14.0
1000100011001000,5.0,3.0,8.0
1000100011001001,9.0,4.0,13.0
1000100011001010,8.0,4.0,12.0
1000100011001011,8.0,3.0,11.0
1000100011001100,3.0,2.0,5.0
1000100011001101,6.0,3.0,9.0
1000100011001110,7.0,3.0,10.0
1000100011001111,6.0,3.0,9.0
1000100011010000,6.0,3.0,9.0
1000100011010001,7.0,3.0,10.0
1000100011010010,12.0,5.0,17.0
1000100011010011,10.0,4.0,14.0
1000100011010100,9.0,4.0,13.0
1000100011010101,7.0,3.0,10.0
1000100011010110,14.0,5.0,19.0
1000100011010111,11.0,4.0,15.0
1000100011011000,5.0,2.0,7.0
1000100011011001,7.0,3.0,10.0
1000100011011010,8.0,3.0,11.0
1000100011011011,8.0,3.0,11.0
1000100011011100,6.0,3.0,9.0
1000100011011101,4.0,2.0,6.0
1000100011011110,10.0,4.0,14.0
1000100011011111,6.0,3.0,9.0
1000100011100000,8.0,4.0,12.0
1000100011100001,13.0,5.0,18.0
1000100011100010,9.0,4.0,13.0
1000100011100011,10.0,4.0,14.0
1000100011100100,9.0,4.0,13.0
1000100011100101,10.0,4.0,14.0
1000100011100110,10.0,4.0,14.0
1000100011100111,11.0,4.0,15.0
1000100011101000,8.0,3.0,11.0
1000100011101001,12.0,4.0,16.0
1000100011101010,7.0,3.0,10.0
1000100011101011,10.0,4.0,14.0
1000100011101100,7.0,3.0,10.0
1000100011101101,10.0,4.0,14.0
1000100011101110,6.0,3.0,9.0
1000100011101111,7.0,3.0,10.0
1000100011110000,5.0,2.0,7.0
1000100011110001,8.0,3.0,11.0
1000100011110010,8.0,3.0,11.0
1000100011110011,7.0,3.0,10.0
1000100011110100,8.0,3.0,11.0
1000100011110101,7.0,3.0,10.0
1000100011110110,11.0,4.0,15.0
1000100011110111,8.0,3.0,11.0
1000100011111000,4.0,2.0,6.0
1000100011111001,7.0,3.0,10.0
1000100011111010,6.0,3.0,9.0
1000100011111011,6.0,3.0,9.0
1000100011111100,6.0,3.0,9.0
1000100011111101,6.0,3.0,9.0
1000100011111110,7.0,3.0,10.0
1000100011111111,3.0,2.0,5.0
1000100100000000,7.0,4.0,11.0
1000100100000001,6.0,2.0,8.0
1000100100000010,11.0,5.0,16.0
1000100100000011,9.0,4.0,13.0
1000100100000100,11.0,5.0,16.0
1000100100000101,9.0,4.0,13.0
1000100100000110,15.0,4.0,19.0
1000100100000111,12.0,4.0,16.0
1000100100001000,10.0,5.0,15.0
1000100100001001,8.0,4.0,12.0
1000100100001010,10.0,3.0,13.0
1000100100001011,9.0,4.0,13.0
1000100100001100,10.0,3.0,13.0
1000100100001101,9.0,4.0,13.0
1000100100001110,13.0,5.0,18.0
1000100100001111,8.0,3.0,11.0
1000100100010000,11.0,5.0,16.0
1000100100010001,9.0,4.0,13.0
1000100100010010,15.0,4.0,19.0
1000100100010011,12.0,4.0,16.0
1000100100010100,15.0,4.0,19.0
1000100100010101,12.0,4.0,16.0
1000100100010110,19.0,5.0,24.0
1000100100010111,15.0,5.0,20.0
1000100100011000,13.0,5.0,18.0
1000100100011001,10.0,4.0,14.0
1000100100011010,14.0,5.0,19.0
1000100100011011,11.0,4.0,15.0
1000100100011100,14.0,5.0,19.0
1000100100011101,11.0,4.0,15.0
1000100100011110,17.0,5.0,22.0
1000100100011111,11.0,4.0,15.0
1000100100100000,11.0,3.0,14.0
1000100100100001,10.0,3.0,13.0
1000100100100010,10.0,3.0,13.0
1000100100100011,9.0,4.0,13.0
1000100100100100,15.0,4.0,19.0
1000100100100101,13.0,4.0,17.0
1000100100100110,14.0,5.0,19.0
1000100100100111,11.0,4.0,15.0
1000100100101000,14.0,4.0,18.0
1000100100101001,13.0,5.0,18.0
1000100100101010,12.0,5.0,17.0
1000100100101011,10.0,4.0,14.0
1000100100101100,14.0,4.0,18.0
1000100100101101,13.0,4.0,17.0
1000100100101110,13.0,4.0,17.0
1000100100101111,11.0,4.0,15.0
1000100100110000,10.0,3.0,13.0
1000100100110001,9.0,3.0,12.0
1000100100110010,13.0,5.0,18.0
1000100100110011,8.0,3.0,11.0
1000100100110100,14.0,4.0,18.0
1000100100110101,12.0,4.0,16.0
1000100100110110,17.0,5.0,22.0
1000100100110111,11.0,4.0,15.0
1000100100111000,13.0,4.0,17.0
1000100100111001,11.0,4.0,15.0
1000100100111010,13.0,4.0,17.0
1000100100111011,11.0,4.0,15.0
1000100100111100,13.0,4.0,17.0
1000100100111101,12.0,4.0,16.0
1000100100111110,16.0,5.0,21.0
1000100100111111,10.0,4.0,14.0
1000100101000000,11.0,3.0,14.0
1000100101000001,10.0,3.0,13.0
1000100101000010,15.0,4.0,19.0
1000100101000011,13.0,4.0,17.0
1000100101000100,10.0,3.0,13.0
1000100101000101,9.0,4.0,13.0
1000100101000110,14.0,5.0,19.0
1000100101000111,11.0,4.0,15.0
1000100101001000,14.0,4.0,18.0
1000100101001001,13.0,5.0,18.0
1000100101001010,14.0,4.0,18.0
1000100101001011,13.0,4.0,17.0
1000100101001100,12.0,5.0,17.0
1000100101001101,10.0,4.0,14.0
1000100101001110,13.0,4.0,17.0
1000100101001111,11.0,4.0,15.0
1000100101010000,10.0,3.0,13.0
1000100101010001,9.0,3.0,12.0
1000100101010010,14.0,4.0,18.0
1000100101010011,12.0,4.0,16.0
1000100101010100,13.0,5.0,18.0
1000100101010101,8.0,3.0,11.0
1000100101010110,17.0,5.0,22.0
1000100101010111,11.0,4.0,15.0
1000100101011000,13.0,4.0,17.0
1000100101011001,11.0,4.0,15.0
1000100101011010,13.0,4.0,17.0
1000100101011011,12.0,4.0,16.0
1000100101011100,13.0,4.0,17.0
1000100101011101,11.0,4.0,15.0
1000100101011110,16.0,5.0,21.0
1000100101011111,10.0,4.0,14.0
1000100101100000,15.0,4.0,19.0
1000100101100001,14.0,4.0,18.0
1000100101100010,14.0,4.0,18.0
1000100101100011,13.0,4.0,17.0
1000100101100100,14.0,4.0,18.0
1000100101100101,13.0,4.0,17.0
1000100101100110,13.0,4.0,17.0
1000100101100111,12.0,4.0,16.0
1000100101101000,18.0,5.0,23.0
1000100101101001,17.0,5.0,22.0
1000100101101010,17.0,5.0,22.0
1000100101101011,16.0,5.0,21.0
1000100101101100,17.0,5.0,22.0
1000100101101101,16.0,5.0,21.0
1000100101101110,16.0,5.0,21.0
1000100101101111,13.0,4.0,17.0
1000100101110000,13.0,4.0,17.0
1000100101110001,12.0,4.0,16.0
1000100101110010,13.0,4.0,17.0
1000100101110011,11.0,4.0,15.0
1000100101110100,13.0,4.0,17.0
1000100101110101,11.0,4.0,15.0
1000100101110110,16.0,5.0,21.0
