,Literals Count,Clauses Count,Dimension
1111101000000000,3.0,2.0,5.0
1111101000000001,8.0,3.0,11.0
1111101000000010,6.0,3.0,9.0
1111101000000011,7.0,3.0,10.0
1111101000000100,8.0,3.0,11.0
1111101000000101,7.0,3.0,10.0
1111101000000110,11.0,4.0,15.0
1111101000000111,8.0,3.0,11.0
1111101000001000,6.0,3.0,9.0
1111101000001001,11.0,4.0,15.0
1111101000001010,4.0,2.0,6.0
1111101000001011,7.0,3.0,10.0
1111101000001100,7.0,3.0,10.0
1111101000001101,8.0,3.0,11.0
1111101000001110,7.0,3.0,10.0
1111101000001111,5.0,2.0,7.0
1111101000010000,6.0,3.0,9.0
1111101000010001,7.0,3.0,10.0
1111101000010010,7.0,3.0,10.0
1111101000010011,8.0,3.0,11.0
1111101000010100,11.0,4.0,15.0
1111101000010101,8.0,3.0,11.0
1111101000010110,14.0,5.0,19.0
1111101000010111,12.0,4.0,16.0
1111101000011000,8.0,3.0,11.0
1111101000011001,10.0,4.0,14.0
1111101000011010,7.0,3.0,10.0
1111101000011011,7.0,3.0,10.0
1111101000011100,10.0,4.0,14.0
1111101000011101,9.0,3.0,12.0
1111101000011110,10.0,4.0,14.0
1111101000011111,9.0,3.0,12.0
1111101000100000,7.0,3.0,10.0
1111101000100001,11.0,4.0,15.0
1111101000100010,6.0,3.0,9.0
1111101000100011,8.0,3.0,11.0
1111101000100100,11.0,4.0,15.0
1111101000100101,10.0,4.0,14.0
1111101000100110,10.0,4.0,14.0
1111101000100111,9.0,3.0,12.0
1111101000101000,10.0,4.0,14.0
1111101000101001,14.0,5.0,19.0
1111101000101010,6.0,3.0,9.0
1111101000101011,9.0,4.0,13.0
1111101000101100,10.0,4.0,14.0
1111101000101101,13.0,4.0,17.0
1111101000101110,9.0,3.0,12.0
1111101000101111,8.0,4.0,12.0
1111101000110000,6.0,3.0,9.0
1111101000110001,8.0,3.0,11.0
1111101000110010,4.0,2.0,6.0
1111101000110011,5.0,2.0,7.0
1111101000110100,10.0,4.0,14.0
1111101000110101,9.0,3.0,12.0
1111101000110110,12.0,4.0,16.0
1111101000110111,9.0,3.0,12.0
1111101000111000,8.0,3.0,11.0
1111101000111001,12.0,5.0,17.0
1111101000111010,5.0,2.0,7.0
1111101000111011,6.0,3.0,9.0
1111101000111100,9.0,3.0,12.0
1111101000111101,10.0,3.0,13.0
1111101000111110,9.0,3.0,12.0
1111101000111111,6.0,2.0,8.0
1111101001000000,6.0,3.0,9.0
1111101001000001,11.0,4.0,15.0
1111101001000010,8.0,3.0,11.0
1111101001000011,10.0,4.0,14.0
1111101001000100,7.0,3.0,10.0
1111101001000101,8.0,3.0,11.0
1111101001000110,10.0,4.0,14.0
1111101001000111,9.0,3.0,12.0
1111101001001000,7.0,3.0,10.0
1111101001001001,14.0,5.0,19.0
1111101001001010,7.0,3.0,10.0
1111101001001011,10.0,4.0,14.0
1111101001001100,8.0,3.0,11.0
1111101001001101,12.0,4.0,16.0
1111101001001110,7.0,3.0,10.0
1111101001001111,9.0,3.0,12.0
1111101001010000,4.0,2.0,6.0
1111101001010001,7.0,3.0,10.0
1111101001010010,7.0,3.0,10.0
1111101001010011,7.0,3.0,10.0
1111101001010100,7.0,3.0,10.0
1111101001010101,5.0,2.0,7.0
1111101001010110,10.0,4.0,14.0
1111101001010111,9.0,3.0,12.0
1111101001011000,7.0,3.0,10.0
1111101001011001,10.0,4.0,14.0
1111101001011010,5.0,2.0,7.0
1111101001011011,9.0,3.0,12.0
1111101001011100,7.0,3.0,10.0
1111101001011101,9.0,3.0,12.0
1111101001011110,9.0,3.0,12.0
1111101001011111,6.0,2.0,8.0
1111101001100000,10.0,4.0,14.0
1111101001100001,14.0,5.0,19.0
1111101001100010,8.0,3.0,11.0
1111101001100011,12.0,5.0,17.0
1111101001100100,10.0,4.0,14.0
1111101001100101,13.0,4.0,17.0
1111101001100110,9.0,3.0,12.0
1111101001100111,10.0,3.0,13.0
1111101001101000,12.0,4.0,16.0
1111101001101001,17.0,6.0,23.0
1111101001101010,9.0,3.0,12.0
1111101001101011,12.0,5.0,17.0
1111101001101100,13.0,4.0,17.0
1111101001101101,15.0,4.0,19.0
1111101001101110,9.0,4.0,13.0
1111101001101111,11.0,3.0,14.0
1111101001110000,6.0,3.0,9.0
1111101001110001,9.0,4.0,13.0
1111101001110010,5.0,2.0,7.0
1111101001110011,6.0,3.0,9.0
1111101001110100,9.0,3.0,12.0
1111101001110101,8.0,4.0,12.0
1111101001110110,9.0,3.0,12.0
1111101001110111,6.0,2.0,8.0
1111101001111000,9.0,3.0,12.0
1111101001111001,12.0,5.0,17.0
1111101001111010,6.0,2.0,8.0
1111101001111011,8.0,4.0,12.0
1111101001111100,9.0,4.0,13.0
1111101001111101,11.0,3.0,14.0
1111101001111110,10.0,3.0,13.0
1111101001111111,7.0,2.0,9.0
1111101010000000,7.0,3.0,10.0
1111101010000001,11.0,4.0,15.0
1111101010000010,10.0,4.0,14.0
1111101010000011,10.0,4.0,14.0
1111101010000100,11.0,4.0,15.0
1111101010000101,10.0,4.0,14.0
1111101010000110,14.0,5.0,19.0
1111101010000111,13.0,4.0,17.0
1111101010001000,6.0,3.0,9.0
1111101010001001,10.0,4.0,14.0
1111101010001010,6.0,3.0,9.0
1111101010001011,9.0,3.0,12.0
1111101010001100,8.0,3.0,11.0
1111101010001101,9.0,3.0,12.0
1111101010001110,9.0,4.0,13.0
1111101010001111,8.0,4.0,12.0
1111101010010000,10.0,4.0,14.0
1111101010010001,10.0,4.0,14.0
1111101010010010,12.0,4.0,16.0
1111101010010011,13.0,4.0,17.0
1111101010010100,14.0,5.0,19.0
1111101010010101,13.0,4.0,17.0
1111101010010110,17.0,6.0,23.0
1111101010010111,15.0,4.0,19.0
1111101010011000,8.0,3.0,11.0
1111101010011001,9.0,3.0,12.0
1111101010011010,9.0,3.0,12.0
1111101010011011,9.0,4.0,13.0
1111101010011100,12.0,5.0,17.0
1111101010011101,10.0,3.0,13.0
1111101010011110,12.0,5.0,17.0
1111101010011111,11.0,3.0,14.0
1111101010100000,6.0,3.0,9.0
1111101010100001,10.0,4.0,14.0
1111101010100010,7.0,3.0,10.0
1111101010100011,9.0,3.0,12.0
1111101010100100,10.0,4.0,14.0
1111101010100101,9.0,3.0,12.0
1111101010100110,12.0,5.0,17.0
1111101010100111,10.0,3.0,13.0
1111101010101000,7.0,3.0,10.0
1111101010101001,12.0,5.0,17.0
1111101010101010,3.0,2.0,5.0
1111101010101011,6.0,3.0,9.0
1111101010101100,9.0,3.0,12.0
1111101010101101,10.0,3.0,13.0
1111101010101110,6.0,3.0,9.0
1111101010101111,5.0,3.0,8.0
1111101010110000,7.0,3.0,10.0
1111101010110001,9.0,3.0,12.0
1111101010110010,8.0,3.0,11.0
1111101010110011,8.0,4.0,12.0
1111101010110100,12.0,5.0,17.0
1111101010110101,10.0,3.0,13.0
1111101010110110,14.0,4.0,18.0
1111101010110111,11.0,3.0,14.0
1111101010111000,8.0,3.0,11.0
1111101010111001,10.0,3.0,13.0
1111101010111010,5.0,2.0,7.0
1111101010111011,5.0,3.0,8.0
1111101010111100,10.0,3.0,13.0
1111101010111101,11.0,3.0,14.0
1111101010111110,8.0,4.0,12.0
1111101010111111,7.0,2.0,9.0
1111101011000000,6.0,3.0,9.0
