,Literals Count,Clauses Count,Dimension
0111011000000000,6.0,3.0,9.0
0111011000000001,12.0,5.0,17.0
0111011000000010,9.0,4.0,13.0
0111011000000011,10.0,4.0,14.0
0111011000000100,9.0,4.0,13.0
0111011000000101,10.0,4.0,14.0
0111011000000110,7.0,3.0,10.0
0111011000000111,8.0,3.0,11.0
0111011000001000,12.0,5.0,17.0
0111011000001001,15.0,5.0,20.0
0111011000001010,10.0,4.0,14.0
0111011000001011,12.0,4.0,16.0
0111011000001100,10.0,4.0,14.0
0111011000001101,12.0,4.0,16.0
0111011000001110,8.0,3.0,11.0
0111011000001111,9.0,3.0,12.0
0111011000010000,9.0,4.0,13.0
0111011000010001,10.0,4.0,14.0
0111011000010010,10.0,4.0,14.0
0111011000010011,11.0,4.0,15.0
0111011000010100,10.0,4.0,14.0
0111011000010101,11.0,4.0,15.0
0111011000010110,11.0,4.0,15.0
0111011000010111,12.0,4.0,16.0
0111011000011000,13.0,4.0,17.0
0111011000011001,16.0,5.0,21.0
0111011000011010,12.0,4.0,16.0
0111011000011011,13.0,4.0,17.0
0111011000011100,12.0,4.0,16.0
0111011000011101,13.0,4.0,17.0
0111011000011110,12.0,4.0,16.0
0111011000011111,11.0,4.0,15.0
0111011000100000,9.0,4.0,13.0
0111011000100001,14.0,5.0,19.0
0111011000100010,7.0,3.0,10.0
0111011000100011,11.0,4.0,15.0
0111011000100100,11.0,4.0,15.0
0111011000100101,12.0,4.0,16.0
0111011000100110,8.0,3.0,11.0
0111011000100111,9.0,3.0,12.0
0111011000101000,14.0,5.0,19.0
0111011000101001,20.0,6.0,26.0
0111011000101010,11.0,4.0,15.0
0111011000101011,14.0,5.0,19.0
0111011000101100,15.0,5.0,20.0
0111011000101101,17.0,5.0,22.0
0111011000101110,11.0,4.0,15.0
0111011000101111,10.0,4.0,14.0
0111011000110000,8.0,3.0,11.0
0111011000110001,11.0,4.0,15.0
0111011000110010,7.0,3.0,10.0
0111011000110011,8.0,3.0,11.0
0111011000110100,11.0,4.0,15.0
0111011000110101,11.0,4.0,15.0
0111011000110110,8.0,3.0,11.0
0111011000110111,9.0,3.0,12.0
0111011000111000,12.0,4.0,16.0
0111011000111001,15.0,5.0,20.0
0111011000111010,10.0,4.0,14.0
0111011000111011,12.0,5.0,17.0
0111011000111100,11.0,4.0,15.0
0111011000111101,14.0,4.0,18.0
0111011000111110,9.0,3.0,12.0
0111011000111111,9.0,4.0,13.0
0111011001000000,9.0,4.0,13.0
0111011001000001,14.0,5.0,19.0
0111011001000010,11.0,4.0,15.0
0111011001000011,12.0,4.0,16.0
0111011001000100,7.0,3.0,10.0
0111011001000101,11.0,4.0,15.0
0111011001000110,8.0,3.0,11.0
0111011001000111,9.0,3.0,12.0
0111011001001000,14.0,5.0,19.0
0111011001001001,20.0,6.0,26.0
0111011001001010,15.0,5.0,20.0
0111011001001011,17.0,5.0,22.0
0111011001001100,11.0,4.0,15.0
0111011001001101,14.0,5.0,19.0
0111011001001110,11.0,4.0,15.0
0111011001001111,10.0,4.0,14.0
0111011001010000,8.0,3.0,11.0
0111011001010001,11.0,4.0,15.0
0111011001010010,11.0,4.0,15.0
0111011001010011,11.0,4.0,15.0
0111011001010100,7.0,3.0,10.0
0111011001010101,8.0,3.0,11.0
0111011001010110,8.0,3.0,11.0
0111011001010111,9.0,3.0,12.0
0111011001011000,12.0,4.0,16.0
0111011001011001,15.0,5.0,20.0
0111011001011010,11.0,4.0,15.0
0111011001011011,14.0,4.0,18.0
0111011001011100,10.0,4.0,14.0
0111011001011101,12.0,5.0,17.0
0111011001011110,9.0,3.0,12.0
0111011001011111,9.0,4.0,13.0
0111011001100000,10.0,4.0,14.0
