,Literals Count,Clauses Count,Dimension
1001101000000000,8.0,4.0,12.0
1001101000000001,12.0,5.0,17.0
1001101000000010,10.0,3.0,13.0
1001101000000011,12.0,5.0,17.0
1001101000000100,14.0,4.0,18.0
1001101000000101,13.0,5.0,18.0
1001101000000110,14.0,4.0,18.0
1001101000000111,13.0,4.0,17.0
1001101000001000,11.0,5.0,16.0
1001101000001001,13.0,5.0,18.0
1001101000001010,9.0,4.0,13.0
1001101000001011,10.0,4.0,14.0
1001101000001100,13.0,5.0,18.0
1001101000001101,14.0,5.0,19.0
1001101000001110,11.0,4.0,15.0
1001101000001111,11.0,4.0,15.0
1001101000010000,9.0,4.0,13.0
1001101000010001,10.0,4.0,14.0
1001101000010010,9.0,4.0,13.0
1001101000010011,10.0,4.0,14.0
1001101000010100,13.0,4.0,17.0
1001101000010101,11.0,4.0,15.0
1001101000010110,13.0,4.0,17.0
1001101000010111,12.0,4.0,16.0
1001101000011000,12.0,4.0,16.0
1001101000011001,14.0,5.0,19.0
1001101000011010,8.0,3.0,11.0
1001101000011011,11.0,4.0,15.0
1001101000011100,12.0,4.0,16.0
1001101000011101,15.0,5.0,20.0
1001101000011110,11.0,4.0,15.0
1001101000011111,10.0,4.0,14.0
1001101000100000,14.0,6.0,20.0
1001101000100001,17.0,6.0,23.0
1001101000100010,12.0,5.0,17.0
1001101000100011,14.0,5.0,19.0
1001101000100100,18.0,5.0,23.0
1001101000100101,17.0,5.0,22.0
1001101000100110,17.0,5.0,22.0
1001101000100111,16.0,5.0,21.0
1001101000101000,16.0,6.0,22.0
1001101000101001,19.0,6.0,25.0
1001101000101010,12.0,4.0,16.0
1001101000101011,15.0,5.0,20.0
1001101000101100,17.0,5.0,22.0
1001101000101101,20.0,6.0,26.0
1001101000101110,15.0,5.0,20.0
1001101000101111,14.0,5.0,19.0
1001101000110000,12.0,5.0,17.0
1001101000110001,14.0,5.0,19.0
1001101000110010,10.0,4.0,14.0
1001101000110011,11.0,4.0,15.0
1001101000110100,16.0,5.0,21.0
1001101000110101,15.0,5.0,20.0
