,Literals Count,Clauses Count,Dimension
0001101000000000,7.0,4.0,11.0
0001101000000001,11.0,5.0,16.0
0001101000000010,10.0,5.0,15.0
0001101000000011,10.0,3.0,13.0
0001101000000100,11.0,3.0,14.0
0001101000000101,10.0,3.0,13.0
0001101000000110,14.0,4.0,18.0
0001101000000111,12.0,5.0,17.0
0001101000001000,8.0,4.0,12.0
0001101000001001,12.0,5.0,17.0
0001101000001010,6.0,2.0,8.0
0001101000001011,9.0,4.0,13.0
0001101000001100,9.0,4.0,13.0
0001101000001101,12.0,5.0,17.0
0001101000001110,9.0,3.0,12.0
0001101000001111,8.0,3.0,11.0
0001101000010000,6.0,2.0,8.0
0001101000010001,9.0,4.0,13.0
0001101000010010,8.0,4.0,12.0
0001101000010011,9.0,4.0,13.0
0001101000010100,10.0,3.0,13.0
0001101000010101,9.0,4.0,13.0
0001101000010110,13.0,5.0,18.0
0001101000010111,10.0,4.0,14.0
0001101000011000,9.0,4.0,13.0
0001101000011001,10.0,4.0,14.0
0001101000011010,5.0,2.0,7.0
0001101000011011,7.0,3.0,10.0
0001101000011100,9.0,3.0,12.0
0001101000011101,10.0,4.0,14.0
0001101000011110,8.0,3.0,11.0
0001101000011111,7.0,3.0,10.0
0001101000100000,11.0,5.0,16.0
0001101000100001,15.0,4.0,19.0
0001101000100010,10.0,3.0,13.0
0001101000100011,13.0,5.0,18.0
0001101000100100,15.0,4.0,19.0
0001101000100101,14.0,5.0,19.0
0001101000100110,14.0,4.0,18.0
0001101000100111,13.0,4.0,17.0
0001101000101000,12.0,5.0,17.0
0001101000101001,17.0,6.0,23.0
0001101000101010,9.0,4.0,13.0
0001101000101011,12.0,4.0,16.0
0001101000101100,14.0,5.0,19.0
0001101000101101,15.0,5.0,20.0
0001101000101110,11.0,4.0,15.0
0001101000101111,11.0,4.0,15.0
0001101000110000,9.0,4.0,13.0
0001101000110001,12.0,4.0,16.0
0001101000110010,9.0,4.0,13.0
0001101000110011,8.0,3.0,11.0
0001101000110100,13.0,4.0,17.0
0001101000110101,11.0,4.0,15.0
0001101000110110,13.0,4.0,17.0
0001101000110111,11.0,4.0,15.0
0001101000111000,10.0,4.0,14.0
0001101000111001,14.0,5.0,19.0
0001101000111010,7.0,3.0,10.0
0001101000111011,7.0,3.0,10.0
0001101000111100,11.0,4.0,15.0
