,Literals Count,Clauses Count,Dimension
1000111000000000,7.0,4.0,11.0
1000111000000001,11.0,5.0,16.0
1000111000000010,8.0,4.0,12.0
1000111000000011,9.0,4.0,13.0
1000111000000100,8.0,4.0,12.0
1000111000000101,9.0,4.0,13.0
1000111000000110,9.0,4.0,13.0
1000111000000111,10.0,4.0,14.0
1000111000001000,12.0,6.0,18.0
1000111000001001,15.0,6.0,21.0
1000111000001010,8.0,3.0,11.0
1000111000001011,11.0,4.0,15.0
1000111000001100,8.0,3.0,11.0
1000111000001101,11.0,4.0,15.0
1000111000001110,7.0,3.0,10.0
1000111000001111,9.0,4.0,13.0
1000111000010000,13.0,4.0,17.0
1000111000010001,12.0,4.0,16.0
1000111000010010,11.0,4.0,15.0
1000111000010011,11.0,4.0,15.0
1000111000010100,11.0,4.0,15.0
1000111000010101,11.0,4.0,15.0
1000111000010110,13.0,4.0,17.0
1000111000010111,12.0,4.0,16.0
1000111000011000,16.0,5.0,21.0
1000111000011001,15.0,5.0,20.0
1000111000011010,12.0,4.0,16.0
1000111000011011,11.0,4.0,15.0
1000111000011100,12.0,4.0,16.0
1000111000011101,11.0,4.0,15.0
1000111000011110,11.0,4.0,15.0
1000111000011111,10.0,4.0,14.0
1000111000100000,11.0,5.0,16.0
1000111000100001,13.0,5.0,18.0
1000111000100010,9.0,4.0,13.0
1000111000100011,10.0,4.0,14.0
1000111000100100,13.0,5.0,18.0
1000111000100101,14.0,5.0,19.0
1000111000100110,10.0,4.0,14.0
1000111000100111,11.0,4.0,15.0
1000111000101000,15.0,6.0,21.0
1000111000101001,18.0,6.0,24.0
1000111000101010,11.0,4.0,15.0
1000111000101011,14.0,5.0,19.0
1000111000101100,12.0,4.0,16.0
1000111000101101,15.0,5.0,20.0
1000111000101110,10.0,4.0,14.0
1000111000101111,11.0,4.0,15.0
1000111000110000,12.0,4.0,16.0
1000111000110001,14.0,5.0,19.0
1000111000110010,11.0,4.0,15.0
1000111000110011,11.0,4.0,15.0
1000111000110100,12.0,4.0,16.0
1000111000110101,15.0,5.0,20.0
1000111000110110,12.0,4.0,16.0
1000111000110111,11.0,4.0,15.0
1000111000111000,15.0,5.0,20.0
1000111000111001,18.0,6.0,24.0
1000111000111010,11.0,4.0,15.0
1000111000111011,10.0,4.0,14.0
1000111000111100,11.0,4.0,15.0
1000111000111101,14.0,5.0,19.0
1000111000111110,10.0,4.0,14.0
1000111000111111,9.0,4.0,13.0
1000111001000000,11.0,5.0,16.0
1000111001000001,13.0,5.0,18.0
1000111001000010,13.0,5.0,18.0
1000111001000011,14.0,5.0,19.0
1000111001000100,9.0,4.0,13.0
1000111001000101,10.0,4.0,14.0
1000111001000110,10.0,4.0,14.0
1000111001000111,11.0,4.0,15.0
1000111001001000,15.0,6.0,21.0
1000111001001001,18.0,6.0,24.0
1000111001001010,12.0,4.0,16.0
1000111001001011,15.0,5.0,20.0
1000111001001100,11.0,4.0,15.0
1000111001001101,14.0,5.0,19.0
1000111001001110,10.0,4.0,14.0
1000111001001111,11.0,4.0,15.0
1000111001010000,12.0,4.0,16.0
1000111001010001,14.0,5.0,19.0
1000111001010010,12.0,4.0,16.0
1000111001010011,15.0,5.0,20.0
1000111001010100,11.0,4.0,15.0
1000111001010101,11.0,4.0,15.0
1000111001010110,12.0,4.0,16.0
1000111001010111,11.0,4.0,15.0
1000111001011000,15.0,5.0,20.0
1000111001011001,18.0,6.0,24.0
1000111001011010,11.0,4.0,15.0
1000111001011011,14.0,5.0,19.0
1000111001011100,11.0,4.0,15.0
1000111001011101,10.0,4.0,14.0
1000111001011110,10.0,4.0,14.0
1000111001011111,9.0,4.0,13.0
1000111001100000,13.0,5.0,18.0
1000111001100001,21.0,7.0,28.0
1000111001100010,14.0,5.0,19.0
1000111001100011,18.0,6.0,24.0
1000111001100100,14.0,5.0,19.0
1000111001100101,18.0,6.0,24.0
1000111001100110,11.0,4.0,15.0
1000111001100111,15.0,5.0,20.0
1000111001101000,18.0,6.0,24.0
1000111001101001,24.0,7.0,31.0
1000111001101010,15.0,5.0,20.0
1000111001101011,18.0,6.0,24.0
1000111001101100,15.0,5.0,20.0
1000111001101101,18.0,6.0,24.0
1000111001101110,12.0,4.0,16.0
1000111001101111,15.0,6.0,21.0
1000111001110000,14.0,5.0,19.0
1000111001110001,18.0,6.0,24.0
1000111001110010,15.0,5.0,20.0
1000111001110011,14.0,5.0,19.0
1000111001110100,15.0,5.0,20.0
1000111001110101,14.0,5.0,19.0
1000111001110110,12.0,4.0,16.0
1000111001110111,12.0,4.0,16.0
1000111001111000,18.0,6.0,24.0
1000111001111001,21.0,6.0,27.0
1000111001111010,14.0,5.0,19.0
1000111001111011,13.0,5.0,18.0
1000111001111100,14.0,5.0,19.0
1000111001111101,13.0,5.0,18.0
1000111001111110,13.0,4.0,17.0
1000111001111111,11.0,5.0,16.0
1000111010000000,8.0,4.0,12.0
1000111010000001,13.0,5.0,18.0
1000111010000010,9.0,4.0,13.0
1000111010000011,10.0,4.0,14.0
1000111010000100,9.0,4.0,13.0
1000111010000101,10.0,4.0,14.0
1000111010000110,10.0,4.0,14.0
1000111010000111,11.0,4.0,15.0
1000111010001000,8.0,3.0,11.0
1000111010001001,12.0,4.0,16.0
1000111010001010,7.0,3.0,10.0
1000111010001011,10.0,4.0,14.0
1000111010001100,7.0,3.0,10.0
1000111010001101,10.0,4.0,14.0
1000111010001110,6.0,3.0,9.0
1000111010001111,7.0,3.0,10.0
1000111010010000,11.0,4.0,15.0
1000111010010001,12.0,4.0,16.0
1000111010010010,13.0,4.0,17.0
1000111010010011,12.0,4.0,16.0
1000111010010100,13.0,4.0,17.0
1000111010010101,12.0,4.0,16.0
1000111010010110,16.0,5.0,21.0
1000111010010111,13.0,4.0,17.0
1000111010011000,12.0,4.0,16.0
1000111010011001,11.0,4.0,15.0
1000111010011010,11.0,4.0,15.0
1000111010011011,10.0,4.0,14.0
1000111010011100,11.0,4.0,15.0
1000111010011101,10.0,4.0,14.0
1000111010011110,10.0,4.0,14.0
1000111010011111,9.0,3.0,12.0
1000111010100000,9.0,4.0,13.0
1000111010100001,14.0,5.0,19.0
1000111010100010,10.0,4.0,14.0
1000111010100011,11.0,4.0,15.0
1000111010100100,10.0,4.0,14.0
1000111010100101,11.0,4.0,15.0
1000111010100110,11.0,4.0,15.0
1000111010100111,12.0,4.0,16.0
1000111010101000,11.0,4.0,15.0
1000111010101001,15.0,5.0,20.0
