,Literals Count,Clauses Count,Dimension
0110011000000000,5.0,3.0,8.0
0110011000000001,10.0,3.0,13.0
0110011000000010,8.0,4.0,12.0
0110011000000011,9.0,4.0,13.0
0110011000000100,8.0,4.0,12.0
0110011000000101,9.0,4.0,13.0
0110011000000110,6.0,3.0,9.0
0110011000000111,7.0,3.0,10.0
0110011000001000,10.0,3.0,13.0
0110011000001001,14.0,5.0,19.0
0110011000001010,9.0,4.0,13.0
0110011000001011,11.0,4.0,15.0
0110011000001100,9.0,4.0,13.0
0110011000001101,11.0,4.0,15.0
0110011000001110,7.0,3.0,10.0
0110011000001111,8.0,3.0,11.0
0110011000010000,10.0,3.0,13.0
0110011000010001,9.0,4.0,13.0
0110011000010010,13.0,5.0,18.0
0110011000010011,10.0,4.0,14.0
0110011000010100,13.0,5.0,18.0
0110011000010101,10.0,4.0,14.0
0110011000010110,14.0,5.0,19.0
0110011000010111,11.0,4.0,15.0
0110011000011000,14.0,4.0,18.0
0110011000011001,13.0,4.0,17.0
0110011000011010,13.0,4.0,17.0
0110011000011011,12.0,4.0,16.0
0110011000011100,13.0,4.0,17.0
0110011000011101,12.0,4.0,16.0
0110011000011110,15.0,5.0,20.0
0110011000011111,11.0,4.0,15.0
0110011000100000,8.0,4.0,12.0
0110011000100001,13.0,5.0,18.0
0110011000100010,5.0,2.0,7.0
0110011000100011,8.0,3.0,11.0
0110011000100100,10.0,4.0,14.0
0110011000100101,11.0,4.0,15.0
0110011000100110,7.0,3.0,10.0
0110011000100111,8.0,3.0,11.0
0110011000101000,13.0,5.0,18.0
0110011000101001,17.0,5.0,22.0
0110011000101010,8.0,3.0,11.0
0110011000101011,11.0,4.0,15.0
0110011000101100,11.0,4.0,15.0
0110011000101101,15.0,5.0,20.0
0110011000101110,8.0,3.0,11.0
0110011000101111,7.0,3.0,10.0
0110011000110000,9.0,4.0,13.0
0110011000110001,10.0,4.0,14.0
0110011000110010,8.0,3.0,11.0
0110011000110011,7.0,3.0,10.0
0110011000110100,11.0,4.0,15.0
0110011000110101,11.0,4.0,15.0
0110011000110110,11.0,4.0,15.0
0110011000110111,8.0,3.0,11.0
0110011000111000,13.0,4.0,17.0
