,Literals Count,Clauses Count,Dimension
0100011000000000,7.0,4.0,11.0
0100011000000001,11.0,5.0,16.0
0100011000000010,6.0,2.0,8.0
0100011000000011,9.0,4.0,13.0
0100011000000100,10.0,5.0,15.0
0100011000000101,10.0,3.0,13.0
0100011000000110,8.0,4.0,12.0
0100011000000111,9.0,4.0,13.0
0100011000001000,11.0,5.0,16.0
0100011000001001,15.0,4.0,19.0
0100011000001010,9.0,4.0,13.0
0100011000001011,12.0,4.0,16.0
0100011000001100,10.0,3.0,13.0
0100011000001101,13.0,5.0,18.0
0100011000001110,9.0,4.0,13.0
0100011000001111,8.0,3.0,11.0
0100011000010000,11.0,3.0,14.0
0100011000010001,10.0,3.0,13.0
0100011000010010,10.0,3.0,13.0
0100011000010011,9.0,4.0,13.0
0100011000010100,14.0,4.0,18.0
0100011000010101,12.0,5.0,17.0
0100011000010110,13.0,5.0,18.0
0100011000010111,10.0,4.0,14.0
0100011000011000,15.0,4.0,19.0
0100011000011001,14.0,5.0,19.0
0100011000011010,13.0,4.0,17.0
0100011000011011,11.0,4.0,15.0
0100011000011100,14.0,4.0,18.0
0100011000011101,13.0,4.0,17.0
0100011000011110,13.0,4.0,17.0
0100011000011111,11.0,4.0,15.0
0100011000100000,11.0,5.0,16.0
0100011000100001,15.0,4.0,19.0
0100011000100010,9.0,4.0,13.0
0100011000100011,12.0,4.0,16.0
0100011000100100,13.0,5.0,18.0
0100011000100101,14.0,5.0,19.0
0100011000100110,10.0,4.0,14.0
0100011000100111,11.0,4.0,15.0
0100011000101000,15.0,4.0,19.0
0100011000101001,19.0,5.0,24.0
0100011000101010,12.0,4.0,16.0
0100011000101011,15.0,5.0,20.0
0100011000101100,14.0,5.0,19.0
0100011000101101,17.0,5.0,22.0
0100011000101110,11.0,4.0,15.0
0100011000101111,11.0,4.0,15.0
0100011000110000,10.0,3.0,13.0
0100011000110001,13.0,5.0,18.0
0100011000110010,9.0,3.0,12.0
0100011000110011,8.0,3.0,11.0
0100011000110100,13.0,4.0,17.0
0100011000110101,13.0,4.0,17.0
0100011000110110,11.0,4.0,15.0
0100011000110111,11.0,4.0,15.0
0100011000111000,14.0,4.0,18.0
0100011000111001,17.0,5.0,22.0
0100011000111010,12.0,4.0,16.0
0100011000111011,11.0,4.0,15.0
0100011000111100,13.0,4.0,17.0
0100011000111101,16.0,5.0,21.0
0100011000111110,12.0,4.0,16.0
0100011000111111,10.0,4.0,14.0
0100011001000000,8.0,4.0,12.0
0100011001000001,12.0,5.0,17.0
0100011001000010,9.0,4.0,13.0
0100011001000011,10.0,4.0,14.0
0100011001000100,6.0,2.0,8.0
0100011001000101,9.0,4.0,13.0
0100011001000110,5.0,2.0,7.0
0100011001000111,7.0,3.0,10.0
0100011001001000,12.0,5.0,17.0
0100011001001001,17.0,6.0,23.0
0100011001001010,10.0,4.0,14.0
0100011001001011,14.0,5.0,19.0
0100011001001100,9.0,4.0,13.0
0100011001001101,12.0,4.0,16.0
0100011001001110,7.0,3.0,10.0
0100011001001111,7.0,3.0,10.0
0100011001010000,9.0,4.0,13.0
0100011001010001,12.0,5.0,17.0
0100011001010010,9.0,3.0,12.0
0100011001010011,10.0,4.0,14.0
0100011001010100,9.0,3.0,12.0
0100011001010101,8.0,3.0,11.0
0100011001010110,8.0,3.0,11.0
0100011001010111,7.0,3.0,10.0
0100011001011000,14.0,5.0,19.0
0100011001011001,15.0,5.0,20.0
0100011001011010,11.0,4.0,15.0
0100011001011011,12.0,4.0,16.0
0100011001011100,11.0,4.0,15.0
