,Literals Count,Clauses Count,Dimension
0110111000000000,6.0,3.0,9.0
0110111000000001,12.0,5.0,17.0
0110111000000010,9.0,4.0,13.0
0110111000000011,10.0,4.0,14.0
0110111000000100,9.0,4.0,13.0
0110111000000101,10.0,4.0,14.0
0110111000000110,10.0,4.0,14.0
0110111000000111,11.0,4.0,15.0
0110111000001000,9.0,4.0,13.0
0110111000001001,13.0,4.0,17.0
0110111000001010,8.0,3.0,11.0
0110111000001011,11.0,4.0,15.0
0110111000001100,8.0,3.0,11.0
0110111000001101,11.0,4.0,15.0
0110111000001110,7.0,3.0,10.0
0110111000001111,8.0,3.0,11.0
0110111000010000,12.0,5.0,17.0
0110111000010001,10.0,4.0,14.0
0110111000010010,14.0,5.0,19.0
0110111000010011,11.0,4.0,15.0
0110111000010100,14.0,5.0,19.0
0110111000010101,11.0,4.0,15.0
0110111000010110,18.0,6.0,24.0
0110111000010111,15.0,5.0,20.0
0110111000011000,13.0,4.0,17.0
0110111000011001,12.0,4.0,16.0
0110111000011010,12.0,4.0,16.0
0110111000011011,11.0,4.0,15.0
0110111000011100,12.0,4.0,16.0
0110111000011101,11.0,4.0,15.0
0110111000011110,14.0,5.0,19.0
0110111000011111,12.0,4.0,16.0
0110111000100000,9.0,4.0,13.0
0110111000100001,13.0,4.0,17.0
0110111000100010,7.0,3.0,10.0
0110111000100011,11.0,4.0,15.0
0110111000100100,11.0,4.0,15.0
0110111000100101,12.0,4.0,16.0
0110111000100110,11.0,4.0,15.0
0110111000100111,11.0,4.0,15.0
0110111000101000,10.0,4.0,14.0
0110111000101001,16.0,5.0,21.0
0110111000101010,7.0,3.0,10.0
0110111000101011,10.0,4.0,14.0
0110111000101100,11.0,4.0,15.0
0110111000101101,13.0,4.0,17.0
0110111000101110,7.0,3.0,10.0
0110111000101111,9.0,3.0,12.0
0110111000110000,10.0,4.0,14.0
0110111000110001,11.0,4.0,15.0
0110111000110010,11.0,4.0,15.0
0110111000110011,8.0,3.0,11.0
0110111000110100,15.0,5.0,20.0
0110111000110101,12.0,4.0,16.0
0110111000110110,14.0,5.0,19.0
0110111000110111,12.0,4.0,16.0
