,Literals Count,Clauses Count,Dimension
1101100000000000,5.0,3.0,8.0
1101100000000001,9.0,4.0,13.0
1101100000000010,9.0,4.0,13.0
1101100000000011,9.0,3.0,12.0
1101100000000100,10.0,3.0,13.0
1101100000000101,9.0,4.0,13.0
1101100000000110,14.0,5.0,19.0
1101100000000111,11.0,4.0,15.0
1101100000001000,6.0,3.0,9.0
1101100000001001,10.0,4.0,14.0
1101100000001010,7.0,3.0,10.0
1101100000001011,11.0,4.0,15.0
1101100000001100,9.0,4.0,13.0
1101100000001101,7.0,3.0,10.0
1101100000001110,11.0,4.0,15.0
1101100000001111,8.0,3.0,11.0
1101100000010000,6.0,3.0,9.0
1101100000010001,7.0,3.0,10.0
1101100000010010,10.0,4.0,14.0
1101100000010011,11.0,4.0,15.0
1101100000010100,12.0,5.0,17.0
1101100000010101,10.0,4.0,14.0
1101100000010110,17.0,5.0,22.0
1101100000010111,15.0,5.0,20.0
1101100000011000,7.0,3.0,10.0
1101100000011001,11.0,4.0,15.0
1101100000011010,11.0,4.0,15.0
1101100000011011,24.0,8.0,32.0
1101100000011100,10.0,4.0,14.0
1101100000011101,8.0,3.0,11.0
1101100000011110,15.0,5.0,20.0
1101100000011111,11.0,4.0,15.0
1101100000100000,10.0,3.0,13.0
1101100000100001,14.0,5.0,19.0
1101100000100010,9.0,4.0,13.0
1101100000100011,11.0,4.0,15.0
1101100000100100,14.0,4.0,18.0
1101100000100101,13.0,4.0,17.0
1101100000100110,13.0,4.0,17.0
1101100000100111,12.0,4.0,16.0
1101100000101000,12.0,5.0,17.0
1101100000101001,17.0,5.0,22.0
1101100000101010,10.0,4.0,14.0
1101100000101011,15.0,5.0,20.0
1101100000101100,13.0,4.0,17.0
1101100000101101,15.0,5.0,20.0
1101100000101110,12.0,4.0,16.0
1101100000101111,11.0,4.0,15.0
1101100000110000,9.0,4.0,13.0
1101100000110001,11.0,4.0,15.0
1101100000110010,7.0,3.0,10.0
1101100000110011,8.0,3.0,11.0
1101100000110100,13.0,4.0,17.0
1101100000110101,12.0,4.0,16.0
1101100000110110,15.0,5.0,20.0
1101100000110111,11.0,4.0,15.0
1101100000111000,10.0,4.0,14.0
1101100000111001,15.0,5.0,20.0
1101100000111010,8.0,3.0,11.0
1101100000111011,11.0,4.0,15.0
1101100000111100,11.0,4.0,15.0
1101100000111101,12.0,4.0,16.0
1101100000111110,12.0,4.0,16.0
1101100000111111,9.0,3.0,12.0
1101100001000000,8.0,4.0,12.0
1101100001000001,13.0,5.0,18.0
1101100001000010,11.0,4.0,15.0
1101100001000011,12.0,4.0,16.0
1101100001000100,9.0,4.0,13.0
1101100001000101,10.0,4.0,14.0
1101100001000110,13.0,4.0,17.0
1101100001000111,12.0,4.0,16.0
1101100001001000,9.0,4.0,13.0
1101100001001001,14.0,5.0,19.0
1101100001001010,11.0,4.0,15.0
1101100001001011,15.0,5.0,20.0
1101100001001100,10.0,4.0,14.0
1101100001001101,11.0,4.0,15.0
1101100001001110,12.0,4.0,16.0
1101100001001111,11.0,4.0,15.0
1101100001010000,5.0,2.0,7.0
1101100001010001,8.0,3.0,11.0
1101100001010010,9.0,3.0,12.0
1101100001010011,8.0,3.0,11.0
1101100001010100,8.0,3.0,11.0
1101100001010101,7.0,3.0,10.0
1101100001010110,12.0,4.0,16.0
1101100001010111,10.0,4.0,14.0
1101100001011000,7.0,3.0,10.0
1101100001011001,11.0,4.0,15.0
1101100001011010,8.0,3.0,11.0
1101100001011011,11.0,4.0,15.0
1101100001011100,8.0,3.0,11.0
1101100001011101,8.0,3.0,11.0
1101100001011110,11.0,4.0,15.0
1101100001011111,7.0,3.0,10.0
1101100001100000,13.0,5.0,18.0
1101100001100001,17.0,5.0,22.0
1101100001100010,11.0,4.0,15.0
1101100001100011,15.0,5.0,20.0
1101100001100100,13.0,4.0,17.0
1101100001100101,16.0,5.0,21.0
1101100001100110,12.0,4.0,16.0
1101100001100111,13.0,4.0,17.0
1101100001101000,14.0,5.0,19.0
1101100001101001,20.0,6.0,26.0
1101100001101010,12.0,4.0,16.0
1101100001101011,17.0,5.0,22.0
1101100001101100,15.0,5.0,20.0
1101100001101101,17.0,5.0,22.0
1101100001101110,13.0,4.0,17.0
1101100001101111,14.0,4.0,18.0
1101100001110000,8.0,3.0,11.0
1101100001110001,11.0,4.0,15.0
1101100001110010,8.0,3.0,11.0
1101100001110011,7.0,3.0,10.0
1101100001110100,11.0,4.0,15.0
1101100001110101,10.0,4.0,14.0
1101100001110110,11.0,4.0,15.0
1101100001110111,9.0,3.0,12.0
1101100001111000,11.0,4.0,15.0
1101100001111001,14.0,5.0,19.0
1101100001111010,9.0,3.0,12.0
1101100001111011,10.0,4.0,14.0
1101100001111100,11.0,4.0,15.0
1101100001111101,13.0,4.0,17.0
1101100001111110,11.0,4.0,15.0
1101100001111111,9.0,4.0,13.0
1101100010000000,8.0,4.0,12.0
1101100010000001,11.0,4.0,15.0
1101100010000010,13.0,5.0,18.0
1101100010000011,12.0,4.0,16.0
1101100010000100,13.0,5.0,18.0
1101100010000101,11.0,4.0,15.0
1101100010000110,17.0,5.0,22.0
1101100010000111,15.0,5.0,20.0
1101100010001000,5.0,2.0,7.0
1101100010001001,9.0,3.0,12.0
1101100010001010,8.0,3.0,11.0
1101100010001011,8.0,3.0,11.0
1101100010001100,8.0,3.0,11.0
1101100010001101,8.0,3.0,11.0
1101100010001110,11.0,4.0,15.0
1101100010001111,7.0,3.0,10.0
