,Literals Count,Clauses Count,Dimension
1001111000000000,10.0,4.0,14.0
1001111000000001,16.0,6.0,22.0
1001111000000010,13.0,5.0,18.0
1001111000000011,14.0,5.0,19.0
1001111000000100,13.0,5.0,18.0
1001111000000101,14.0,5.0,19.0
1001111000000110,13.0,4.0,17.0
1001111000000111,15.0,5.0,20.0
1001111000001000,15.0,6.0,21.0
1001111000001001,18.0,6.0,24.0
1001111000001010,12.0,4.0,16.0
1001111000001011,15.0,5.0,20.0
1001111000001100,12.0,4.0,16.0
1001111000001101,15.0,5.0,20.0
1001111000001110,11.0,4.0,15.0
1001111000001111,12.0,4.0,16.0
1001111000010000,12.0,4.0,16.0
1001111000010001,14.0,5.0,19.0
1001111000010010,11.0,4.0,15.0
1001111000010011,12.0,4.0,16.0
1001111000010100,11.0,4.0,15.0
1001111000010101,12.0,4.0,16.0
1001111000010110,12.0,4.0,16.0
1001111000010111,13.0,4.0,17.0
1001111000011000,15.0,5.0,20.0
1001111000011001,18.0,6.0,24.0
1001111000011010,11.0,4.0,15.0
1001111000011011,14.0,5.0,19.0
1001111000011100,11.0,4.0,15.0
1001111000011101,14.0,5.0,19.0
1001111000011110,10.0,4.0,14.0
1001111000011111,12.0,5.0,17.0
1001111000100000,16.0,6.0,22.0
1001111000100001,19.0,6.0,25.0
1001111000100010,14.0,5.0,19.0
1001111000100011,16.0,5.0,21.0
1001111000100100,17.0,5.0,22.0
1001111000100101,20.0,6.0,26.0
1001111000100110,16.0,5.0,21.0
1001111000100111,17.0,5.0,22.0
1001111000101000,18.0,6.0,24.0
1001111000101001,24.0,7.0,31.0
1001111000101010,15.0,5.0,20.0
1001111000101011,18.0,6.0,24.0
1001111000101100,16.0,5.0,21.0
1001111000101101,19.0,6.0,25.0
1001111000101110,14.0,5.0,19.0
1001111000101111,16.0,6.0,22.0
1001111000110000,14.0,5.0,19.0
1001111000110001,16.0,5.0,21.0
1001111000110010,12.0,4.0,16.0
1001111000110011,13.0,4.0,17.0
1001111000110100,15.0,5.0,20.0
1001111000110101,17.0,5.0,22.0
1001111000110110,13.0,4.0,17.0
1001111000110111,14.0,4.0,18.0
1001111000111000,18.0,6.0,24.0
1001111000111001,21.0,6.0,27.0
1001111000111010,14.0,5.0,19.0
1001111000111011,13.0,5.0,18.0
1001111000111100,14.0,5.0,19.0
1001111000111101,17.0,6.0,23.0
1001111000111110,13.0,4.0,17.0
1001111000111111,12.0,5.0,17.0
1001111001000000,16.0,6.0,22.0
1001111001000001,19.0,6.0,25.0
1001111001000010,17.0,5.0,22.0
1001111001000011,20.0,6.0,26.0
1001111001000100,14.0,5.0,19.0
1001111001000101,16.0,5.0,21.0
1001111001000110,16.0,5.0,21.0
1001111001000111,17.0,5.0,22.0
1001111001001000,18.0,6.0,24.0
1001111001001001,24.0,7.0,31.0
1001111001001010,16.0,5.0,21.0
1001111001001011,19.0,6.0,25.0
1001111001001100,15.0,5.0,20.0
1001111001001101,18.0,6.0,24.0
1001111001001110,14.0,5.0,19.0
1001111001001111,16.0,6.0,22.0
1001111001010000,14.0,5.0,19.0
1001111001010001,16.0,5.0,21.0
1001111001010010,15.0,5.0,20.0
1001111001010011,17.0,5.0,22.0
1001111001010100,12.0,4.0,16.0
1001111001010101,13.0,4.0,17.0
1001111001010110,13.0,4.0,17.0
1001111001010111,14.0,4.0,18.0
1001111001011000,18.0,6.0,24.0
1001111001011001,21.0,6.0,27.0
1001111001011010,14.0,5.0,19.0
1001111001011011,17.0,6.0,23.0
1001111001011100,14.0,5.0,19.0
1001111001011101,13.0,5.0,18.0
1001111001011110,13.0,4.0,17.0
1001111001011111,12.0,5.0,17.0
1001111001100000,19.0,6.0,25.0
1001111001100001,25.0,7.0,32.0
1001111001100010,20.0,6.0,26.0
1001111001100011,22.0,6.0,28.0
1001111001100100,20.0,6.0,26.0
1001111001100101,22.0,6.0,28.0
1001111001100110,17.0,5.0,22.0
1001111001100111,19.0,5.0,24.0
1001111001101000,24.0,7.0,31.0
1001111001101001,28.0,7.0,35.0
1001111001101010,19.0,6.0,25.0
1001111001101011,22.0,7.0,29.0
1001111001101100,19.0,6.0,25.0
1001111001101101,22.0,7.0,29.0
1001111001101110,17.0,6.0,23.0
1001111001101111,19.0,7.0,26.0
1001111001110000,16.0,5.0,21.0
1001111001110001,21.0,6.0,27.0
1001111001110010,17.0,5.0,22.0
1001111001110011,17.0,6.0,23.0
1001111001110100,17.0,5.0,22.0
1001111001110101,17.0,6.0,23.0
1001111001110110,14.0,4.0,18.0
1001111001110111,15.0,4.0,19.0
1001111001111000,21.0,6.0,27.0
1001111001111001,24.0,6.0,30.0
1001111001111010,17.0,6.0,23.0
1001111001111011,16.0,6.0,22.0
1001111001111100,17.0,6.0,23.0
1001111001111101,16.0,6.0,22.0
1001111001111110,15.0,4.0,19.0
1001111001111111,14.0,6.0,20.0
1001111010000000,13.0,5.0,18.0
1001111010000001,17.0,5.0,22.0
1001111010000010,13.0,4.0,17.0
1001111010000011,16.0,5.0,21.0
1001111010000100,13.0,4.0,17.0
1001111010000101,16.0,5.0,21.0
1001111010000110,16.0,5.0,21.0
1001111010000111,17.0,5.0,22.0
1001111010001000,12.0,4.0,16.0
1001111010001001,16.0,5.0,21.0
1001111010001010,11.0,4.0,15.0
1001111010001011,14.0,5.0,19.0
1001111010001100,11.0,4.0,15.0
1001111010001101,14.0,5.0,19.0
1001111010001110,10.0,4.0,14.0
1001111010001111,12.0,5.0,17.0
1001111010010000,11.0,4.0,15.0
1001111010010001,15.0,5.0,20.0
1001111010010010,12.0,4.0,16.0
1001111010010011,13.0,4.0,17.0
1001111010010100,12.0,4.0,16.0
1001111010010101,13.0,4.0,17.0
1001111010010110,13.0,4.0,17.0
1001111010010111,14.0,4.0,18.0
1001111010011000,11.0,4.0,15.0
1001111010011001,14.0,5.0,19.0
1001111010011010,10.0,4.0,14.0
1001111010011011,13.0,4.0,17.0
1001111010011100,10.0,4.0,14.0
1001111010011101,13.0,4.0,17.0
1001111010011110,9.0,3.0,12.0
1001111010011111,10.0,3.0,13.0
1001111010100000,14.0,5.0,19.0
1001111010100001,20.0,6.0,26.0
1001111010100010,15.0,5.0,20.0
1001111010100011,17.0,5.0,22.0
1001111010100100,16.0,5.0,21.0
1001111010100101,17.0,5.0,22.0
1001111010100110,17.0,5.0,22.0
1001111010100111,18.0,5.0,23.0
1001111010101000,15.0,5.0,20.0
1001111010101001,19.0,6.0,25.0
1001111010101010,12.0,4.0,16.0
1001111010101011,16.0,6.0,22.0
1001111010101100,14.0,5.0,19.0
1001111010101101,17.0,6.0,23.0
1001111010101110,12.0,5.0,17.0
1001111010101111,14.0,4.0,18.0
1001111010110000,12.0,4.0,16.0
1001111010110001,17.0,5.0,22.0
1001111010110010,13.0,4.0,17.0
1001111010110011,14.0,4.0,18.0
1001111010110100,13.0,4.0,17.0
1001111010110101,14.0,4.0,18.0
1001111010110110,14.0,4.0,18.0
1001111010110111,15.0,4.0,19.0
1001111010111000,14.0,5.0,19.0
1001111010111001,17.0,6.0,23.0
1001111010111010,12.0,5.0,17.0
1001111010111011,12.0,5.0,17.0
1001111010111100,13.0,4.0,17.0
1001111010111101,15.0,4.0,19.0
1001111010111110,10.0,3.0,13.0
1001111010111111,11.0,3.0,14.0
1001111011000000,14.0,5.0,19.0
1001111011000001,20.0,6.0,26.0
1001111011000010,16.0,5.0,21.0
1001111011000011,17.0,5.0,22.0
1001111011000100,15.0,5.0,20.0
1001111011000101,17.0,5.0,22.0
1001111011000110,17.0,5.0,22.0
1001111011000111,18.0,5.0,23.0
1001111011001000,15.0,5.0,20.0
1001111011001001,19.0,6.0,25.0
1001111011001010,14.0,5.0,19.0
1001111011001011,17.0,6.0,23.0
1001111011001100,12.0,4.0,16.0
1001111011001101,16.0,6.0,22.0
1001111011001110,12.0,5.0,17.0
1001111011001111,14.0,4.0,18.0
1001111011010000,12.0,4.0,16.0
1001111011010001,17.0,5.0,22.0
1001111011010010,13.0,4.0,17.0
1001111011010011,14.0,4.0,18.0
1001111011010100,13.0,4.0,17.0
1001111011010101,14.0,4.0,18.0
1001111011010110,14.0,4.0,18.0
1001111011010111,15.0,4.0,19.0
1001111011011000,14.0,5.0,19.0
1001111011011001,17.0,6.0,23.0
1001111011011010,13.0,4.0,17.0
1001111011011011,15.0,4.0,19.0
1001111011011100,12.0,5.0,17.0
1001111011011101,12.0,5.0,17.0
1001111011011110,10.0,3.0,13.0
1001111011011111,11.0,3.0,14.0
1001111011100000,16.0,5.0,21.0
1001111011100001,22.0,6.0,28.0
1001111011100010,17.0,5.0,22.0
1001111011100011,19.0,5.0,24.0
1001111011100100,17.0,5.0,22.0
1001111011100101,19.0,5.0,24.0
1001111011100110,18.0,5.0,23.0
1001111011100111,20.0,5.0,25.0
1001111011101000,18.0,6.0,24.0
1001111011101001,22.0,7.0,29.0
1001111011101010,16.0,6.0,22.0
1001111011101011,19.0,7.0,26.0
1001111011101100,16.0,6.0,22.0
1001111011101101,19.0,7.0,26.0
1001111011101110,14.0,4.0,18.0
1001111011101111,16.0,4.0,20.0
1001111011110000,13.0,4.0,17.0
1001111011110001,17.0,6.0,23.0
1001111011110010,14.0,4.0,18.0
1001111011110011,15.0,4.0,19.0
1001111011110100,14.0,4.0,18.0
1001111011110101,15.0,4.0,19.0
1001111011110110,15.0,4.0,19.0
1001111011110111,16.0,4.0,20.0
1001111011111000,13.0,5.0,18.0
1001111011111001,16.0,6.0,22.0
1001111011111010,12.0,5.0,17.0
1001111011111011,14.0,6.0,20.0
1001111011111100,12.0,5.0,17.0
1001111011111101,14.0,6.0,20.0
1001111011111110,11.0,3.0,14.0
1001111011111111,10.0,5.0,15.0
1001111100000000,7.0,3.0,10.0
1001111100000001,11.0,4.0,15.0
1001111100000010,10.0,4.0,14.0
1001111100000011,10.0,4.0,14.0
1001111100000100,10.0,4.0,14.0
1001111100000101,10.0,4.0,14.0
1001111100000110,12.0,4.0,16.0
1001111100000111,10.0,4.0,14.0
1001111100001000,11.0,4.0,15.0
1001111100001001,14.0,5.0,19.0
1001111100001010,10.0,4.0,14.0
1001111100001011,11.0,4.0,15.0
1001111100001100,10.0,4.0,14.0
1001111100001101,11.0,4.0,15.0
1001111100001110,10.0,4.0,14.0
1001111100001111,7.0,3.0,10.0
1001111100010000,8.0,3.0,11.0
1001111100010001,7.0,3.0,10.0
1001111100010010,11.0,4.0,15.0
1001111100010011,8.0,3.0,11.0
1001111100010100,11.0,4.0,15.0
1001111100010101,8.0,3.0,11.0
1001111100010110,13.0,4.0,17.0
1001111100010111,9.0,3.0,12.0
1001111100011000,11.0,4.0,15.0
1001111100011001,10.0,4.0,14.0
1001111100011010,10.0,4.0,14.0
1001111100011011,9.0,4.0,13.0
1001111100011100,10.0,4.0,14.0
1001111100011101,9.0,4.0,13.0
1001111100011110,12.0,5.0,17.0
1001111100011111,6.0,3.0,9.0
1001111100100000,12.0,4.0,16.0
1001111100100001,15.0,5.0,20.0
1001111100100010,11.0,4.0,15.0
1001111100100011,12.0,4.0,16.0
1001111100100100,15.0,5.0,20.0
1001111100100101,14.0,5.0,19.0
1001111100100110,13.0,4.0,17.0
1001111100100111,13.0,4.0,17.0
1001111100101000,15.0,5.0,20.0
1001111100101001,18.0,6.0,24.0
1001111100101010,12.0,4.0,16.0
1001111100101011,15.0,6.0,21.0
1001111100101100,14.0,5.0,19.0
1001111100101101,16.0,6.0,22.0
1001111100101110,13.0,4.0,17.0
1001111100101111,10.0,4.0,14.0
1001111100110000,11.0,4.0,15.0
1001111100110001,10.0,4.0,14.0
1001111100110010,11.0,4.0,15.0
1001111100110011,9.0,3.0,12.0
1001111100110100,13.0,4.0,17.0
1001111100110101,12.0,5.0,17.0
1001111100110110,14.0,4.0,18.0
1001111100110111,10.0,3.0,13.0
1001111100111000,14.0,5.0,19.0
1001111100111001,13.0,5.0,18.0
1001111100111010,13.0,4.0,17.0
1001111100111011,11.0,5.0,16.0
1001111100111100,13.0,4.0,17.0
1001111100111101,12.0,5.0,17.0
1001111100111110,14.0,4.0,18.0
1001111100111111,8.0,4.0,12.0
1001111101000000,12.0,4.0,16.0
1001111101000001,15.0,5.0,20.0
1001111101000010,15.0,5.0,20.0
1001111101000011,14.0,5.0,19.0
1001111101000100,11.0,4.0,15.0
1001111101000101,12.0,4.0,16.0
1001111101000110,13.0,4.0,17.0
1001111101000111,13.0,4.0,17.0
1001111101001000,15.0,5.0,20.0
1001111101001001,18.0,6.0,24.0
1001111101001010,14.0,5.0,19.0
1001111101001011,16.0,6.0,22.0
1001111101001100,12.0,4.0,16.0
1001111101001101,15.0,6.0,21.0
1001111101001110,13.0,4.0,17.0
1001111101001111,10.0,4.0,14.0
1001111101010000,11.0,4.0,15.0
1001111101010001,10.0,4.0,14.0
1001111101010010,13.0,4.0,17.0
1001111101010011,12.0,5.0,17.0
1001111101010100,11.0,4.0,15.0
1001111101010101,9.0,3.0,12.0
1001111101010110,14.0,4.0,18.0
1001111101010111,10.0,3.0,13.0
1001111101011000,14.0,5.0,19.0
1001111101011001,13.0,5.0,18.0
1001111101011010,13.0,4.0,17.0
1001111101011011,12.0,5.0,17.0
1001111101011100,13.0,4.0,17.0
1001111101011101,11.0,5.0,16.0
1001111101011110,14.0,4.0,18.0
1001111101011111,8.0,4.0,12.0
1001111101100000,16.0,5.0,21.0
1001111101100001,19.0,6.0,25.0
1001111101100010,15.0,5.0,20.0
1001111101100011,17.0,6.0,23.0
1001111101100100,15.0,5.0,20.0
1001111101100101,17.0,6.0,23.0
1001111101100110,14.0,4.0,18.0
1001111101100111,15.0,4.0,19.0
1001111101101000,19.0,6.0,25.0
1001111101101001,22.0,7.0,29.0
1001111101101010,17.0,6.0,23.0
1001111101101011,19.0,7.0,26.0
1001111101101100,17.0,6.0,23.0
1001111101101101,19.0,7.0,26.0
1001111101101110,15.0,4.0,19.0
1001111101101111,13.0,5.0,18.0
1001111101110000,13.0,4.0,17.0
1001111101110001,13.0,5.0,18.0
1001111101110010,14.0,4.0,18.0
1001111101110011,12.0,5.0,17.0
1001111101110100,14.0,4.0,18.0
1001111101110101,12.0,5.0,17.0
1001111101110110,15.0,4.0,19.0
1001111101110111,11.0,3.0,14.0
1001111101111000,17.0,6.0,23.0
1001111101111001,16.0,6.0,22.0
1001111101111010,15.0,4.0,19.0
1001111101111011,14.0,6.0,20.0
1001111101111100,15.0,4.0,19.0
1001111101111101,14.0,6.0,20.0
1001111101111110,16.0,4.0,20.0
1001111101111111,10.0,5.0,15.0
1001111110000000,8.0,3.0,11.0
1001111110000001,11.0,4.0,15.0
1001111110000010,11.0,4.0,15.0
1001111110000011,10.0,4.0,14.0
1001111110000100,11.0,4.0,15.0
1001111110000101,10.0,4.0,14.0
1001111110000110,13.0,4.0,17.0
1001111110000111,12.0,5.0,17.0
1001111110001000,7.0,3.0,10.0
1001111110001001,10.0,4.0,14.0
1001111110001010,8.0,3.0,11.0
1001111110001011,9.0,4.0,13.0
1001111110001100,8.0,3.0,11.0
1001111110001101,9.0,4.0,13.0
1001111110001110,9.0,3.0,12.0
1001111110001111,6.0,3.0,9.0
1001111110010000,8.0,3.0,11.0
1001111110010001,7.0,3.0,10.0
1001111110010010,11.0,4.0,15.0
1001111110010011,9.0,3.0,12.0
1001111110010100,11.0,4.0,15.0
1001111110010101,9.0,3.0,12.0
1001111110010110,14.0,4.0,18.0
1001111110010111,10.0,3.0,13.0
1001111110011000,7.0,3.0,10.0
1001111110011001,6.0,3.0,9.0
1001111110011010,9.0,3.0,12.0
1001111110011011,8.0,4.0,12.0
1001111110011100,9.0,3.0,12.0
1001111110011101,8.0,4.0,12.0
1001111110011110,10.0,3.0,13.0
1001111110011111,5.0,3.0,8.0
1001111110100000,11.0,4.0,15.0
1001111110100001,14.0,5.0,19.0
1001111110100010,11.0,4.0,15.0
1001111110100011,13.0,4.0,17.0
1001111110100100,13.0,4.0,17.0
1001111110100101,13.0,4.0,17.0
1001111110100110,14.0,4.0,18.0
1001111110100111,14.0,4.0,18.0
1001111110101000,10.0,4.0,14.0
1001111110101001,13.0,5.0,18.0
1001111110101010,9.0,3.0,12.0
1001111110101011,11.0,5.0,16.0
1001111110101100,12.0,5.0,17.0
1001111110101101,12.0,5.0,17.0
1001111110101110,10.0,3.0,13.0
1001111110101111,8.0,4.0,12.0
1001111110110000,9.0,3.0,12.0
1001111110110001,10.0,4.0,14.0
1001111110110010,11.0,4.0,15.0
1001111110110011,9.0,4.0,13.0
1001111110110100,13.0,4.0,17.0
1001111110110101,10.0,3.0,13.0
1001111110110110,15.0,4.0,19.0
1001111110110111,11.0,3.0,14.0
1001111110111000,10.0,4.0,14.0
1001111110111001,9.0,4.0,13.0
1001111110111010,9.0,4.0,13.0
1001111110111011,8.0,4.0,12.0
1001111110111100,10.0,3.0,13.0
1001111110111101,11.0,3.0,14.0
1001111110111110,11.0,3.0,14.0
1001111110111111,7.0,2.0,9.0
1001111111000000,11.0,4.0,15.0
1001111111000001,14.0,5.0,19.0
1001111111000010,13.0,4.0,17.0
1001111111000011,13.0,4.0,17.0
1001111111000100,11.0,4.0,15.0
1001111111000101,13.0,4.0,17.0
1001111111000110,14.0,4.0,18.0
1001111111000111,14.0,4.0,18.0
1001111111001000,10.0,4.0,14.0
1001111111001001,13.0,5.0,18.0
1001111111001010,12.0,5.0,17.0
1001111111001011,12.0,5.0,17.0
1001111111001100,9.0,3.0,12.0
1001111111001101,11.0,5.0,16.0
1001111111001110,10.0,3.0,13.0
1001111111001111,8.0,4.0,12.0
1001111111010000,9.0,3.0,12.0
1001111111010001,10.0,4.0,14.0
1001111111010010,13.0,4.0,17.0
1001111111010011,10.0,3.0,13.0
1001111111010100,11.0,4.0,15.0
1001111111010101,9.0,4.0,13.0
1001111111010110,15.0,4.0,19.0
1001111111010111,11.0,3.0,14.0
1001111111011000,10.0,4.0,14.0
1001111111011001,9.0,4.0,13.0
1001111111011010,10.0,3.0,13.0
1001111111011011,11.0,3.0,14.0
1001111111011100,9.0,4.0,13.0
1001111111011101,8.0,4.0,12.0
1001111111011110,11.0,3.0,14.0
1001111111011111,7.0,2.0,9.0
1001111111100000,13.0,4.0,17.0
1001111111100001,17.0,6.0,23.0
1001111111100010,14.0,4.0,18.0
1001111111100011,15.0,4.0,19.0
1001111111100100,14.0,4.0,18.0
1001111111100101,15.0,4.0,19.0
1001111111100110,15.0,4.0,19.0
1001111111100111,16.0,4.0,20.0
1001111111101000,13.0,5.0,18.0
1001111111101001,16.0,6.0,22.0
1001111111101010,12.0,5.0,17.0
1001111111101011,14.0,6.0,20.0
1001111111101100,12.0,5.0,17.0
1001111111101101,14.0,6.0,20.0
1001111111101110,11.0,3.0,14.0
1001111111101111,10.0,5.0,15.0
1001111111110000,10.0,3.0,13.0
1001111111110001,9.0,4.0,13.0
1001111111110010,13.0,5.0,18.0
1001111111110011,11.0,3.0,14.0
1001111111110100,13.0,5.0,18.0
1001111111110101,11.0,3.0,14.0
1001111111110110,16.0,4.0,20.0
1001111111110111,12.0,3.0,15.0
1001111111111000,9.0,4.0,13.0
1001111111111001,8.0,4.0,12.0
1001111111111010,11.0,3.0,14.0
1001111111111011,10.0,5.0,15.0
1001111111111100,11.0,3.0,14.0
1001111111111101,10.0,5.0,15.0
1001111111111110,12.0,3.0,15.0
1001111111111111,6.0,4.0,10.0
