,Literals Count,Clauses Count,Dimension
1101101000000000,6.0,3.0,9.0
1101101000000001,12.0,5.0,17.0
1101101000000010,9.0,4.0,13.0
1101101000000011,10.0,4.0,14.0
1101101000000100,12.0,5.0,17.0
1101101000000101,10.0,4.0,14.0
1101101000000110,13.0,4.0,17.0
1101101000000111,11.0,4.0,15.0
1101101000001000,9.0,4.0,13.0
1101101000001001,14.0,5.0,19.0
1101101000001010,7.0,3.0,10.0
1101101000001011,11.0,4.0,15.0
1101101000001100,10.0,4.0,14.0
1101101000001101,11.0,4.0,15.0
1101101000001110,11.0,4.0,15.0
1101101000001111,8.0,3.0,11.0
1101101000010000,9.0,4.0,13.0
1101101000010001,10.0,4.0,14.0
1101101000010010,7.0,3.0,10.0
1101101000010011,8.0,3.0,11.0
1101101000010100,13.0,4.0,17.0
1101101000010101,11.0,4.0,15.0
1101101000010110,15.0,5.0,20.0
1101101000010111,12.0,4.0,16.0
1101101000011000,11.0,4.0,15.0
1101101000011001,15.0,5.0,20.0
1101101000011010,8.0,3.0,11.0
1101101000011011,11.0,4.0,15.0
1101101000011100,12.0,4.0,16.0
1101101000011101,12.0,4.0,16.0
1101101000011110,11.0,4.0,15.0
1101101000011111,9.0,3.0,12.0
1101101000100000,12.0,5.0,17.0
1101101000100001,15.0,5.0,20.0
1101101000100010,10.0,4.0,14.0
1101101000100011,12.0,4.0,16.0
1101101000100100,17.0,5.0,22.0
1101101000100101,16.0,5.0,21.0
1101101000100110,16.0,5.0,21.0
1101101000100111,13.0,4.0,17.0
1101101000101000,14.0,5.0,19.0
1101101000101001,20.0,6.0,26.0
1101101000101010,11.0,4.0,15.0
1101101000101011,14.0,5.0,19.0
1101101000101100,16.0,5.0,21.0
1101101000101101,17.0,5.0,22.0
1101101000101110,13.0,4.0,17.0
1101101000101111,13.0,4.0,17.0
1101101000110000,10.0,4.0,14.0
1101101000110001,12.0,4.0,16.0
1101101000110010,8.0,3.0,11.0
1101101000110011,9.0,3.0,12.0
1101101000110100,16.0,5.0,21.0
1101101000110101,13.0,4.0,17.0
1101101000110110,16.0,5.0,21.0
1101101000110111,13.0,4.0,17.0
1101101000111000,12.0,4.0,16.0
1101101000111001,17.0,5.0,22.0
1101101000111010,9.0,3.0,12.0
1101101000111011,10.0,4.0,14.0
1101101000111100,13.0,4.0,17.0
1101101000111101,14.0,4.0,18.0
1101101000111110,13.0,4.0,17.0
1101101000111111,10.0,3.0,13.0
1101101001000000,9.0,4.0,13.0
1101101001000001,14.0,5.0,19.0
1101101001000010,11.0,4.0,15.0
1101101001000011,15.0,5.0,20.0
1101101001000100,10.0,4.0,14.0
1101101001000101,11.0,4.0,15.0
1101101001000110,12.0,4.0,16.0
1101101001000111,12.0,4.0,16.0
1101101001001000,10.0,4.0,14.0
1101101001001001,18.0,6.0,24.0
1101101001001010,11.0,4.0,15.0
1101101001001011,14.0,5.0,19.0
1101101001001100,11.0,4.0,15.0
1101101001001101,15.0,5.0,20.0
1101101001001110,11.0,4.0,15.0
1101101001001111,12.0,4.0,16.0
1101101001010000,7.0,3.0,10.0
1101101001010001,11.0,4.0,15.0
1101101001010010,8.0,3.0,11.0
1101101001010011,11.0,4.0,15.0
1101101001010100,11.0,4.0,15.0
1101101001010101,8.0,3.0,11.0
1101101001010110,11.0,4.0,15.0
1101101001010111,9.0,3.0,12.0
1101101001011000,11.0,4.0,15.0
1101101001011001,14.0,5.0,19.0
