,Literals Count,Clauses Count,Dimension
1010101000000000,2.0,2.0,4.0
1010101000000001,6.0,2.0,8.0
1010101000000010,5.0,3.0,8.0
1010101000000011,5.0,2.0,7.0
1010101000000100,6.0,2.0,8.0
1010101000000101,5.0,2.0,7.0
1010101000000110,9.0,4.0,13.0
1010101000000111,7.0,3.0,10.0
1010101000001000,5.0,3.0,8.0
1010101000001001,9.0,4.0,13.0
1010101000001010,3.0,2.0,5.0
1010101000001011,6.0,3.0,9.0
1010101000001100,5.0,2.0,7.0
1010101000001101,7.0,3.0,10.0
1010101000001110,6.0,3.0,9.0
1010101000001111,4.0,2.0,6.0
1010101000010000,6.0,2.0,8.0
1010101000010001,5.0,2.0,7.0
1010101000010010,9.0,4.0,13.0
1010101000010011,7.0,3.0,10.0
1010101000010100,10.0,4.0,14.0
1010101000010101,7.0,3.0,10.0
1010101000010110,13.0,4.0,17.0
1010101000010111,11.0,4.0,15.0
1010101000011000,9.0,3.0,12.0
1010101000011001,8.0,3.0,11.0
1010101000011010,8.0,3.0,11.0
1010101000011011,7.0,3.0,10.0
1010101000011100,9.0,3.0,12.0
1010101000011101,8.0,3.0,11.0
1010101000011110,11.0,4.0,15.0
1010101000011111,7.0,3.0,10.0
1010101000100000,5.0,3.0,8.0
1010101000100001,9.0,4.0,13.0
1010101000100010,3.0,2.0,5.0
1010101000100011,6.0,3.0,9.0
1010101000100100,9.0,3.0,12.0
1010101000100101,8.0,3.0,11.0
1010101000100110,8.0,3.0,11.0
1010101000100111,7.0,3.0,10.0
1010101000101000,7.0,3.0,10.0
1010101000101001,12.0,4.0,16.0
1010101000101010,4.0,2.0,6.0
1010101000101011,9.0,4.0,13.0
1010101000101100,8.0,3.0,11.0
1010101000101101,11.0,4.0,15.0
1010101000101110,7.0,3.0,10.0
1010101000101111,6.0,3.0,9.0
1010101000110000,5.0,2.0,7.0
1010101000110001,7.0,3.0,10.0
1010101000110010,6.0,3.0,9.0
1010101000110011,4.0,2.0,6.0
1010101000110100,9.0,3.0,12.0
1010101000110101,8.0,3.0,11.0
1010101000110110,11.0,4.0,15.0
1010101000110111,7.0,3.0,10.0
1010101000111000,8.0,3.0,11.0
1010101000111001,11.0,4.0,15.0
1010101000111010,7.0,3.0,10.0
1010101000111011,6.0,3.0,9.0
1010101000111100,8.0,3.0,11.0
1010101000111101,9.0,3.0,12.0
1010101000111110,8.0,3.0,11.0
1010101000111111,5.0,2.0,7.0
1010101001000000,6.0,2.0,8.0
1010101001000001,10.0,4.0,14.0
1010101001000010,9.0,3.0,12.0
1010101001000011,9.0,3.0,12.0
1010101001000100,5.0,2.0,7.0
1010101001000101,7.0,3.0,10.0
1010101001000110,8.0,3.0,11.0
1010101001000111,8.0,3.0,11.0
1010101001001000,9.0,4.0,13.0
1010101001001001,13.0,4.0,17.0
1010101001001010,8.0,3.0,11.0
1010101001001011,11.0,4.0,15.0
1010101001001100,7.0,3.0,10.0
1010101001001101,11.0,4.0,15.0
1010101001001110,7.0,3.0,10.0
1010101001001111,7.0,3.0,10.0
1010101001010000,5.0,2.0,7.0
1010101001010001,7.0,3.0,10.0
1010101001010010,8.0,3.0,11.0
1010101001010011,8.0,3.0,11.0
1010101001010100,7.0,3.0,10.0
1010101001010101,4.0,2.0,6.0
1010101001010110,11.0,4.0,15.0
1010101001010111,7.0,3.0,10.0
1010101001011000,8.0,3.0,11.0
1010101001011001,11.0,4.0,15.0
1010101001011010,7.0,3.0,10.0
1010101001011011,8.0,3.0,11.0
1010101001011100,8.0,3.0,11.0
1010101001011101,7.0,3.0,10.0
1010101001011110,8.0,3.0,11.0
1010101001011111,5.0,2.0,7.0
1010101001100000,9.0,4.0,13.0
1010101001100001,13.0,4.0,17.0
1010101001100010,8.0,3.0,11.0
1010101001100011,11.0,4.0,15.0
1010101001100100,8.0,3.0,11.0
1010101001100101,11.0,4.0,15.0
1010101001100110,7.0,3.0,10.0
1010101001100111,8.0,3.0,11.0
1010101001101000,12.0,4.0,16.0
1010101001101001,16.0,5.0,21.0
1010101001101010,10.0,4.0,14.0
1010101001101011,12.0,4.0,16.0
1010101001101100,11.0,4.0,15.0
1010101001101101,13.0,4.0,17.0
1010101001101110,8.0,3.0,11.0
1010101001101111,9.0,3.0,12.0
1010101001110000,7.0,3.0,10.0
1010101001110001,11.0,4.0,15.0
1010101001110010,7.0,3.0,10.0
1010101001110011,7.0,3.0,10.0
1010101001110100,8.0,3.0,11.0
1010101001110101,7.0,3.0,10.0
1010101001110110,8.0,3.0,11.0
1010101001110111,5.0,2.0,7.0
1010101001111000,11.0,4.0,15.0
1010101001111001,13.0,4.0,17.0
1010101001111010,8.0,3.0,11.0
1010101001111011,9.0,3.0,12.0
1010101001111100,9.0,3.0,12.0
1010101001111101,10.0,3.0,13.0
1010101001111110,9.0,3.0,12.0
1010101001111111,6.0,2.0,8.0
1010101010000000,5.0,3.0,8.0
1010101010000001,9.0,3.0,12.0
1010101010000010,7.0,3.0,10.0
1010101010000011,8.0,3.0,11.0
1010101010000100,9.0,4.0,13.0
1010101010000101,8.0,3.0,11.0
1010101010000110,12.0,4.0,16.0
1010101010000111,11.0,4.0,15.0
1010101010001000,3.0,2.0,5.0
1010101010001001,8.0,3.0,11.0
1010101010001010,4.0,2.0,6.0
1010101010001011,7.0,3.0,10.0
1010101010001100,6.0,3.0,9.0
1010101010001101,7.0,3.0,10.0
1010101010001110,9.0,4.0,13.0
1010101010001111,6.0,3.0,9.0
1010101010010000,9.0,4.0,13.0
1010101010010001,8.0,3.0,11.0
1010101010010010,12.0,4.0,16.0
1010101010010011,11.0,4.0,15.0
1010101010010100,13.0,4.0,17.0
1010101010010101,11.0,4.0,15.0
1010101010010110,16.0,5.0,21.0
1010101010010111,13.0,4.0,17.0
1010101010011000,8.0,3.0,11.0
1010101010011001,7.0,3.0,10.0
1010101010011010,10.0,4.0,14.0
1010101010011011,8.0,3.0,11.0
1010101010011100,11.0,4.0,15.0
1010101010011101,8.0,3.0,11.0
1010101010011110,12.0,4.0,16.0
1010101010011111,9.0,3.0,12.0
1010101010100000,3.0,2.0,5.0
1010101010100001,8.0,3.0,11.0
1010101010100010,4.0,2.0,6.0
1010101010100011,7.0,3.0,10.0
1010101010100100,8.0,3.0,11.0
1010101010100101,7.0,3.0,10.0
1010101010100110,10.0,4.0,14.0
1010101010100111,8.0,3.0,11.0
1010101010101000,4.0,2.0,6.0
1010101010101001,10.0,4.0,14.0
1010101010101010,1.0,1.0,2.0
1010101010101011,4.0,2.0,6.0
1010101010101100,7.0,3.0,10.0
1010101010101101,8.0,3.0,11.0
1010101010101110,4.0,2.0,6.0
1010101010101111,3.0,2.0,5.0
1010101010110000,6.0,3.0,9.0
1010101010110001,7.0,3.0,10.0
1010101010110010,9.0,4.0,13.0
1010101010110011,6.0,3.0,9.0
1010101010110100,11.0,4.0,15.0
1010101010110101,8.0,3.0,11.0
1010101010110110,12.0,4.0,16.0
1010101010110111,9.0,3.0,12.0
1010101010111000,7.0,3.0,10.0
1010101010111001,8.0,3.0,11.0
1010101010111010,4.0,2.0,6.0
1010101010111011,3.0,2.0,5.0
1010101010111100,8.0,3.0,11.0
1010101010111101,9.0,3.0,12.0
1010101010111110,7.0,3.0,10.0
1010101010111111,5.0,2.0,7.0
1010101011000000,5.0,2.0,7.0
1010101011000001,9.0,3.0,12.0
1010101011000010,8.0,3.0,11.0
1010101011000011,8.0,3.0,11.0
1010101011000100,7.0,3.0,10.0
1010101011000101,8.0,3.0,11.0
1010101011000110,11.0,4.0,15.0
1010101011000111,9.0,3.0,12.0
1010101011001000,6.0,3.0,9.0
1010101011001001,11.0,4.0,15.0
1010101011001010,7.0,3.0,10.0
1010101011001011,8.0,3.0,11.0
1010101011001100,4.0,2.0,6.0
1010101011001101,7.0,3.0,10.0
1010101011001110,6.0,3.0,9.0
1010101011001111,5.0,2.0,7.0
1010101011010000,7.0,3.0,10.0
1010101011010001,8.0,3.0,11.0
1010101011010010,11.0,4.0,15.0
1010101011010011,9.0,3.0,12.0
1010101011010100,11.0,4.0,15.0
1010101011010101,7.0,3.0,10.0
1010101011010110,13.0,4.0,17.0
1010101011010111,10.0,3.0,13.0
1010101011011000,7.0,3.0,10.0
1010101011011001,8.0,3.0,11.0
1010101011011010,8.0,3.0,11.0
1010101011011011,9.0,3.0,12.0
1010101011011100,7.0,3.0,10.0
1010101011011101,5.0,2.0,7.0
1010101011011110,9.0,3.0,12.0
1010101011011111,6.0,2.0,8.0
1010101011100000,6.0,3.0,9.0
1010101011100001,11.0,4.0,15.0
1010101011100010,7.0,3.0,10.0
1010101011100011,8.0,3.0,11.0
1010101011100100,7.0,3.0,10.0
1010101011100101,8.0,3.0,11.0
1010101011100110,8.0,3.0,11.0
1010101011100111,9.0,3.0,12.0
1010101011101000,9.0,4.0,13.0
1010101011101001,12.0,4.0,16.0
1010101011101010,4.0,2.0,6.0
1010101011101011,7.0,3.0,10.0
1010101011101100,6.0,3.0,9.0
1010101011101101,9.0,3.0,12.0
1010101011101110,3.0,2.0,5.0
1010101011101111,5.0,2.0,7.0
1010101011110000,4.0,2.0,6.0
1010101011110001,7.0,3.0,10.0
1010101011110010,6.0,3.0,9.0
