,Literals Count,Clauses Count,Dimension
0111100000000000,8.0,4.0,12.0
0111100000000001,14.0,4.0,18.0
0111100000000010,12.0,5.0,17.0
0111100000000011,13.0,5.0,18.0
0111100000000100,12.0,5.0,17.0
0111100000000101,13.0,5.0,18.0
0111100000000110,17.0,6.0,23.0
0111100000000111,14.0,5.0,19.0
0111100000001000,9.0,4.0,13.0
0111100000001001,13.0,4.0,17.0
0111100000001010,10.0,4.0,14.0
0111100000001011,11.0,4.0,15.0
0111100000001100,10.0,4.0,14.0
0111100000001101,11.0,4.0,15.0
0111100000001110,14.0,5.0,19.0
0111100000001111,11.0,4.0,15.0
0111100000010000,11.0,5.0,16.0
0111100000010001,13.0,5.0,18.0
0111100000010010,13.0,5.0,18.0
0111100000010011,14.0,5.0,19.0
0111100000010100,13.0,5.0,18.0
0111100000010101,14.0,5.0,19.0
0111100000010110,21.0,7.0,28.0
0111100000010111,18.0,6.0,24.0
0111100000011000,12.0,4.0,16.0
0111100000011001,12.0,4.0,16.0
0111100000011010,14.0,5.0,19.0
0111100000011011,15.0,5.0,20.0
0111100000011100,14.0,5.0,19.0
0111100000011101,15.0,5.0,20.0
0111100000011110,18.0,6.0,24.0
0111100000011111,14.0,5.0,19.0
0111100000100000,10.0,3.0,13.0
0111100000100001,14.0,4.0,18.0
0111100000100010,12.0,5.0,17.0
0111100000100011,13.0,4.0,17.0
0111100000100100,14.0,5.0,19.0
0111100000100101,13.0,4.0,17.0
0111100000100110,17.0,5.0,22.0
0111100000100111,15.0,5.0,20.0
0111100000101000,9.0,4.0,13.0
0111100000101001,13.0,4.0,17.0
0111100000101010,10.0,4.0,14.0
0111100000101011,12.0,4.0,16.0
0111100000101100,11.0,4.0,15.0
0111100000101101,12.0,4.0,16.0
0111100000101110,15.0,5.0,20.0
0111100000101111,11.0,4.0,15.0
0111100000110000,9.0,4.0,13.0
0111100000110001,11.0,4.0,15.0
0111100000110010,10.0,4.0,14.0
0111100000110011,11.0,4.0,15.0
0111100000110100,13.0,4.0,17.0
0111100000110101,12.0,4.0,16.0
0111100000110110,16.0,5.0,21.0
0111100000110111,14.0,5.0,19.0
0111100000111000,8.0,3.0,11.0
0111100000111001,11.0,4.0,15.0
0111100000111010,11.0,4.0,15.0
0111100000111011,10.0,4.0,14.0
0111100000111100,11.0,4.0,15.0
0111100000111101,11.0,4.0,15.0
0111100000111110,14.0,5.0,19.0
0111100000111111,10.0,4.0,14.0
0111100001000000,10.0,3.0,13.0
