,Literals Count,Clauses Count,Dimension
0111000000000000,4.0,3.0,7.0
0111000000000001,10.0,5.0,15.0
0111000000000010,8.0,4.0,12.0
0111000000000011,8.0,4.0,12.0
0111000000000100,8.0,4.0,12.0
0111000000000101,8.0,4.0,12.0
0111000000000110,9.0,4.0,13.0
0111000000000111,6.0,3.0,9.0
0111000000001000,10.0,3.0,13.0
0111000000001001,13.0,5.0,18.0
0111000000001010,9.0,4.0,13.0
0111000000001011,10.0,4.0,14.0
0111000000001100,9.0,4.0,13.0
0111000000001101,10.0,4.0,14.0
0111000000001110,10.0,4.0,14.0
0111000000001111,7.0,3.0,10.0
0111000000010000,7.0,4.0,11.0
0111000000010001,8.0,4.0,12.0
0111000000010010,11.0,5.0,16.0
0111000000010011,9.0,4.0,13.0
0111000000010100,11.0,5.0,16.0
0111000000010101,9.0,4.0,13.0
0111000000010110,13.0,5.0,18.0
0111000000010111,10.0,4.0,14.0
0111000000011000,13.0,4.0,17.0
0111000000011001,11.0,4.0,15.0
0111000000011010,12.0,4.0,16.0
0111000000011011,11.0,4.0,15.0
0111000000011100,12.0,4.0,16.0
0111000000011101,11.0,4.0,15.0
0111000000011110,14.0,5.0,19.0
0111000000011111,11.0,4.0,15.0
0111000000100000,5.0,3.0,8.0
0111000000100001,10.0,3.0,13.0
0111000000100010,6.0,3.0,9.0
0111000000100011,9.0,4.0,13.0
0111000000100100,9.0,4.0,13.0
0111000000100101,9.0,4.0,13.0
0111000000100110,10.0,4.0,14.0
0111000000100111,7.0,3.0,10.0
0111000000101000,9.0,4.0,13.0
0111000000101001,14.0,5.0,19.0
0111000000101010,7.0,3.0,10.0
0111000000101011,11.0,4.0,15.0
0111000000101100,9.0,3.0,12.0
0111000000101101,11.0,4.0,15.0
0111000000101110,11.0,4.0,15.0
0111000000101111,8.0,3.0,11.0
0111000000110000,5.0,3.0,8.0
0111000000110001,8.0,4.0,12.0
0111000000110010,8.0,4.0,12.0
0111000000110011,6.0,3.0,9.0
0111000000110100,9.0,4.0,13.0
0111000000110101,8.0,3.0,11.0
0111000000110110,10.0,4.0,14.0
0111000000110111,7.0,3.0,10.0
0111000000111000,9.0,3.0,12.0
0111000000111001,11.0,4.0,15.0
0111000000111010,8.0,3.0,11.0
0111000000111011,8.0,3.0,11.0
0111000000111100,8.0,3.0,11.0
0111000000111101,11.0,4.0,15.0
0111000000111110,11.0,4.0,15.0
0111000000111111,7.0,3.0,10.0
0111000001000000,5.0,3.0,8.0
0111000001000001,10.0,3.0,13.0
0111000001000010,9.0,4.0,13.0
0111000001000011,9.0,4.0,13.0
0111000001000100,6.0,3.0,9.0
0111000001000101,9.0,4.0,13.0
0111000001000110,10.0,4.0,14.0
0111000001000111,7.0,3.0,10.0
0111000001001000,9.0,4.0,13.0
0111000001001001,14.0,5.0,19.0
0111000001001010,9.0,3.0,12.0
0111000001001011,11.0,4.0,15.0
0111000001001100,7.0,3.0,10.0
0111000001001101,11.0,4.0,15.0
0111000001001110,11.0,4.0,15.0
0111000001001111,8.0,3.0,11.0
0111000001010000,5.0,3.0,8.0
0111000001010001,8.0,4.0,12.0
0111000001010010,9.0,4.0,13.0
0111000001010011,8.0,3.0,11.0
0111000001010100,8.0,4.0,12.0
0111000001010101,6.0,3.0,9.0
0111000001010110,10.0,4.0,14.0
0111000001010111,7.0,3.0,10.0
0111000001011000,9.0,3.0,12.0
0111000001011001,11.0,4.0,15.0
0111000001011010,8.0,3.0,11.0
0111000001011011,11.0,4.0,15.0
0111000001011100,8.0,3.0,11.0
0111000001011101,8.0,3.0,11.0
0111000001011110,11.0,4.0,15.0
0111000001011111,7.0,3.0,10.0
0111000001100000,6.0,3.0,9.0
0111000001100001,12.0,5.0,17.0
0111000001100010,9.0,4.0,13.0
0111000001100011,10.0,4.0,14.0
0111000001100100,9.0,4.0,13.0
0111000001100101,10.0,4.0,14.0
0111000001100110,7.0,3.0,10.0
0111000001100111,8.0,3.0,11.0
0111000001101000,12.0,5.0,17.0
0111000001101001,15.0,5.0,20.0
0111000001101010,10.0,4.0,14.0
0111000001101011,12.0,4.0,16.0
0111000001101100,10.0,4.0,14.0
0111000001101101,12.0,4.0,16.0
0111000001101110,8.0,3.0,11.0
0111000001101111,9.0,3.0,12.0
0111000001110000,3.0,2.0,5.0
0111000001110001,7.0,3.0,10.0
0111000001110010,6.0,3.0,9.0
0111000001110011,6.0,3.0,9.0
0111000001110100,6.0,3.0,9.0
0111000001110101,6.0,3.0,9.0
0111000001110110,7.0,3.0,10.0
0111000001110111,4.0,2.0,6.0
0111000001111000,8.0,3.0,11.0
0111000001111001,11.0,4.0,15.0
0111000001111010,7.0,3.0,10.0
