,Literals Count,Clauses Count,Dimension
0011011000000000,8.0,4.0,12.0
0011011000000001,14.0,6.0,20.0
0011011000000010,10.0,3.0,13.0
0011011000000011,12.0,5.0,17.0
0011011000000100,9.0,4.0,13.0
0011011000000101,12.0,5.0,17.0
0011011000000110,9.0,4.0,13.0
0011011000000111,10.0,4.0,14.0
0011011000001000,12.0,5.0,17.0
0011011000001001,17.0,6.0,23.0
0011011000001010,12.0,5.0,17.0
0011011000001011,14.0,5.0,19.0
0011011000001100,10.0,4.0,14.0
0011011000001101,14.0,5.0,19.0
0011011000001110,10.0,4.0,14.0
0011011000001111,11.0,4.0,15.0
0011011000010000,10.0,3.0,13.0
0011011000010001,12.0,5.0,17.0
0011011000010010,12.0,5.0,17.0
0011011000010011,13.0,5.0,18.0
0011011000010100,9.0,4.0,13.0
0011011000010101,10.0,4.0,14.0
0011011000010110,10.0,4.0,14.0
0011011000010111,11.0,4.0,15.0
0011011000011000,14.0,5.0,19.0
0011011000011001,15.0,5.0,20.0
0011011000011010,13.0,4.0,17.0
0011011000011011,15.0,5.0,20.0
0011011000011100,11.0,4.0,15.0
0011011000011101,12.0,4.0,16.0
0011011000011110,11.0,4.0,15.0
0011011000011111,11.0,4.0,15.0
0011011000100000,11.0,5.0,16.0
0011011000100001,16.0,6.0,22.0
0011011000100010,9.0,4.0,13.0
0011011000100011,12.0,4.0,16.0
0011011000100100,12.0,4.0,16.0
0011011000100101,14.0,5.0,19.0
0011011000100110,8.0,3.0,11.0
0011011000100111,11.0,4.0,15.0
0011011000101000,13.0,5.0,18.0
0011011000101001,19.0,6.0,25.0
0011011000101010,10.0,4.0,14.0
0011011000101011,15.0,5.0,20.0
0011011000101100,14.0,5.0,19.0
0011011000101101,16.0,5.0,21.0
0011011000101110,11.0,4.0,15.0
0011011000101111,10.0,4.0,14.0
0011011000110000,9.0,4.0,13.0
0011011000110001,12.0,4.0,16.0
0011011000110010,8.0,3.0,11.0
0011011000110011,10.0,4.0,14.0
0011011000110100,8.0,3.0,11.0
0011011000110101,11.0,4.0,15.0
0011011000110110,7.0,3.0,10.0
0011011000110111,8.0,3.0,11.0
0011011000111000,13.0,4.0,17.0
0011011000111001,16.0,5.0,21.0
0011011000111010,11.0,4.0,15.0
0011011000111011,12.0,4.0,16.0
0011011000111100,11.0,4.0,15.0
0011011000111101,13.0,4.0,17.0
0011011000111110,8.0,3.0,11.0
0011011000111111,9.0,3.0,12.0
0011011001000000,12.0,5.0,17.0
0011011001000001,17.0,6.0,23.0
0011011001000010,14.0,5.0,19.0
0011011001000011,15.0,5.0,20.0
0011011001000100,10.0,4.0,14.0
0011011001000101,14.0,5.0,19.0
0011011001000110,11.0,4.0,15.0
0011011001000111,12.0,4.0,16.0
0011011001001000,17.0,6.0,23.0
0011011001001001,22.0,6.0,28.0
0011011001001010,17.0,5.0,22.0
0011011001001011,20.0,6.0,26.0
0011011001001100,14.0,5.0,19.0
0011011001001101,18.0,6.0,24.0
0011011001001110,15.0,5.0,20.0
0011011001001111,14.0,5.0,19.0
0011011001010000,12.0,5.0,17.0
0011011001010001,14.0,5.0,19.0
0011011001010010,13.0,4.0,17.0
0011011001010011,15.0,5.0,20.0
0011011001010100,10.0,4.0,14.0
0011011001010101,11.0,4.0,15.0
0011011001010110,11.0,4.0,15.0
0011011001010111,11.0,4.0,15.0
0011011001011000,17.0,5.0,22.0
0011011001011001,20.0,6.0,26.0
0011011001011010,15.0,5.0,20.0
0011011001011011,17.0,5.0,22.0
0011011001011100,15.0,5.0,20.0
0011011001011101,14.0,5.0,19.0
0011011001011110,12.0,4.0,16.0
0011011001011111,13.0,4.0,17.0
0011011001100000,13.0,5.0,18.0
0011011001100001,19.0,6.0,25.0
0011011001100010,13.0,4.0,17.0
0011011001100011,16.0,5.0,21.0
0011011001100100,14.0,5.0,19.0
0011011001100101,16.0,5.0,21.0
0011011001100110,11.0,4.0,15.0
0011011001100111,13.0,4.0,17.0
0011011001101000,21.0,7.0,28.0
0011011001101001,25.0,7.0,32.0
0011011001101010,16.0,5.0,21.0
0011011001101011,19.0,6.0,25.0
0011011001101100,18.0,6.0,24.0
0011011001101101,21.0,6.0,27.0
0011011001101110,14.0,5.0,19.0
0011011001101111,13.0,5.0,18.0
0011011001110000,10.0,4.0,14.0
0011011001110001,15.0,5.0,20.0
0011011001110010,11.0,4.0,15.0
0011011001110011,12.0,4.0,16.0
0011011001110100,11.0,4.0,15.0
0011011001110101,10.0,4.0,14.0
0011011001110110,8.0,3.0,11.0
0011011001110111,9.0,3.0,12.0
0011011001111000,16.0,5.0,21.0
0011011001111001,19.0,6.0,25.0
0011011001111010,14.0,5.0,19.0
0011011001111011,16.0,6.0,22.0
0011011001111100,14.0,5.0,19.0
0011011001111101,13.0,5.0,18.0
0011011001111110,12.0,4.0,16.0
0011011001111111,11.0,5.0,16.0
0011011010000000,14.0,4.0,18.0
0011011010000001,18.0,5.0,23.0
0011011010000010,14.0,4.0,18.0
0011011010000011,17.0,5.0,22.0
0011011010000100,13.0,4.0,17.0
0011011010000101,16.0,5.0,21.0
0011011010000110,13.0,4.0,17.0
0011011010000111,16.0,5.0,21.0
0011011010001000,13.0,5.0,18.0
0011011010001001,17.0,5.0,22.0
0011011010001010,13.0,4.0,17.0
0011011010001011,16.0,5.0,21.0
0011011010001100,11.0,4.0,15.0
0011011010001101,15.0,5.0,20.0
0011011010001110,12.0,4.0,16.0
0011011010001111,13.0,4.0,17.0
0011011010010000,14.0,4.0,18.0
0011011010010001,17.0,5.0,22.0
0011011010010010,17.0,5.0,22.0
0011011010010011,26.0,8.0,34.0
0011011010010100,13.0,4.0,17.0
0011011010010101,16.0,5.0,21.0
0011011010010110,16.0,5.0,21.0
0011011010010111,17.0,5.0,22.0
0011011010011000,13.0,4.0,17.0
0011011010011001,16.0,5.0,21.0
0011011010011010,16.0,5.0,21.0
0011011010011011,17.0,5.0,22.0
0011011010011100,12.0,4.0,16.0
0011011010011101,13.0,4.0,17.0
0011011010011110,13.0,4.0,17.0
0011011010011111,14.0,4.0,18.0
0011011010100000,13.0,5.0,18.0
0011011010100001,17.0,5.0,22.0
0011011010100010,11.0,4.0,15.0
0011011010100011,15.0,5.0,20.0
0011011010100100,12.0,4.0,16.0
0011011010100101,15.0,5.0,20.0
0011011010100110,11.0,4.0,15.0
0011011010100111,13.0,4.0,17.0
0011011010101000,14.0,5.0,19.0
0011011010101001,20.0,6.0,26.0
0011011010101010,11.0,4.0,15.0
0011011010101011,14.0,5.0,19.0
0011011010101100,15.0,5.0,20.0
0011011010101101,17.0,5.0,22.0
0011011010101110,10.0,4.0,14.0
0011011010101111,12.0,5.0,17.0
0011011010110000,11.0,4.0,15.0
0011011010110001,15.0,5.0,20.0
0011011010110010,11.0,4.0,15.0
0011011010110011,13.0,5.0,18.0
0011011010110100,11.0,4.0,15.0
0011011010110101,13.0,4.0,17.0
0011011010110110,10.0,4.0,14.0
0011011010110111,12.0,5.0,17.0
0011011010111000,12.0,4.0,16.0
0011011010111001,15.0,5.0,20.0
0011011010111010,10.0,4.0,14.0
0011011010111011,12.0,5.0,17.0
0011011010111100,11.0,4.0,15.0
0011011010111101,14.0,4.0,18.0
0011011010111110,9.0,3.0,12.0
0011011010111111,10.0,3.0,13.0
0011011011000000,13.0,5.0,18.0
0011011011000001,17.0,5.0,22.0
0011011011000010,13.0,4.0,17.0
0011011011000011,16.0,5.0,21.0
0011011011000100,11.0,4.0,15.0
0011011011000101,15.0,5.0,20.0
0011011011000110,12.0,4.0,16.0
0011011011000111,13.0,4.0,17.0
0011011011001000,14.0,5.0,19.0
0011011011001001,20.0,6.0,26.0
0011011011001010,15.0,5.0,20.0
0011011011001011,17.0,5.0,22.0
0011011011001100,11.0,4.0,15.0
0011011011001101,14.0,5.0,19.0
0011011011001110,11.0,4.0,15.0
0011011011001111,13.0,4.0,17.0
0011011011010000,13.0,4.0,17.0
0011011011010001,16.0,5.0,21.0
0011011011010010,16.0,5.0,21.0
0011011011010011,17.0,5.0,22.0
0011011011010100,12.0,4.0,16.0
0011011011010101,13.0,4.0,17.0
0011011011010110,13.0,4.0,17.0
0011011011010111,14.0,4.0,18.0
0011011011011000,15.0,5.0,20.0
0011011011011001,17.0,5.0,22.0
0011011011011010,16.0,5.0,21.0
0011011011011011,18.0,5.0,23.0
0011011011011100,11.0,4.0,15.0
0011011011011101,13.0,4.0,17.0
0011011011011110,13.0,4.0,17.0
0011011011011111,14.0,4.0,18.0
0011011011100000,14.0,5.0,19.0
0011011011100001,20.0,6.0,26.0
0011011011100010,12.0,4.0,16.0
0011011011100011,15.0,5.0,20.0
0011011011100100,15.0,5.0,20.0
0011011011100101,17.0,5.0,22.0
0011011011100110,11.0,4.0,15.0
0011011011100111,14.0,4.0,18.0
0011011011101000,18.0,6.0,24.0
0011011011101001,22.0,6.0,28.0
0011011011101010,14.0,5.0,19.0
0011011011101011,17.0,6.0,23.0
0011011011101100,14.0,5.0,19.0
0011011011101101,17.0,6.0,23.0
0011011011101110,10.0,4.0,14.0
0011011011101111,12.0,5.0,17.0
0011011011110000,11.0,4.0,15.0
0011011011110001,14.0,5.0,19.0
0011011011110010,10.0,4.0,14.0
0011011011110011,12.0,5.0,17.0
0011011011110100,10.0,4.0,14.0
0011011011110101,12.0,5.0,17.0
0011011011110110,9.0,3.0,12.0
0011011011110111,10.0,3.0,13.0
0011011011111000,14.0,5.0,19.0
0011011011111001,17.0,6.0,23.0
0011011011111010,12.0,4.0,16.0
0011011011111011,14.0,4.0,18.0
0011011011111100,10.0,4.0,14.0
0011011011111101,12.0,5.0,17.0
0011011011111110,9.0,3.0,12.0
0011011011111111,8.0,4.0,12.0
0011011100000000,5.0,3.0,8.0
0011011100000001,8.0,3.0,11.0
0011011100000010,8.0,4.0,12.0
0011011100000011,7.0,3.0,10.0
0011011100000100,5.0,2.0,7.0
0011011100000101,4.0,2.0,6.0
0011011100000110,8.0,3.0,11.0
0011011100000111,6.0,3.0,9.0
0011011100001000,9.0,4.0,13.0
0011011100001001,12.0,4.0,16.0
0011011100001010,8.0,3.0,11.0
0011011100001011,10.0,4.0,14.0
0011011100001100,7.0,3.0,10.0
0011011100001101,7.0,3.0,10.0
0011011100001110,8.0,3.0,11.0
0011011100001111,6.0,3.0,9.0
0011011100010000,8.0,4.0,12.0
0011011100010001,7.0,3.0,10.0
0011011100010010,10.0,4.0,14.0
0011011100010011,9.0,4.0,13.0
0011011100010100,8.0,3.0,11.0
0011011100010101,6.0,3.0,9.0
0011011100010110,11.0,4.0,15.0
0011011100010111,7.0,3.0,10.0
0011011100011000,11.0,4.0,15.0
0011011100011001,11.0,4.0,15.0
0011011100011010,11.0,4.0,15.0
0011011100011011,10.0,4.0,14.0
0011011100011100,11.0,4.0,15.0
0011011100011101,8.0,3.0,11.0
0011011100011110,11.0,4.0,15.0
0011011100011111,8.0,3.0,11.0
0011011100100000,8.0,4.0,12.0
0011011100100001,11.0,4.0,15.0
0011011100100010,6.0,3.0,9.0
0011011100100011,9.0,4.0,13.0
0011011100100100,8.0,3.0,11.0
0011011100100101,7.0,3.0,10.0
0011011100100110,7.0,3.0,10.0
0011011100100111,6.0,3.0,9.0
0011011100101000,10.0,4.0,14.0
0011011100101001,15.0,5.0,20.0
0011011100101010,7.0,3.0,10.0
0011011100101011,11.0,4.0,15.0
0011011100101100,11.0,4.0,15.0
0011011100101101,10.0,4.0,14.0
0011011100101110,8.0,3.0,11.0
0011011100101111,8.0,3.0,11.0
0011011100110000,6.0,3.0,9.0
0011011100110001,9.0,4.0,13.0
0011011100110010,7.0,3.0,10.0
0011011100110011,4.0,2.0,6.0
0011011100110100,7.0,3.0,10.0
0011011100110101,6.0,3.0,9.0
0011011100110110,8.0,3.0,11.0
0011011100110111,3.0,2.0,5.0
0011011100111000,11.0,4.0,15.0
0011011100111001,12.0,4.0,16.0
0011011100111010,8.0,3.0,11.0
0011011100111011,7.0,3.0,10.0
0011011100111100,8.0,3.0,11.0
0011011100111101,9.0,3.0,12.0
0011011100111110,9.0,3.0,12.0
0011011100111111,5.0,2.0,7.0
0011011101000000,9.0,4.0,13.0
0011011101000001,12.0,4.0,16.0
0011011101000010,11.0,4.0,15.0
0011011101000011,11.0,4.0,15.0
0011011101000100,7.0,3.0,10.0
0011011101000101,7.0,3.0,10.0
0011011101000110,11.0,4.0,15.0
0011011101000111,8.0,3.0,11.0
0011011101001000,13.0,4.0,17.0
0011011101001001,16.0,5.0,21.0
0011011101001010,12.0,4.0,16.0
0011011101001011,14.0,5.0,19.0
0011011101001100,11.0,4.0,15.0
0011011101001101,10.0,4.0,14.0
