,Literals Count,Clauses Count,Dimension
0110100000000000,10.0,5.0,15.0
0110100000000001,16.0,4.0,20.0
0110100000000010,14.0,6.0,20.0
0110100000000011,15.0,4.0,19.0
0110100000000100,14.0,6.0,20.0
0110100000000101,15.0,4.0,19.0
0110100000000110,16.0,6.0,22.0
0110100000000111,17.0,6.0,23.0
0110100000001000,11.0,5.0,16.0
0110100000001001,15.0,4.0,19.0
0110100000001010,12.0,5.0,17.0
0110100000001011,14.0,5.0,19.0
0110100000001100,12.0,5.0,17.0
0110100000001101,14.0,5.0,19.0
0110100000001110,13.0,5.0,18.0
0110100000001111,13.0,4.0,17.0
0110100000010000,14.0,6.0,20.0
0110100000010001,15.0,4.0,19.0
0110100000010010,16.0,6.0,22.0
0110100000010011,17.0,6.0,23.0
0110100000010100,16.0,6.0,22.0
0110100000010101,17.0,6.0,23.0
0110100000010110,24.0,8.0,32.0
0110100000010111,21.0,7.0,28.0
0110100000011000,15.0,4.0,19.0
0110100000011001,14.0,4.0,18.0
0110100000011010,17.0,6.0,23.0
0110100000011011,17.0,5.0,22.0
0110100000011100,17.0,6.0,23.0
0110100000011101,17.0,5.0,22.0
0110100000011110,21.0,7.0,28.0
0110100000011111,16.0,5.0,21.0
0110100000100000,11.0,5.0,16.0
0110100000100001,15.0,4.0,19.0
0110100000100010,12.0,5.0,17.0
0110100000100011,14.0,5.0,19.0
0110100000100100,15.0,4.0,19.0
0110100000100101,14.0,4.0,18.0
0110100000100110,17.0,6.0,23.0
0110100000100111,17.0,5.0,22.0
0110100000101000,10.0,3.0,13.0
0110100000101001,14.0,4.0,18.0
0110100000101010,12.0,5.0,17.0
0110100000101011,13.0,4.0,17.0
0110100000101100,13.0,5.0,18.0
0110100000101101,13.0,4.0,17.0
0110100000101110,14.0,5.0,19.0
0110100000101111,12.0,4.0,16.0
0110100000110000,12.0,5.0,17.0
0110100000110001,14.0,5.0,19.0
0110100000110010,13.0,5.0,18.0
0110100000110011,13.0,4.0,17.0
0110100000110100,17.0,6.0,23.0
0110100000110101,17.0,5.0,22.0
0110100000110110,21.0,7.0,28.0
0110100000110111,16.0,5.0,21.0
0110100000111000,13.0,5.0,18.0
0110100000111001,13.0,4.0,17.0
0110100000111010,14.0,5.0,19.0
0110100000111011,12.0,4.0,16.0
0110100000111100,14.0,5.0,19.0
0110100000111101,15.0,5.0,20.0
0110100000111110,18.0,6.0,24.0
0110100000111111,14.0,5.0,19.0
0110100001000000,11.0,5.0,16.0
0110100001000001,15.0,4.0,19.0
0110100001000010,15.0,4.0,19.0
0110100001000011,14.0,4.0,18.0
0110100001000100,12.0,5.0,17.0
0110100001000101,14.0,5.0,19.0
0110100001000110,17.0,6.0,23.0
0110100001000111,17.0,5.0,22.0
0110100001001000,10.0,3.0,13.0
0110100001001001,14.0,4.0,18.0
0110100001001010,13.0,5.0,18.0
