,Literals Count,Clauses Count,Dimension
0101110000000000,5.0,3.0,8.0
0101110000000001,10.0,3.0,13.0
0101110000000010,9.0,4.0,13.0
0101110000000011,9.0,4.0,13.0
0101110000000100,8.0,4.0,12.0
0101110000000101,9.0,4.0,13.0
0101110000000110,13.0,5.0,18.0
0101110000000111,10.0,4.0,14.0
0101110000001000,6.0,3.0,9.0
0101110000001001,12.0,5.0,17.0
0101110000001010,7.0,3.0,10.0
0101110000001011,10.0,4.0,14.0
0101110000001100,5.0,2.0,7.0
0101110000001101,8.0,3.0,11.0
0101110000001110,8.0,3.0,11.0
0101110000001111,7.0,3.0,10.0
0101110000010000,6.0,3.0,9.0
0101110000010001,9.0,4.0,13.0
0101110000010010,10.0,4.0,14.0
0101110000010011,7.0,3.0,10.0
0101110000010100,9.0,4.0,13.0
0101110000010101,10.0,4.0,14.0
0101110000010110,14.0,5.0,19.0
0101110000010111,11.0,4.0,15.0
0101110000011000,7.0,3.0,10.0
0101110000011001,10.0,4.0,14.0
0101110000011010,11.0,4.0,15.0
0101110000011011,8.0,3.0,11.0
0101110000011100,7.0,3.0,10.0
0101110000011101,8.0,3.0,11.0
0101110000011110,11.0,4.0,15.0
0101110000011111,8.0,3.0,11.0
0101110000100000,9.0,4.0,13.0
0101110000100001,14.0,5.0,19.0
0101110000100010,9.0,3.0,12.0
0101110000100011,11.0,4.0,15.0
0101110000100100,11.0,4.0,15.0
0101110000100101,13.0,4.0,17.0
0101110000100110,12.0,4.0,16.0
0101110000100111,12.0,4.0,16.0
0101110000101000,10.0,4.0,14.0
0101110000101001,17.0,5.0,22.0
0101110000101010,11.0,4.0,15.0
0101110000101011,15.0,5.0,20.0
0101110000101100,9.0,3.0,12.0
0101110000101101,12.0,4.0,16.0
0101110000101110,8.0,3.0,11.0
0101110000101111,10.0,4.0,14.0
0101110000110000,7.0,3.0,10.0
0101110000110001,11.0,4.0,15.0
0101110000110010,11.0,4.0,15.0
0101110000110011,8.0,3.0,11.0
0101110000110100,11.0,4.0,15.0
0101110000110101,12.0,4.0,16.0
0101110000110110,15.0,5.0,20.0
