,Literals Count,Clauses Count,Dimension
0010000000000000,4.0,4.0,8.0
0010000000000001,8.0,2.0,10.0
0010000000000010,6.0,4.0,10.0
0010000000000011,7.0,4.0,11.0
0010000000000100,8.0,2.0,10.0
0010000000000101,7.0,2.0,9.0
0010000000000110,10.0,5.0,15.0
0010000000000111,8.0,4.0,12.0
0010000000001000,8.0,2.0,10.0
0010000000001001,12.0,3.0,15.0
0010000000001010,7.0,4.0,11.0
0010000000001011,10.0,5.0,15.0
0010000000001100,7.0,2.0,9.0
0010000000001101,10.0,3.0,13.0
0010000000001110,8.0,4.0,12.0
0010000000001111,6.0,2.0,8.0
0010000000010000,6.0,4.0,10.0
0010000000010001,7.0,4.0,11.0
0010000000010010,10.0,5.0,15.0
0010000000010011,8.0,4.0,12.0
0010000000010100,10.0,5.0,15.0
0010000000010101,8.0,4.0,12.0
0010000000010110,14.0,6.0,20.0
0010000000010111,11.0,5.0,16.0
0010000000011000,12.0,3.0,15.0
0010000000011001,11.0,3.0,14.0
0010000000011010,11.0,5.0,16.0
0010000000011011,10.0,3.0,13.0
0010000000011100,11.0,5.0,16.0
0010000000011101,9.0,4.0,13.0
0010000000011110,12.0,5.0,17.0
0010000000011111,9.0,4.0,13.0
0010000000100000,3.0,3.0,6.0
0010000000100001,7.0,4.0,11.0
0010000000100010,4.0,3.0,7.0
0010000000100011,5.0,3.0,8.0
0010000000100100,7.0,2.0,9.0
0010000000100101,6.0,2.0,8.0
0010000000100110,8.0,4.0,12.0
0010000000100111,6.0,3.0,9.0
0010000000101000,7.0,4.0,11.0
0010000000101001,11.0,5.0,16.0
0010000000101010,5.0,3.0,8.0
0010000000101011,8.0,4.0,12.0
0010000000101100,6.0,2.0,8.0
0010000000101101,9.0,4.0,13.0
0010000000101110,6.0,3.0,9.0
0010000000101111,5.0,2.0,7.0
0010000000110000,4.0,3.0,7.0
0010000000110001,5.0,3.0,8.0
0010000000110010,7.0,4.0,11.0
0010000000110011,5.0,3.0,8.0
0010000000110100,8.0,4.0,12.0
0010000000110101,6.0,3.0,9.0
0010000000110110,11.0,5.0,16.0
0010000000110111,8.0,4.0,12.0
0010000000111000,10.0,5.0,15.0
0010000000111001,10.0,3.0,13.0
0010000000111010,8.0,4.0,12.0
0010000000111011,8.0,4.0,12.0
0010000000111100,8.0,4.0,12.0
0010000000111101,9.0,4.0,13.0
0010000000111110,9.0,4.0,13.0
0010000000111111,6.0,3.0,9.0
0010000001000000,8.0,2.0,10.0
0010000001000001,12.0,3.0,15.0
0010000001000010,12.0,3.0,15.0
0010000001000011,11.0,3.0,14.0
0010000001000100,7.0,2.0,9.0
0010000001000101,10.0,3.0,13.0
0010000001000110,11.0,5.0,16.0
0010000001000111,9.0,4.0,13.0
0010000001001000,12.0,3.0,15.0
0010000001001001,16.0,4.0,20.0
0010000001001010,11.0,3.0,14.0
0010000001001011,14.0,4.0,18.0
0010000001001100,10.0,3.0,13.0
0010000001001101,13.0,4.0,17.0
0010000001001110,9.0,4.0,13.0
