,Literals Count,Clauses Count,Dimension
1110110000000000,5.0,3.0,8.0
1110110000000001,9.0,3.0,12.0
1110110000000010,9.0,4.0,13.0
1110110000000011,8.0,3.0,11.0
1110110000000100,8.0,4.0,12.0
1110110000000101,8.0,3.0,11.0
1110110000000110,10.0,4.0,14.0
1110110000000111,11.0,4.0,15.0
1110110000001000,8.0,4.0,12.0
1110110000001001,11.0,4.0,15.0
1110110000001010,8.0,3.0,11.0
1110110000001011,11.0,4.0,15.0
1110110000001100,6.0,3.0,9.0
1110110000001101,8.0,3.0,11.0
1110110000001110,7.0,3.0,10.0
1110110000001111,7.0,3.0,10.0
1110110000010000,9.0,4.0,13.0
1110110000010001,8.0,3.0,11.0
1110110000010010,13.0,4.0,17.0
1110110000010011,11.0,4.0,15.0
1110110000010100,10.0,4.0,14.0
1110110000010101,11.0,4.0,15.0
1110110000010110,16.0,5.0,21.0
1110110000010111,14.0,5.0,19.0
1110110000011000,11.0,4.0,15.0
1110110000011001,11.0,4.0,15.0
1110110000011010,12.0,4.0,16.0
1110110000011011,11.0,4.0,15.0
1110110000011100,11.0,4.0,15.0
1110110000011101,10.0,4.0,14.0
1110110000011110,14.0,5.0,19.0
1110110000011111,10.0,4.0,14.0
1110110000100000,5.0,2.0,7.0
1110110000100001,9.0,3.0,12.0
1110110000100010,7.0,3.0,10.0
1110110000100011,8.0,3.0,11.0
1110110000100100,8.0,3.0,11.0
1110110000100101,8.0,3.0,11.0
1110110000100110,11.0,4.0,15.0
1110110000100111,11.0,4.0,15.0
1110110000101000,8.0,3.0,11.0
1110110000101001,12.0,4.0,16.0
1110110000101010,8.0,3.0,11.0
1110110000101011,11.0,4.0,15.0
1110110000101100,7.0,3.0,10.0
1110110000101101,10.0,4.0,14.0
1110110000101110,8.0,3.0,11.0
1110110000101111,7.0,3.0,10.0
1110110000110000,7.0,3.0,10.0
1110110000110001,8.0,3.0,11.0
1110110000110010,11.0,4.0,15.0
1110110000110011,7.0,3.0,10.0
1110110000110100,11.0,4.0,15.0
1110110000110101,11.0,4.0,15.0
1110110000110110,14.0,5.0,19.0
1110110000110111,10.0,4.0,14.0
1110110000111000,11.0,4.0,15.0
1110110000111001,11.0,4.0,15.0
1110110000111010,11.0,4.0,15.0
1110110000111011,10.0,4.0,14.0
1110110000111100,8.0,3.0,11.0
1110110000111101,9.0,3.0,12.0
1110110000111110,12.0,4.0,16.0
1110110000111111,9.0,3.0,12.0
1110110001000000,8.0,4.0,12.0
1110110001000001,11.0,4.0,15.0
1110110001000010,11.0,4.0,15.0
1110110001000011,11.0,4.0,15.0
1110110001000100,6.0,3.0,9.0
1110110001000101,8.0,3.0,11.0
1110110001000110,11.0,4.0,15.0
1110110001000111,10.0,4.0,14.0
1110110001001000,10.0,4.0,14.0
1110110001001001,15.0,5.0,20.0
1110110001001010,11.0,4.0,15.0
1110110001001011,13.0,4.0,17.0
1110110001001100,7.0,3.0,10.0
1110110001001101,10.0,4.0,14.0
1110110001001110,8.0,3.0,11.0
1110110001001111,9.0,3.0,12.0
1110110001010000,8.0,3.0,11.0
1110110001010001,11.0,4.0,15.0
1110110001010010,12.0,4.0,16.0
1110110001010011,11.0,4.0,15.0
1110110001010100,7.0,3.0,10.0
1110110001010101,7.0,3.0,10.0
1110110001010110,14.0,5.0,19.0
1110110001010111,10.0,4.0,14.0
1110110001011000,11.0,4.0,15.0
1110110001011001,13.0,4.0,17.0
1110110001011010,11.0,4.0,15.0
1110110001011011,13.0,4.0,17.0
1110110001011100,8.0,3.0,11.0
1110110001011101,9.0,3.0,12.0
1110110001011110,12.0,4.0,16.0
1110110001011111,9.0,3.0,12.0
1110110001100000,8.0,3.0,11.0
1110110001100001,12.0,4.0,16.0
1110110001100010,11.0,4.0,15.0
1110110001100011,11.0,4.0,15.0
1110110001100100,7.0,3.0,10.0
1110110001100101,10.0,4.0,14.0
1110110001100110,8.0,3.0,11.0
1110110001100111,9.0,3.0,12.0
1110110001101000,11.0,4.0,15.0
1110110001101001,15.0,5.0,20.0
1110110001101010,11.0,4.0,15.0
1110110001101011,14.0,4.0,18.0
1110110001101100,8.0,3.0,11.0
1110110001101101,12.0,5.0,17.0
1110110001101110,9.0,3.0,12.0
1110110001101111,9.0,4.0,13.0
1110110001110000,8.0,3.0,11.0
1110110001110001,11.0,4.0,15.0
1110110001110010,11.0,4.0,15.0
1110110001110011,10.0,4.0,14.0
1110110001110100,8.0,3.0,11.0
1110110001110101,7.0,3.0,10.0
1110110001110110,12.0,4.0,16.0
1110110001110111,9.0,3.0,12.0
1110110001111000,11.0,4.0,15.0
1110110001111001,14.0,4.0,18.0
1110110001111010,11.0,4.0,15.0
1110110001111011,13.0,5.0,18.0
1110110001111100,9.0,3.0,12.0
1110110001111101,9.0,4.0,13.0
1110110001111110,13.0,4.0,17.0
1110110001111111,10.0,3.0,13.0
1110110010000000,8.0,3.0,11.0
1110110010000001,12.0,4.0,16.0
1110110010000010,12.0,4.0,16.0
1110110010000011,11.0,4.0,15.0
1110110010000100,11.0,4.0,15.0
1110110010000101,11.0,4.0,15.0
1110110010000110,15.0,5.0,20.0
1110110010000111,14.0,5.0,19.0
1110110010001000,7.0,3.0,10.0
1110110010001001,11.0,4.0,15.0
1110110010001010,10.0,4.0,14.0
1110110010001011,10.0,4.0,14.0
1110110010001100,9.0,4.0,13.0
1110110010001101,10.0,4.0,14.0
1110110010001110,11.0,4.0,15.0
1110110010001111,9.0,4.0,13.0
1110110010010000,12.0,4.0,16.0
1110110010010001,11.0,4.0,15.0
1110110010010010,16.0,5.0,21.0
1110110010010011,14.0,5.0,19.0
1110110010010100,15.0,5.0,20.0
1110110010010101,14.0,5.0,19.0
1110110010010110,19.0,6.0,25.0
1110110010010111,17.0,6.0,23.0
1110110010011000,11.0,4.0,15.0
1110110010011001,10.0,4.0,14.0
1110110010011010,14.0,5.0,19.0
1110110010011011,13.0,4.0,17.0
1110110010011100,12.0,4.0,16.0
1110110010011101,12.0,5.0,17.0
1110110010011110,16.0,6.0,22.0
1110110010011111,12.0,5.0,17.0
1110110010100000,4.0,2.0,6.0
1110110010100001,8.0,3.0,11.0
1110110010100010,7.0,3.0,10.0
1110110010100011,7.0,3.0,10.0
1110110010100100,7.0,3.0,10.0
1110110010100101,7.0,3.0,10.0
1110110010100110,10.0,4.0,14.0
1110110010100111,10.0,4.0,14.0
1110110010101000,6.0,3.0,9.0
1110110010101001,10.0,4.0,14.0
1110110010101010,6.0,3.0,9.0
1110110010101011,9.0,3.0,12.0
1110110010101100,6.0,3.0,9.0
1110110010101101,9.0,3.0,12.0
1110110010101110,8.0,3.0,11.0
1110110010101111,6.0,3.0,9.0
1110110010110000,7.0,3.0,10.0
1110110010110001,7.0,3.0,10.0
1110110010110010,10.0,4.0,14.0
1110110010110011,6.0,3.0,9.0
1110110010110100,10.0,4.0,14.0
1110110010110101,10.0,4.0,14.0
1110110010110110,13.0,5.0,18.0
1110110010110111,9.0,4.0,13.0
1110110010111000,8.0,3.0,11.0
1110110010111001,9.0,3.0,12.0
1110110010111010,9.0,4.0,13.0
1110110010111011,8.0,4.0,12.0
1110110010111100,9.0,3.0,12.0
1110110010111101,9.0,4.0,13.0
1110110010111110,11.0,5.0,16.0
1110110010111111,8.0,4.0,12.0
1110110011000000,7.0,3.0,10.0
1110110011000001,11.0,4.0,15.0
1110110011000010,11.0,4.0,15.0
1110110011000011,10.0,4.0,14.0
1110110011000100,9.0,4.0,13.0
1110110011000101,10.0,4.0,14.0
1110110011000110,12.0,4.0,16.0
1110110011000111,12.0,5.0,17.0
1110110011001000,9.0,4.0,13.0
1110110011001001,13.0,5.0,18.0
1110110011001010,10.0,4.0,14.0
1110110011001011,12.0,5.0,17.0
1110110011001100,4.0,2.0,6.0
1110110011001101,7.0,3.0,10.0
1110110011001110,7.0,3.0,10.0
1110110011001111,6.0,3.0,9.0
1110110011010000,10.0,4.0,14.0
1110110011010001,10.0,4.0,14.0
1110110011010010,14.0,5.0,19.0
1110110011010011,13.0,4.0,17.0
1110110011010100,11.0,4.0,15.0
1110110011010101,9.0,4.0,13.0
1110110011010110,16.0,6.0,22.0
1110110011010111,12.0,5.0,17.0
1110110011011000,10.0,4.0,14.0
1110110011011001,12.0,5.0,17.0
1110110011011010,13.0,4.0,17.0
1110110011011011,14.0,4.0,18.0
1110110011011100,7.0,3.0,10.0
1110110011011101,6.0,3.0,9.0
1110110011011110,10.0,4.0,14.0
1110110011011111,8.0,4.0,12.0
1110110011100000,6.0,3.0,9.0
1110110011100001,10.0,4.0,14.0
1110110011100010,8.0,3.0,11.0
1110110011100011,9.0,3.0,12.0
1110110011100100,6.0,3.0,9.0
1110110011100101,9.0,3.0,12.0
1110110011100110,9.0,3.0,12.0
1110110011100111,9.0,4.0,13.0
1110110011101000,7.0,3.0,10.0
1110110011101001,12.0,5.0,17.0
1110110011101010,8.0,3.0,11.0
