,Literals Count,Clauses Count,Dimension
0000100000000000,4.0,4.0,8.0
0000100000000001,8.0,2.0,10.0
0000100000000010,6.0,4.0,10.0
0000100000000011,7.0,4.0,11.0
0000100000000100,6.0,4.0,10.0
0000100000000101,7.0,4.0,11.0
0000100000000110,10.0,5.0,15.0
0000100000000111,8.0,4.0,12.0
0000100000001000,3.0,3.0,6.0
0000100000001001,7.0,4.0,11.0
0000100000001010,4.0,3.0,7.0
0000100000001011,5.0,3.0,8.0
0000100000001100,4.0,3.0,7.0
0000100000001101,5.0,3.0,8.0
0000100000001110,7.0,4.0,11.0
0000100000001111,5.0,3.0,8.0
0000100000010000,8.0,2.0,10.0
0000100000010001,7.0,2.0,9.0
0000100000010010,10.0,5.0,15.0
0000100000010011,8.0,4.0,12.0
0000100000010100,10.0,5.0,15.0
0000100000010101,8.0,4.0,12.0
0000100000010110,14.0,6.0,20.0
0000100000010111,11.0,5.0,16.0
0000100000011000,7.0,2.0,9.0
0000100000011001,6.0,2.0,8.0
0000100000011010,8.0,4.0,12.0
0000100000011011,6.0,3.0,9.0
0000100000011100,8.0,4.0,12.0
0000100000011101,6.0,3.0,9.0
0000100000011110,11.0,5.0,16.0
0000100000011111,8.0,4.0,12.0
0000100000100000,8.0,2.0,10.0
0000100000100001,12.0,3.0,15.0
0000100000100010,7.0,4.0,11.0
0000100000100011,10.0,5.0,15.0
0000100000100100,12.0,3.0,15.0
0000100000100101,11.0,3.0,14.0
0000100000100110,11.0,5.0,16.0
0000100000100111,10.0,3.0,13.0
0000100000101000,7.0,4.0,11.0
0000100000101001,11.0,5.0,16.0
0000100000101010,5.0,3.0,8.0
0000100000101011,8.0,4.0,12.0
0000100000101100,10.0,5.0,15.0
0000100000101101,10.0,3.0,13.0
0000100000101110,8.0,4.0,12.0
0000100000101111,8.0,4.0,12.0
0000100000110000,7.0,2.0,9.0
0000100000110001,10.0,3.0,13.0
0000100000110010,8.0,4.0,12.0
0000100000110011,6.0,2.0,8.0
0000100000110100,11.0,5.0,16.0
0000100000110101,9.0,4.0,13.0
0000100000110110,12.0,5.0,17.0
0000100000110111,9.0,4.0,13.0
0000100000111000,6.0,2.0,8.0
0000100000111001,9.0,4.0,13.0
0000100000111010,6.0,3.0,9.0
0000100000111011,5.0,2.0,7.0
0000100000111100,8.0,4.0,12.0
0000100000111101,9.0,4.0,13.0
0000100000111110,9.0,4.0,13.0
0000100000111111,6.0,3.0,9.0
0000100001000000,8.0,2.0,10.0
0000100001000001,12.0,3.0,15.0
0000100001000010,12.0,3.0,15.0
0000100001000011,11.0,3.0,14.0
0000100001000100,7.0,4.0,11.0
0000100001000101,10.0,5.0,15.0
0000100001000110,11.0,5.0,16.0
0000100001000111,10.0,3.0,13.0
0000100001001000,7.0,4.0,11.0
0000100001001001,11.0,5.0,16.0
0000100001001010,10.0,5.0,15.0
0000100001001011,10.0,3.0,13.0
0000100001001100,5.0,3.0,8.0
0000100001001101,8.0,4.0,12.0
0000100001001110,8.0,4.0,12.0
0000100001001111,8.0,4.0,12.0
0000100001010000,7.0,2.0,9.0
0000100001010001,10.0,3.0,13.0
0000100001010010,11.0,5.0,16.0
0000100001010011,9.0,4.0,13.0
0000100001010100,8.0,4.0,12.0
0000100001010101,6.0,2.0,8.0
0000100001010110,12.0,5.0,17.0
0000100001010111,9.0,4.0,13.0
0000100001011000,6.0,2.0,8.0
0000100001011001,9.0,4.0,13.0
0000100001011010,8.0,4.0,12.0
0000100001011011,9.0,4.0,13.0
0000100001011100,6.0,3.0,9.0
0000100001011101,5.0,2.0,7.0
0000100001011110,9.0,4.0,13.0
0000100001011111,6.0,3.0,9.0
0000100001100000,12.0,3.0,15.0
0000100001100001,16.0,4.0,20.0
0000100001100010,11.0,3.0,14.0
0000100001100011,14.0,4.0,18.0
