,Literals Count,Clauses Count,Dimension
1010011000000000,8.0,4.0,12.0
1010011000000001,12.0,5.0,17.0
1010011000000010,10.0,3.0,13.0
1010011000000011,12.0,5.0,17.0
1010011000000100,9.0,4.0,13.0
1010011000000101,10.0,4.0,14.0
1010011000000110,9.0,4.0,13.0
1010011000000111,10.0,4.0,14.0
1010011000001000,14.0,6.0,20.0
1010011000001001,17.0,6.0,23.0
1010011000001010,12.0,5.0,17.0
1010011000001011,14.0,5.0,19.0
1010011000001100,12.0,5.0,17.0
1010011000001101,14.0,5.0,19.0
1010011000001110,10.0,4.0,14.0
1010011000001111,11.0,4.0,15.0
1010011000010000,14.0,4.0,18.0
1010011000010001,13.0,5.0,18.0
1010011000010010,14.0,4.0,18.0
1010011000010011,13.0,4.0,17.0
1010011000010100,13.0,4.0,17.0
1010011000010101,11.0,4.0,15.0
1010011000010110,13.0,4.0,17.0
1010011000010111,12.0,4.0,16.0
1010011000011000,18.0,5.0,23.0
1010011000011001,17.0,5.0,22.0
1010011000011010,17.0,5.0,22.0
1010011000011011,16.0,5.0,21.0
1010011000011100,16.0,5.0,21.0
1010011000011101,15.0,5.0,20.0
1010011000011110,16.0,5.0,21.0
1010011000011111,13.0,4.0,17.0
1010011000100000,11.0,5.0,16.0
1010011000100001,13.0,5.0,18.0
1010011000100010,9.0,4.0,13.0
1010011000100011,10.0,4.0,14.0
1010011000100100,12.0,4.0,16.0
1010011000100101,14.0,5.0,19.0
1010011000100110,8.0,3.0,11.0
1010011000100111,11.0,4.0,15.0
1010011000101000,16.0,6.0,22.0
1010011000101001,19.0,6.0,25.0
1010011000101010,12.0,4.0,16.0
1010011000101011,15.0,5.0,20.0
1010011000101100,14.0,5.0,19.0
1010011000101101,16.0,5.0,21.0
1010011000101110,11.0,4.0,15.0
1010011000101111,10.0,4.0,14.0
1010011000110000,13.0,5.0,18.0
1010011000110001,14.0,5.0,19.0
1010011000110010,11.0,4.0,15.0
1010011000110011,11.0,4.0,15.0
1010011000110100,12.0,4.0,16.0
1010011000110101,15.0,5.0,20.0
1010011000110110,11.0,4.0,15.0
1010011000110111,10.0,4.0,14.0
1010011000111000,17.0,5.0,22.0
1010011000111001,20.0,6.0,26.0
