,Literals Count,Clauses Count,Dimension
0100010000000000,3.0,3.0,6.0
0100010000000001,7.0,4.0,11.0
0100010000000010,7.0,2.0,9.0
0100010000000011,6.0,2.0,8.0
0100010000000100,4.0,3.0,7.0
0100010000000101,5.0,3.0,8.0
0100010000000110,8.0,4.0,12.0
0100010000000111,6.0,3.0,9.0
0100010000001000,7.0,4.0,11.0
0100010000001001,11.0,5.0,16.0
0100010000001010,6.0,2.0,8.0
0100010000001011,9.0,4.0,13.0
0100010000001100,5.0,3.0,8.0
0100010000001101,8.0,4.0,12.0
0100010000001110,6.0,3.0,9.0
0100010000001111,5.0,2.0,7.0
0100010000010000,7.0,4.0,11.0
0100010000010001,5.0,3.0,8.0
0100010000010010,11.0,5.0,16.0
0100010000010011,8.0,4.0,12.0
0100010000010100,8.0,4.0,12.0
0100010000010101,6.0,3.0,9.0
0100010000010110,12.0,5.0,17.0
0100010000010111,9.0,4.0,13.0
0100010000011000,11.0,3.0,14.0
0100010000011001,10.0,3.0,13.0
0100010000011010,10.0,3.0,13.0
0100010000011011,9.0,4.0,13.0
0100010000011100,10.0,3.0,13.0
0100010000011101,9.0,4.0,13.0
0100010000011110,12.0,5.0,17.0
0100010000011111,8.0,3.0,11.0
0100010000100000,7.0,2.0,9.0
0100010000100001,11.0,5.0,16.0
0100010000100010,6.0,2.0,8.0
0100010000100011,9.0,4.0,13.0
0100010000100100,10.0,3.0,13.0
0100010000100101,9.0,4.0,13.0
0100010000100110,9.0,4.0,13.0
0100010000100111,7.0,3.0,10.0
0100010000101000,11.0,5.0,16.0
0100010000101001,15.0,4.0,19.0
0100010000101010,9.0,4.0,13.0
0100010000101011,12.0,4.0,16.0
0100010000101100,9.0,4.0,13.0
0100010000101101,13.0,5.0,18.0
0100010000101110,7.0,3.0,10.0
0100010000101111,8.0,3.0,11.0
0100010000110000,6.0,2.0,8.0
0100010000110001,8.0,4.0,12.0
0100010000110010,9.0,4.0,13.0
0100010000110011,5.0,2.0,7.0
0100010000110100,9.0,4.0,13.0
0100010000110101,9.0,4.0,13.0
0100010000110110,10.0,4.0,14.0
0100010000110111,7.0,3.0,10.0
0100010000111000,10.0,3.0,13.0
0100010000111001,13.0,5.0,18.0
0100010000111010,9.0,3.0,12.0
0100010000111011,8.0,3.0,11.0
0100010000111100,9.0,4.0,13.0
0100010000111101,10.0,4.0,14.0
0100010000111110,10.0,4.0,14.0
0100010000111111,7.0,3.0,10.0
0100010001000000,4.0,3.0,7.0
0100010001000001,8.0,4.0,12.0
0100010001000010,10.0,3.0,13.0
0100010001000011,9.0,4.0,13.0
0100010001000100,2.0,2.0,4.0
0100010001000101,5.0,3.0,8.0
0100010001000110,6.0,2.0,8.0
0100010001000111,5.0,2.0,7.0
0100010001001000,8.0,4.0,12.0
0100010001001001,14.0,6.0,20.0
0100010001001010,9.0,4.0,13.0
0100010001001011,12.0,5.0,17.0
0100010001001100,5.0,3.0,8.0
0100010001001101,8.0,3.0,11.0
0100010001001110,5.0,2.0,7.0
0100010001001111,4.0,2.0,6.0
0100010001010000,5.0,3.0,8.0
0100010001010001,6.0,3.0,9.0
0100010001010010,9.0,4.0,13.0
0100010001010011,9.0,4.0,13.0
0100010001010100,5.0,3.0,8.0
0100010001010101,3.0,2.0,5.0
0100010001010110,9.0,4.0,13.0
0100010001010111,6.0,3.0,9.0
0100010001011000,10.0,3.0,13.0
0100010001011001,12.0,5.0,17.0
0100010001011010,9.0,4.0,13.0
0100010001011011,10.0,4.0,14.0
0100010001011100,8.0,4.0,12.0
0100010001011101,7.0,3.0,10.0
0100010001011110,8.0,3.0,11.0
0100010001011111,6.0,3.0,9.0
0100010001100000,8.0,4.0,12.0
0100010001100001,12.0,5.0,17.0
0100010001100010,9.0,4.0,13.0
0100010001100011,10.0,4.0,14.0
0100010001100100,6.0,2.0,8.0
0100010001100101,9.0,4.0,13.0
0100010001100110,5.0,2.0,7.0
0100010001100111,7.0,3.0,10.0
0100010001101000,12.0,5.0,17.0
0100010001101001,17.0,6.0,23.0
0100010001101010,10.0,4.0,14.0
0100010001101011,14.0,5.0,19.0
0100010001101100,9.0,4.0,13.0
0100010001101101,12.0,4.0,16.0
0100010001101110,7.0,3.0,10.0
0100010001101111,7.0,3.0,10.0
0100010001110000,6.0,3.0,9.0
0100010001110001,9.0,4.0,13.0
0100010001110010,7.0,3.0,10.0
0100010001110011,7.0,3.0,10.0
0100010001110100,5.0,2.0,7.0
0100010001110101,6.0,3.0,9.0
0100010001110110,7.0,3.0,10.0
0100010001110111,4.0,2.0,6.0
0100010001111000,12.0,5.0,17.0
0100010001111001,14.0,5.0,19.0
0100010001111010,10.0,4.0,14.0
0100010001111011,11.0,4.0,15.0
0100010001111100,8.0,3.0,11.0
0100010001111101,10.0,4.0,14.0
0100010001111110,8.0,3.0,11.0
0100010001111111,6.0,3.0,9.0
0100010010000000,7.0,4.0,11.0
0100010010000001,11.0,3.0,14.0
0100010010000010,11.0,5.0,16.0
0100010010000011,10.0,3.0,13.0
0100010010000100,8.0,4.0,12.0
0100010010000101,10.0,3.0,13.0
0100010010000110,12.0,5.0,17.0
0100010010000111,12.0,5.0,17.0
0100010010001000,5.0,3.0,8.0
0100010010001001,10.0,3.0,13.0
0100010010001010,8.0,4.0,12.0
0100010010001011,9.0,4.0,13.0
0100010010001100,6.0,3.0,9.0
0100010010001101,9.0,4.0,13.0
0100010010001110,9.0,4.0,13.0
0100010010001111,8.0,3.0,11.0
0100010010010000,11.0,5.0,16.0
0100010010010001,10.0,3.0,13.0
0100010010010010,15.0,4.0,19.0
0100010010010011,13.0,5.0,18.0
0100010010010100,14.0,6.0,20.0
0100010010010101,12.0,5.0,17.0
0100010010010110,17.0,6.0,23.0
0100010010010111,14.0,5.0,19.0
0100010010011000,10.0,3.0,13.0
0100010010011001,9.0,4.0,13.0
