,Literals Count,Clauses Count,Dimension
0010101000000000,4.0,3.0,7.0
0010101000000001,10.0,5.0,15.0
0010101000000010,7.0,4.0,11.0
0010101000000011,8.0,4.0,12.0
0010101000000100,8.0,4.0,12.0
0010101000000101,8.0,4.0,12.0
0010101000000110,11.0,5.0,16.0
0010101000000111,9.0,4.0,13.0
0010101000001000,5.0,3.0,8.0
0010101000001001,10.0,3.0,13.0
0010101000001010,5.0,3.0,8.0
0010101000001011,8.0,4.0,12.0
0010101000001100,6.0,3.0,9.0
0010101000001101,9.0,4.0,13.0
0010101000001110,8.0,4.0,12.0
0010101000001111,6.0,3.0,9.0
0010101000010000,8.0,4.0,12.0
0010101000010001,8.0,4.0,12.0
0010101000010010,11.0,5.0,16.0
0010101000010011,9.0,4.0,13.0
0010101000010100,9.0,4.0,13.0
0010101000010101,6.0,3.0,9.0
0010101000010110,13.0,5.0,18.0
0010101000010111,10.0,4.0,14.0
0010101000011000,9.0,4.0,13.0
0010101000011001,9.0,4.0,13.0
0010101000011010,9.0,4.0,13.0
0010101000011011,8.0,3.0,11.0
0010101000011100,10.0,4.0,14.0
0010101000011101,7.0,3.0,10.0
0010101000011110,10.0,4.0,14.0
0010101000011111,7.0,3.0,10.0
0010101000100000,5.0,3.0,8.0
0010101000100001,10.0,3.0,13.0
0010101000100010,5.0,3.0,8.0
0010101000100011,8.0,4.0,12.0
0010101000100100,9.0,4.0,13.0
0010101000100101,9.0,4.0,13.0
0010101000100110,9.0,4.0,13.0
0010101000100111,8.0,3.0,11.0
0010101000101000,6.0,3.0,9.0
0010101000101001,12.0,5.0,17.0
0010101000101010,3.0,2.0,5.0
0010101000101011,7.0,3.0,10.0
0010101000101100,9.0,4.0,13.0
0010101000101101,10.0,4.0,14.0
0010101000101110,6.0,3.0,9.0
0010101000101111,6.0,3.0,9.0
0010101000110000,6.0,3.0,9.0
0010101000110001,9.0,4.0,13.0
0010101000110010,8.0,4.0,12.0
0010101000110011,6.0,3.0,9.0
0010101000110100,10.0,4.0,14.0
0010101000110101,7.0,3.0,10.0
0010101000110110,10.0,4.0,14.0
0010101000110111,7.0,3.0,10.0
0010101000111000,9.0,4.0,13.0
0010101000111001,10.0,4.0,14.0
0010101000111010,6.0,3.0,9.0
0010101000111011,6.0,3.0,9.0
0010101000111100,7.0,3.0,10.0
0010101000111101,8.0,3.0,11.0
0010101000111110,7.0,3.0,10.0
0010101000111111,4.0,2.0,6.0
0010101001000000,10.0,3.0,13.0
0010101001000001,13.0,5.0,18.0
0010101001000010,13.0,4.0,17.0
0010101001000011,11.0,4.0,15.0
0010101001000100,9.0,4.0,13.0
0010101001000101,10.0,4.0,14.0
0010101001000110,12.0,4.0,16.0
0010101001000111,11.0,4.0,15.0
0010101001001000,9.0,4.0,13.0
0010101001001001,14.0,5.0,19.0
0010101001001010,9.0,3.0,12.0
0010101001001011,11.0,4.0,15.0
0010101001001100,7.0,3.0,10.0
0010101001001101,11.0,4.0,15.0
0010101001001110,8.0,3.0,11.0
0010101001001111,8.0,3.0,11.0
0010101001010000,9.0,4.0,13.0
0010101001010001,10.0,4.0,14.0
0010101001010010,12.0,4.0,16.0
0010101001010011,11.0,4.0,15.0
0010101001010100,10.0,4.0,14.0
0010101001010101,7.0,3.0,10.0
0010101001010110,14.0,5.0,19.0
0010101001010111,11.0,4.0,15.0
0010101001011000,9.0,3.0,12.0
0010101001011001,11.0,4.0,15.0
0010101001011010,8.0,3.0,11.0
0010101001011011,11.0,4.0,15.0
0010101001011100,11.0,4.0,15.0
0010101001011101,8.0,3.0,11.0
0010101001011110,11.0,4.0,15.0
0010101001011111,7.0,3.0,10.0
0010101001100000,9.0,4.0,13.0
0010101001100001,14.0,5.0,19.0
0010101001100010,9.0,3.0,12.0
0010101001100011,11.0,4.0,15.0
0010101001100100,9.0,3.0,12.0
0010101001100101,11.0,4.0,15.0
0010101001100110,8.0,3.0,11.0
0010101001100111,11.0,4.0,15.0
0010101001101000,12.0,5.0,17.0
0010101001101001,15.0,5.0,20.0
0010101001101010,8.0,3.0,11.0
0010101001101011,11.0,4.0,15.0
0010101001101100,10.0,4.0,14.0
0010101001101101,12.0,4.0,16.0
0010101001101110,7.0,3.0,10.0
0010101001101111,8.0,3.0,11.0
0010101001110000,7.0,3.0,10.0
0010101001110001,11.0,4.0,15.0
0010101001110010,8.0,3.0,11.0
0010101001110011,8.0,3.0,11.0
0010101001110100,11.0,4.0,15.0
0010101001110101,8.0,3.0,11.0
0010101001110110,11.0,4.0,15.0
0010101001110111,7.0,3.0,10.0
0010101001111000,10.0,4.0,14.0
0010101001111001,12.0,4.0,16.0
0010101001111010,7.0,3.0,10.0
0010101001111011,8.0,3.0,11.0
0010101001111100,8.0,3.0,11.0
0010101001111101,9.0,3.0,12.0
0010101001111110,8.0,3.0,11.0
0010101001111111,5.0,2.0,7.0
0010101010000000,8.0,4.0,12.0
0010101010000001,14.0,4.0,18.0
0010101010000010,10.0,4.0,14.0
0010101010000011,13.0,5.0,18.0
0010101010000100,12.0,5.0,17.0
0010101010000101,13.0,5.0,18.0
0010101010000110,16.0,6.0,22.0
0010101010000111,14.0,5.0,19.0
0010101010001000,6.0,3.0,9.0
0010101010001001,12.0,5.0,17.0
0010101010001010,7.0,3.0,10.0
0010101010001011,10.0,4.0,14.0
0010101010001100,9.0,4.0,13.0
0010101010001101,10.0,4.0,14.0
0010101010001110,11.0,4.0,15.0
0010101010001111,10.0,4.0,14.0
0010101010010000,12.0,5.0,17.0
0010101010010001,13.0,5.0,18.0
0010101010010010,16.0,6.0,22.0
0010101010010011,14.0,5.0,19.0
0010101010010100,17.0,6.0,23.0
0010101010010101,14.0,5.0,19.0
0010101010010110,19.0,6.0,25.0
0010101010010111,16.0,5.0,21.0
0010101010011000,12.0,5.0,17.0
0010101010011001,10.0,4.0,14.0
0010101010011010,12.0,4.0,16.0
0010101010011011,11.0,4.0,15.0
0010101010011100,14.0,5.0,19.0
0010101010011101,11.0,4.0,15.0
