,Literals Count,Clauses Count,Dimension
0000011000000000,6.0,4.0,10.0
0000011000000001,10.0,5.0,15.0
0000011000000010,7.0,4.0,11.0
0000011000000011,8.0,4.0,12.0
0000011000000100,7.0,4.0,11.0
0000011000000101,8.0,4.0,12.0
0000011000000110,5.0,3.0,8.0
0000011000000111,6.0,3.0,9.0
0000011000001000,10.0,5.0,15.0
0000011000001001,13.0,5.0,18.0
0000011000001010,8.0,4.0,12.0
0000011000001011,10.0,4.0,14.0
0000011000001100,8.0,4.0,12.0
0000011000001101,10.0,4.0,14.0
0000011000001110,6.0,3.0,9.0
0000011000001111,7.0,3.0,10.0
0000011000010000,12.0,3.0,15.0
0000011000010001,11.0,5.0,16.0
0000011000010010,11.0,3.0,14.0
0000011000010011,10.0,3.0,13.0
0000011000010100,11.0,3.0,14.0
0000011000010101,10.0,3.0,13.0
0000011000010110,10.0,3.0,13.0
0000011000010111,9.0,4.0,13.0
0000011000011000,16.0,4.0,20.0
0000011000011001,15.0,4.0,19.0
0000011000011010,14.0,4.0,18.0
0000011000011011,13.0,5.0,18.0
0000011000011100,14.0,4.0,18.0
0000011000011101,13.0,5.0,18.0
0000011000011110,12.0,5.0,17.0
0000011000011111,10.0,4.0,14.0
0000011000100000,10.0,5.0,15.0
0000011000100001,14.0,6.0,20.0
0000011000100010,8.0,4.0,12.0
0000011000100011,11.0,5.0,16.0
0000011000100100,11.0,5.0,16.0
0000011000100101,12.0,5.0,17.0
0000011000100110,8.0,4.0,12.0
0000011000100111,9.0,4.0,13.0
0000011000101000,14.0,6.0,20.0
0000011000101001,19.0,7.0,26.0
0000011000101010,11.0,5.0,16.0
0000011000101011,15.0,6.0,21.0
0000011000101100,12.0,5.0,17.0
0000011000101101,16.0,6.0,22.0
0000011000101110,9.0,4.0,13.0
0000011000101111,11.0,4.0,15.0
0000011000110000,11.0,5.0,16.0
0000011000110001,12.0,5.0,17.0
0000011000110010,9.0,4.0,13.0
0000011000110011,9.0,4.0,13.0
0000011000110100,10.0,3.0,13.0
0000011000110101,12.0,5.0,17.0
0000011000110110,9.0,4.0,13.0
0000011000110111,8.0,3.0,11.0
0000011000111000,15.0,4.0,19.0
0000011000111001,17.0,6.0,23.0
0000011000111010,13.0,5.0,18.0
0000011000111011,12.0,4.0,16.0
0000011000111100,13.0,5.0,18.0
0000011000111101,14.0,5.0,19.0
0000011000111110,10.0,4.0,14.0
0000011000111111,10.0,4.0,14.0
0000011001000000,10.0,5.0,15.0
0000011001000001,14.0,6.0,20.0
0000011001000010,11.0,5.0,16.0
0000011001000011,12.0,5.0,17.0
0000011001000100,8.0,4.0,12.0
0000011001000101,11.0,5.0,16.0
0000011001000110,8.0,4.0,12.0
0000011001000111,9.0,4.0,13.0
0000011001001000,14.0,6.0,20.0
0000011001001001,19.0,7.0,26.0
0000011001001010,12.0,5.0,17.0
0000011001001011,16.0,6.0,22.0
0000011001001100,11.0,5.0,16.0
0000011001001101,15.0,6.0,21.0
0000011001001110,9.0,4.0,13.0
0000011001001111,11.0,4.0,15.0
0000011001010000,11.0,5.0,16.0
0000011001010001,12.0,5.0,17.0
0000011001010010,10.0,3.0,13.0
0000011001010011,12.0,5.0,17.0
0000011001010100,9.0,4.0,13.0
0000011001010101,9.0,4.0,13.0
0000011001010110,9.0,4.0,13.0
0000011001010111,8.0,3.0,11.0
0000011001011000,15.0,4.0,19.0
0000011001011001,17.0,6.0,23.0
0000011001011010,13.0,5.0,18.0
0000011001011011,14.0,5.0,19.0
0000011001011100,13.0,5.0,18.0
0000011001011101,12.0,4.0,16.0
0000011001011110,10.0,4.0,14.0
0000011001011111,10.0,4.0,14.0
0000011001100000,8.0,4.0,12.0
0000011001100001,16.0,6.0,22.0
0000011001100010,9.0,4.0,13.0
0000011001100011,13.0,5.0,18.0
0000011001100100,9.0,4.0,13.0
0000011001100101,13.0,5.0,18.0
0000011001100110,6.0,3.0,9.0
0000011001100111,10.0,4.0,14.0
0000011001101000,16.0,6.0,22.0
0000011001101001,22.0,7.0,29.0
0000011001101010,13.0,5.0,18.0
0000011001101011,18.0,6.0,24.0
0000011001101100,13.0,5.0,18.0
0000011001101101,18.0,6.0,24.0
0000011001101110,10.0,4.0,14.0
0000011001101111,14.0,5.0,19.0
0000011001110000,9.0,4.0,13.0
0000011001110001,13.0,5.0,18.0
0000011001110010,10.0,4.0,14.0
0000011001110011,10.0,4.0,14.0
0000011001110100,10.0,4.0,14.0
0000011001110101,10.0,4.0,14.0
0000011001110110,7.0,3.0,10.0
0000011001110111,7.0,3.0,10.0
0000011001111000,17.0,6.0,23.0
0000011001111001,19.0,6.0,25.0
0000011001111010,14.0,5.0,19.0
0000011001111011,15.0,5.0,20.0
0000011001111100,14.0,5.0,19.0
0000011001111101,15.0,5.0,20.0
0000011001111110,11.0,4.0,15.0
0000011001111111,11.0,4.0,15.0
0000011010000000,12.0,3.0,15.0
0000011010000001,16.0,4.0,20.0
0000011010000010,11.0,3.0,14.0
0000011010000011,14.0,4.0,18.0
0000011010000100,11.0,3.0,14.0
0000011010000101,14.0,4.0,18.0
0000011010000110,10.0,3.0,13.0
0000011010000111,12.0,5.0,17.0
0000011010001000,11.0,5.0,16.0
0000011010001001,15.0,4.0,19.0
0000011010001010,10.0,3.0,13.0
0000011010001011,13.0,5.0,18.0
0000011010001100,10.0,3.0,13.0
0000011010001101,13.0,5.0,18.0
0000011010001110,9.0,4.0,13.0
0000011010001111,10.0,4.0,14.0
0000011010010000,16.0,4.0,20.0
0000011010010001,15.0,4.0,19.0
0000011010010010,15.0,4.0,19.0
0000011010010011,14.0,4.0,18.0
0000011010010100,15.0,4.0,19.0
0000011010010101,14.0,4.0,18.0
0000011010010110,14.0,5.0,19.0
0000011010010111,13.0,4.0,17.0
0000011010011000,15.0,4.0,19.0
0000011010011001,14.0,5.0,19.0
0000011010011010,14.0,4.0,18.0
0000011010011011,13.0,4.0,17.0
0000011010011100,14.0,4.0,18.0
0000011010011101,13.0,4.0,17.0
0000011010011110,13.0,4.0,17.0
0000011010011111,12.0,4.0,16.0
0000011010100000,11.0,5.0,16.0
0000011010100001,15.0,4.0,19.0
0000011010100010,9.0,4.0,13.0
0000011010100011,13.0,5.0,18.0
0000011010100100,10.0,3.0,13.0
0000011010100101,13.0,5.0,18.0
0000011010100110,9.0,4.0,13.0
0000011010100111,10.0,4.0,14.0
0000011010101000,12.0,5.0,17.0
0000011010101001,17.0,6.0,23.0
0000011010101010,9.0,4.0,13.0
0000011010101011,12.0,4.0,16.0
0000011010101100,12.0,5.0,17.0
0000011010101101,14.0,5.0,19.0
0000011010101110,8.0,3.0,11.0
0000011010101111,10.0,4.0,14.0
0000011010110000,13.0,5.0,18.0
0000011010110001,14.0,5.0,19.0
0000011010110010,11.0,4.0,15.0
0000011010110011,11.0,4.0,15.0
0000011010110100,13.0,4.0,17.0
0000011010110101,13.0,4.0,17.0
0000011010110110,11.0,4.0,15.0
0000011010110111,11.0,4.0,15.0
0000011010111000,14.0,5.0,19.0
0000011010111001,15.0,5.0,20.0
0000011010111010,11.0,4.0,15.0
0000011010111011,11.0,4.0,15.0
0000011010111100,13.0,4.0,17.0
0000011010111101,15.0,5.0,20.0
0000011010111110,11.0,4.0,15.0
0000011010111111,10.0,4.0,14.0
0000011011000000,11.0,5.0,16.0
0000011011000001,15.0,4.0,19.0
0000011011000010,10.0,3.0,13.0
0000011011000011,13.0,5.0,18.0
0000011011000100,9.0,4.0,13.0
0000011011000101,13.0,5.0,18.0
0000011011000110,9.0,4.0,13.0
0000011011000111,10.0,4.0,14.0
0000011011001000,12.0,5.0,17.0
0000011011001001,17.0,6.0,23.0
0000011011001010,12.0,5.0,17.0
0000011011001011,14.0,5.0,19.0
0000011011001100,9.0,4.0,13.0
0000011011001101,12.0,4.0,16.0
0000011011001110,8.0,3.0,11.0
0000011011001111,10.0,4.0,14.0
0000011011010000,13.0,5.0,18.0
0000011011010001,14.0,5.0,19.0
0000011011010010,13.0,4.0,17.0
0000011011010011,13.0,4.0,17.0
0000011011010100,11.0,4.0,15.0
0000011011010101,11.0,4.0,15.0
0000011011010110,11.0,4.0,15.0
0000011011010111,11.0,4.0,15.0
0000011011011000,14.0,5.0,19.0
0000011011011001,15.0,5.0,20.0
0000011011011010,13.0,4.0,17.0
0000011011011011,15.0,5.0,20.0
0000011011011100,11.0,4.0,15.0
0000011011011101,11.0,4.0,15.0
0000011011011110,11.0,4.0,15.0
0000011011011111,10.0,4.0,14.0
