,Literals Count,Clauses Count,Dimension
0110000000000000,6.0,4.0,10.0
0110000000000001,12.0,3.0,15.0
0110000000000010,10.0,5.0,15.0
0110000000000011,11.0,5.0,16.0
0110000000000100,10.0,5.0,15.0
0110000000000101,11.0,5.0,16.0
0110000000000110,8.0,4.0,12.0
0110000000000111,9.0,4.0,13.0
0110000000001000,12.0,3.0,15.0
0110000000001001,16.0,4.0,20.0
0110000000001010,11.0,5.0,16.0
0110000000001011,13.0,5.0,18.0
0110000000001100,11.0,5.0,16.0
0110000000001101,13.0,5.0,18.0
0110000000001110,9.0,4.0,13.0
0110000000001111,10.0,4.0,14.0
0110000000010000,10.0,5.0,15.0
0110000000010001,11.0,5.0,16.0
0110000000010010,14.0,6.0,20.0
0110000000010011,12.0,5.0,17.0
0110000000010100,14.0,6.0,20.0
0110000000010101,12.0,5.0,17.0
0110000000010110,16.0,6.0,22.0
0110000000010111,13.0,5.0,18.0
0110000000011000,16.0,4.0,20.0
0110000000011001,15.0,4.0,19.0
0110000000011010,15.0,4.0,19.0
0110000000011011,14.0,5.0,19.0
0110000000011100,15.0,4.0,19.0
0110000000011101,14.0,5.0,19.0
0110000000011110,17.0,6.0,23.0
0110000000011111,13.0,4.0,17.0
0110000000100000,7.0,4.0,11.0
0110000000100001,11.0,3.0,14.0
0110000000100010,8.0,4.0,12.0
0110000000100011,9.0,4.0,13.0
0110000000100100,11.0,5.0,16.0
0110000000100101,10.0,3.0,13.0
0110000000100110,9.0,4.0,13.0
0110000000100111,10.0,4.0,14.0
0110000000101000,11.0,3.0,14.0
0110000000101001,15.0,4.0,19.0
0110000000101010,9.0,4.0,13.0
0110000000101011,11.0,4.0,15.0
0110000000101100,10.0,3.0,13.0
0110000000101101,13.0,4.0,17.0
0110000000101110,10.0,4.0,14.0
0110000000101111,9.0,3.0,12.0
0110000000110000,8.0,4.0,12.0
0110000000110001,10.0,3.0,13.0
0110000000110010,11.0,5.0,16.0
0110000000110011,9.0,4.0,13.0
0110000000110100,12.0,5.0,17.0
0110000000110101,12.0,5.0,17.0
0110000000110110,13.0,5.0,18.0
0110000000110111,10.0,4.0,14.0
0110000000111000,14.0,4.0,18.0
