,Literals Count,Clauses Count,Dimension
0000010000000000,4.0,4.0,8.0
0000010000000001,6.0,4.0,10.0
0000010000000010,8.0,2.0,10.0
0000010000000011,7.0,4.0,11.0
0000010000000100,3.0,3.0,6.0
0000010000000101,4.0,3.0,7.0
0000010000000110,7.0,4.0,11.0
0000010000000111,5.0,3.0,8.0
0000010000001000,6.0,4.0,10.0
0000010000001001,10.0,5.0,15.0
0000010000001010,7.0,4.0,11.0
0000010000001011,8.0,4.0,12.0
0000010000001100,4.0,3.0,7.0
0000010000001101,7.0,4.0,11.0
0000010000001110,5.0,3.0,8.0
0000010000001111,5.0,3.0,8.0
0000010000010000,8.0,2.0,10.0
0000010000010001,7.0,4.0,11.0
0000010000010010,12.0,3.0,15.0
0000010000010011,10.0,5.0,15.0
0000010000010100,7.0,4.0,11.0
0000010000010101,5.0,3.0,8.0
0000010000010110,11.0,5.0,16.0
0000010000010111,8.0,4.0,12.0
0000010000011000,12.0,3.0,15.0
0000010000011001,11.0,5.0,16.0
0000010000011010,11.0,3.0,14.0
0000010000011011,10.0,3.0,13.0
0000010000011100,10.0,5.0,15.0
0000010000011101,8.0,4.0,12.0
0000010000011110,10.0,3.0,13.0
0000010000011111,8.0,4.0,12.0
0000010000100000,8.0,2.0,10.0
0000010000100001,10.0,5.0,15.0
0000010000100010,7.0,2.0,9.0
0000010000100011,8.0,4.0,12.0
0000010000100100,7.0,2.0,9.0
0000010000100101,8.0,4.0,12.0
0000010000100110,6.0,2.0,8.0
0000010000100111,6.0,3.0,9.0
0000010000101000,10.0,5.0,15.0
0000010000101001,14.0,6.0,20.0
0000010000101010,8.0,4.0,12.0
0000010000101011,11.0,5.0,16.0
0000010000101100,8.0,4.0,12.0
0000010000101101,11.0,5.0,16.0
0000010000101110,6.0,3.0,9.0
0000010000101111,8.0,4.0,12.0
0000010000110000,7.0,2.0,9.0
0000010000110001,8.0,4.0,12.0
0000010000110010,10.0,3.0,13.0
0000010000110011,6.0,2.0,8.0
0000010000110100,6.0,2.0,8.0
0000010000110101,6.0,3.0,9.0
0000010000110110,9.0,4.0,13.0
0000010000110111,5.0,2.0,7.0
0000010000111000,11.0,5.0,16.0
0000010000111001,12.0,5.0,17.0
0000010000111010,9.0,4.0,13.0
0000010000111011,9.0,4.0,13.0
0000010000111100,8.0,4.0,12.0
0000010000111101,9.0,4.0,13.0
0000010000111110,9.0,4.0,13.0
0000010000111111,6.0,3.0,9.0
0000010001000000,6.0,4.0,10.0
0000010001000001,10.0,5.0,15.0
0000010001000010,12.0,3.0,15.0
0000010001000011,11.0,5.0,16.0
0000010001000100,4.0,3.0,7.0
0000010001000101,7.0,4.0,11.0
0000010001000110,10.0,5.0,15.0
0000010001000111,8.0,4.0,12.0
0000010001001000,10.0,5.0,15.0
0000010001001001,16.0,7.0,23.0
0000010001001010,11.0,5.0,16.0
0000010001001011,14.0,6.0,20.0
0000010001001100,7.0,4.0,11.0
0000010001001101,12.0,6.0,18.0
0000010001001110,8.0,4.0,12.0
0000010001001111,8.0,3.0,11.0
0000010001010000,7.0,4.0,11.0
0000010001010001,8.0,4.0,12.0
0000010001010010,11.0,3.0,14.0
0000010001010011,10.0,3.0,13.0
0000010001010100,5.0,3.0,8.0
0000010001010101,5.0,3.0,8.0
0000010001010110,10.0,3.0,13.0
0000010001010111,8.0,4.0,12.0
0000010001011000,11.0,5.0,16.0
0000010001011001,14.0,6.0,20.0
0000010001011010,10.0,3.0,13.0
0000010001011011,12.0,5.0,17.0
0000010001011100,8.0,4.0,12.0
0000010001011101,8.0,3.0,11.0
0000010001011110,9.0,4.0,13.0
0000010001011111,7.0,3.0,10.0
0000010001100000,10.0,5.0,15.0
0000010001100001,14.0,6.0,20.0
0000010001100010,11.0,5.0,16.0
0000010001100011,12.0,5.0,17.0
0000010001100100,8.0,4.0,12.0
0000010001100101,11.0,5.0,16.0
0000010001100110,8.0,4.0,12.0
0000010001100111,9.0,4.0,13.0
0000010001101000,14.0,6.0,20.0
0000010001101001,19.0,7.0,26.0
0000010001101010,12.0,5.0,17.0
0000010001101011,16.0,6.0,22.0
0000010001101100,11.0,5.0,16.0
0000010001101101,15.0,6.0,21.0
0000010001101110,9.0,4.0,13.0
0000010001101111,11.0,4.0,15.0
0000010001110000,8.0,4.0,12.0
0000010001110001,11.0,5.0,16.0
0000010001110010,9.0,4.0,13.0
0000010001110011,9.0,4.0,13.0
0000010001110100,6.0,3.0,9.0
0000010001110101,8.0,4.0,12.0
0000010001110110,9.0,4.0,13.0
0000010001110111,6.0,3.0,9.0
0000010001111000,12.0,5.0,17.0
0000010001111001,16.0,6.0,22.0
0000010001111010,12.0,5.0,17.0
0000010001111011,12.0,4.0,16.0
0000010001111100,9.0,4.0,13.0
0000010001111101,11.0,4.0,15.0
0000010001111110,10.0,4.0,14.0
0000010001111111,9.0,4.0,13.0
0000010010000000,8.0,2.0,10.0
0000010010000001,12.0,3.0,15.0
0000010010000010,12.0,3.0,15.0
0000010010000011,11.0,3.0,14.0
0000010010000100,7.0,4.0,11.0
0000010010000101,10.0,5.0,15.0
0000010010000110,11.0,5.0,16.0
0000010010000111,10.0,3.0,13.0
0000010010001000,7.0,4.0,11.0
0000010010001001,11.0,5.0,16.0
0000010010001010,10.0,5.0,15.0
0000010010001011,10.0,3.0,13.0
0000010010001100,5.0,3.0,8.0
