,Literals Count,Clauses Count,Dimension
0100001000000000,8.0,2.0,10.0
0100001000000001,12.0,3.0,15.0
0100001000000010,7.0,2.0,9.0
0100001000000011,10.0,3.0,13.0
0100001000000100,12.0,3.0,15.0
0100001000000101,11.0,3.0,14.0
0100001000000110,11.0,5.0,16.0
0100001000000111,9.0,4.0,13.0
0100001000001000,12.0,3.0,15.0
0100001000001001,16.0,4.0,20.0
0100001000001010,10.0,3.0,13.0
0100001000001011,13.0,4.0,17.0
0100001000001100,11.0,3.0,14.0
0100001000001101,14.0,4.0,18.0
0100001000001110,9.0,4.0,13.0
0100001000001111,9.0,3.0,12.0
0100001000010000,12.0,3.0,15.0
0100001000010001,11.0,3.0,14.0
0100001000010010,11.0,5.0,16.0
0100001000010011,9.0,4.0,13.0
0100001000010100,16.0,4.0,20.0
0100001000010101,14.0,4.0,18.0
0100001000010110,15.0,4.0,19.0
0100001000010111,13.0,5.0,18.0
0100001000011000,16.0,4.0,20.0
0100001000011001,15.0,4.0,19.0
0100001000011010,13.0,5.0,18.0
0100001000011011,11.0,4.0,15.0
0100001000011100,15.0,4.0,19.0
0100001000011101,14.0,4.0,18.0
0100001000011110,14.0,5.0,19.0
0100001000011111,11.0,4.0,15.0
0100001000100000,12.0,3.0,15.0
0100001000100001,16.0,4.0,20.0
0100001000100010,10.0,3.0,13.0
0100001000100011,13.0,4.0,17.0
0100001000100100,16.0,4.0,20.0
0100001000100101,15.0,4.0,19.0
0100001000100110,13.0,5.0,18.0
0100001000100111,11.0,4.0,15.0
0100001000101000,16.0,4.0,20.0
0100001000101001,20.0,5.0,25.0
0100001000101010,13.0,4.0,17.0
0100001000101011,16.0,5.0,21.0
0100001000101100,15.0,4.0,19.0
0100001000101101,18.0,5.0,23.0
0100001000101110,11.0,4.0,15.0
0100001000101111,12.0,4.0,16.0
0100001000110000,11.0,3.0,14.0
0100001000110001,14.0,4.0,18.0
0100001000110010,9.0,4.0,13.0
0100001000110011,9.0,3.0,12.0
0100001000110100,15.0,4.0,19.0
0100001000110101,14.0,4.0,18.0
0100001000110110,14.0,5.0,19.0
0100001000110111,11.0,4.0,15.0
0100001000111000,15.0,4.0,19.0
0100001000111001,18.0,5.0,23.0
0100001000111010,11.0,4.0,15.0
0100001000111011,12.0,4.0,16.0
0100001000111100,14.0,4.0,18.0
0100001000111101,17.0,5.0,22.0
0100001000111110,13.0,4.0,17.0
0100001000111111,11.0,4.0,15.0
0100001001000000,7.0,2.0,9.0
0100001001000001,11.0,5.0,16.0
0100001001000010,6.0,2.0,8.0
0100001001000011,9.0,4.0,13.0
0100001001000100,10.0,3.0,13.0
0100001001000101,9.0,4.0,13.0
0100001001000110,9.0,4.0,13.0
0100001001000111,7.0,3.0,10.0
0100001001001000,11.0,5.0,16.0
0100001001001001,15.0,4.0,19.0
