,Literals Count,Clauses Count,Dimension
0011100000000000,7.0,4.0,11.0
0011100000000001,11.0,3.0,14.0
0011100000000010,11.0,5.0,16.0
0011100000000011,10.0,3.0,13.0
0011100000000100,11.0,5.0,16.0
0011100000000101,10.0,3.0,13.0
0011100000000110,15.0,4.0,19.0
0011100000000111,13.0,5.0,18.0
0011100000001000,6.0,2.0,8.0
0011100000001001,10.0,3.0,13.0
0011100000001010,9.0,4.0,13.0
0011100000001011,9.0,4.0,13.0
0011100000001100,9.0,4.0,13.0
0011100000001101,9.0,3.0,12.0
0011100000001110,12.0,4.0,16.0
0011100000001111,8.0,3.0,11.0
0011100000010000,8.0,4.0,12.0
0011100000010001,9.0,4.0,13.0
0011100000010010,12.0,5.0,17.0
0011100000010011,12.0,5.0,17.0
0011100000010100,9.0,4.0,13.0
0011100000010101,10.0,4.0,14.0
0011100000010110,17.0,6.0,23.0
0011100000010111,14.0,5.0,19.0
0011100000011000,9.0,4.0,13.0
0011100000011001,9.0,3.0,12.0
0011100000011010,10.0,4.0,14.0
0011100000011011,10.0,4.0,14.0
0011100000011100,10.0,4.0,14.0
0011100000011101,11.0,4.0,15.0
0011100000011110,14.0,5.0,19.0
0011100000011111,11.0,4.0,15.0
0011100000100000,10.0,5.0,15.0
0011100000100001,14.0,4.0,18.0
0011100000100010,10.0,3.0,13.0
0011100000100011,12.0,5.0,17.0
0011100000100100,13.0,5.0,18.0
0011100000100101,13.0,4.0,17.0
0011100000100110,14.0,5.0,19.0
0011100000100111,13.0,4.0,17.0
0011100000101000,8.0,4.0,12.0
0011100000101001,13.0,5.0,18.0
0011100000101010,9.0,4.0,13.0
0011100000101011,10.0,4.0,14.0
0011100000101100,10.0,4.0,14.0
0011100000101101,11.0,4.0,15.0
0011100000101110,11.0,4.0,15.0
0011100000101111,11.0,4.0,15.0
0011100000110000,6.0,2.0,8.0
0011100000110001,9.0,3.0,12.0
0011100000110010,9.0,4.0,13.0
0011100000110011,8.0,3.0,11.0
0011100000110100,10.0,4.0,14.0
0011100000110101,9.0,3.0,12.0
0011100000110110,13.0,4.0,17.0
0011100000110111,11.0,4.0,15.0
0011100000111000,5.0,2.0,7.0
0011100000111001,8.0,3.0,11.0
0011100000111010,7.0,3.0,10.0
0011100000111011,7.0,3.0,10.0
0011100000111100,7.0,3.0,10.0
0011100000111101,8.0,3.0,11.0
0011100000111110,11.0,4.0,15.0
0011100000111111,7.0,3.0,10.0
0011100001000000,11.0,3.0,14.0
0011100001000001,15.0,4.0,19.0
0011100001000010,15.0,4.0,19.0
0011100001000011,14.0,4.0,18.0
0011100001000100,10.0,3.0,13.0
0011100001000101,13.0,4.0,17.0
0011100001000110,14.0,4.0,18.0
0011100001000111,13.0,4.0,17.0
0011100001001000,10.0,3.0,13.0
0011100001001001,14.0,4.0,18.0
0011100001001010,13.0,4.0,17.0
0011100001001011,13.0,4.0,17.0
0011100001001100,9.0,3.0,12.0
0011100001001101,12.0,4.0,16.0
0011100001001110,12.0,4.0,16.0
0011100001001111,11.0,4.0,15.0
0011100001010000,9.0,4.0,13.0
0011100001010001,11.0,4.0,15.0
0011100001010010,14.0,5.0,19.0
0011100001010011,13.0,4.0,17.0
0011100001010100,10.0,4.0,14.0
0011100001010101,9.0,3.0,12.0
0011100001010110,17.0,5.0,22.0
0011100001010111,12.0,4.0,16.0
0011100001011000,9.0,3.0,12.0
0011100001011001,12.0,4.0,16.0
0011100001011010,11.0,4.0,15.0
0011100001011011,12.0,4.0,16.0
0011100001011100,11.0,4.0,15.0
0011100001011101,8.0,3.0,11.0
0011100001011110,15.0,5.0,20.0
0011100001011111,10.0,4.0,14.0
0011100001100000,14.0,4.0,18.0
0011100001100001,18.0,5.0,23.0
0011100001100010,14.0,4.0,18.0
0011100001100011,17.0,5.0,22.0
0011100001100100,13.0,4.0,17.0
0011100001100101,16.0,5.0,21.0
0011100001100110,13.0,4.0,17.0
0011100001100111,16.0,5.0,21.0
0011100001101000,13.0,5.0,18.0
0011100001101001,17.0,5.0,22.0
0011100001101010,13.0,4.0,17.0
0011100001101011,16.0,5.0,21.0
0011100001101100,11.0,4.0,15.0
0011100001101101,15.0,5.0,20.0
0011100001101110,12.0,4.0,16.0
0011100001101111,13.0,4.0,17.0
0011100001110000,9.0,3.0,12.0
0011100001110001,12.0,4.0,16.0
0011100001110010,11.0,4.0,15.0
0011100001110011,11.0,4.0,15.0
0011100001110100,9.0,3.0,12.0
0011100001110101,8.0,3.0,11.0
0011100001110110,12.0,4.0,16.0
0011100001110111,10.0,4.0,14.0
0011100001111000,8.0,3.0,11.0
0011100001111001,11.0,4.0,15.0
0011100001111010,11.0,4.0,15.0
0011100001111011,10.0,4.0,14.0
0011100001111100,8.0,3.0,11.0
0011100001111101,7.0,3.0,10.0
0011100001111110,11.0,4.0,15.0
0011100001111111,9.0,3.0,12.0
0011100010000000,11.0,5.0,16.0
0011100010000001,15.0,4.0,19.0
0011100010000010,15.0,4.0,19.0
0011100010000011,14.0,5.0,19.0
0011100010000100,15.0,4.0,19.0
0011100010000101,14.0,4.0,18.0
0011100010000110,19.0,5.0,24.0
0011100010000111,17.0,5.0,22.0
0011100010001000,9.0,4.0,13.0
0011100010001001,13.0,4.0,17.0
0011100010001010,12.0,4.0,16.0
