,Literals Count,Clauses Count,Dimension
1000010000000000,6.0,4.0,10.0
1000010000000001,10.0,5.0,15.0
1000010000000010,12.0,3.0,15.0
1000010000000011,11.0,5.0,16.0
1000010000000100,7.0,4.0,11.0
1000010000000101,8.0,4.0,12.0
1000010000000110,11.0,3.0,14.0
1000010000000111,9.0,4.0,13.0
1000010000001000,10.0,5.0,15.0
1000010000001001,14.0,6.0,20.0
1000010000001010,11.0,5.0,16.0
1000010000001011,12.0,5.0,17.0
1000010000001100,8.0,4.0,12.0
1000010000001101,11.0,5.0,16.0
1000010000001110,10.0,3.0,13.0
1000010000001111,9.0,4.0,13.0
1000010000010000,12.0,3.0,15.0
1000010000010001,11.0,5.0,16.0
1000010000010010,16.0,4.0,20.0
1000010000010011,13.0,5.0,18.0
1000010000010100,11.0,3.0,14.0
1000010000010101,9.0,4.0,13.0
1000010000010110,15.0,4.0,19.0
1000010000010111,11.0,4.0,15.0
1000010000011000,16.0,4.0,20.0
1000010000011001,15.0,4.0,19.0
1000010000011010,15.0,4.0,19.0
1000010000011011,14.0,5.0,19.0
1000010000011100,14.0,4.0,18.0
1000010000011101,13.0,5.0,18.0
1000010000011110,14.0,4.0,18.0
1000010000011111,11.0,4.0,15.0
1000010000100000,10.0,5.0,15.0
1000010000100001,8.0,4.0,12.0
1000010000100010,11.0,5.0,16.0
1000010000100011,9.0,4.0,13.0
1000010000100100,11.0,5.0,16.0
1000010000100101,9.0,4.0,13.0
1000010000100110,10.0,3.0,13.0
1000010000100111,10.0,4.0,14.0
1000010000101000,14.0,6.0,20.0
1000010000101001,16.0,6.0,22.0
1000010000101010,12.0,5.0,17.0
1000010000101011,13.0,5.0,18.0
1000010000101100,12.0,5.0,17.0
1000010000101101,13.0,5.0,18.0
1000010000101110,12.0,5.0,17.0
1000010000101111,10.0,4.0,14.0
1000010000110000,11.0,5.0,16.0
1000010000110001,9.0,4.0,13.0
1000010000110010,13.0,5.0,18.0
1000010000110011,10.0,4.0,14.0
1000010000110100,10.0,3.0,13.0
1000010000110101,10.0,4.0,14.0
1000010000110110,13.0,4.0,17.0
1000010000110111,9.0,3.0,12.0
1000010000111000,15.0,4.0,19.0
1000010000111001,17.0,6.0,23.0
1000010000111010,14.0,5.0,19.0
