,Literals Count,Clauses Count,Dimension
1101111000000000,7.0,3.0,10.0
1101111000000001,12.0,4.0,16.0
1101111000000010,8.0,3.0,11.0
1101111000000011,11.0,4.0,15.0
1101111000000100,10.0,4.0,14.0
1101111000000101,11.0,4.0,15.0
1101111000000110,11.0,4.0,15.0
1101111000000111,11.0,4.0,15.0
1101111000001000,11.0,4.0,15.0
1101111000001001,15.0,5.0,20.0
1101111000001010,7.0,3.0,10.0
1101111000001011,10.0,4.0,14.0
1101111000001100,10.0,4.0,14.0
1101111000001101,12.0,4.0,16.0
1101111000001110,8.0,3.0,11.0
1101111000001111,9.0,3.0,12.0
1101111000010000,8.0,3.0,11.0
1101111000010001,11.0,4.0,15.0
1101111000010010,8.0,3.0,11.0
1101111000010011,9.0,3.0,12.0
1101111000010100,11.0,4.0,15.0
1101111000010101,11.0,4.0,15.0
1101111000010110,11.0,4.0,15.0
1101111000010111,11.0,4.0,15.0
1101111000011000,11.0,4.0,15.0
1101111000011001,14.0,5.0,19.0
1101111000011010,7.0,3.0,10.0
1101111000011011,10.0,4.0,14.0
1101111000011100,10.0,4.0,14.0
1101111000011101,13.0,4.0,17.0
1101111000011110,9.0,3.0,12.0
1101111000011111,9.0,4.0,13.0
1101111000100000,12.0,4.0,16.0
1101111000100001,16.0,5.0,21.0
1101111000100010,11.0,4.0,15.0
1101111000100011,13.0,4.0,17.0
1101111000100100,15.0,5.0,20.0
1101111000100101,15.0,5.0,20.0
1101111000100110,13.0,4.0,17.0
1101111000100111,14.0,4.0,18.0
1101111000101000,15.0,5.0,20.0
1101111000101001,19.0,6.0,25.0
1101111000101010,10.0,4.0,14.0
1101111000101011,13.0,5.0,18.0
1101111000101100,14.0,5.0,19.0
1101111000101101,17.0,6.0,23.0
1101111000101110,12.0,5.0,17.0
1101111000101111,12.0,5.0,17.0
1101111000110000,11.0,4.0,15.0
1101111000110001,13.0,4.0,17.0
1101111000110010,9.0,3.0,12.0
1101111000110011,10.0,3.0,13.0
1101111000110100,13.0,4.0,17.0
1101111000110101,14.0,4.0,18.0
1101111000110110,13.0,4.0,17.0
1101111000110111,13.0,5.0,18.0
1101111000111000,14.0,5.0,19.0
1101111000111001,17.0,6.0,23.0
1101111000111010,10.0,4.0,14.0
1101111000111011,9.0,4.0,13.0
1101111000111100,13.0,4.0,17.0
1101111000111101,15.0,4.0,19.0
1101111000111110,10.0,3.0,13.0
1101111000111111,11.0,3.0,14.0
1101111001000000,11.0,4.0,15.0
1101111001000001,15.0,5.0,20.0
1101111001000010,11.0,4.0,15.0
1101111001000011,14.0,5.0,19.0
1101111001000100,10.0,4.0,14.0
1101111001000101,12.0,4.0,16.0
1101111001000110,10.0,4.0,14.0
1101111001000111,13.0,4.0,17.0
1101111001001000,14.0,5.0,19.0
1101111001001001,18.0,6.0,24.0
1101111001001010,10.0,4.0,14.0
1101111001001011,13.0,5.0,18.0
1101111001001100,11.0,4.0,15.0
1101111001001101,15.0,6.0,21.0
1101111001001110,9.0,4.0,13.0
1101111001001111,11.0,5.0,16.0
1101111001010000,7.0,3.0,10.0
1101111001010001,10.0,4.0,14.0
1101111001010010,7.0,3.0,10.0
1101111001010011,10.0,4.0,14.0
1101111001010100,8.0,3.0,11.0
1101111001010101,9.0,3.0,12.0
1101111001010110,9.0,3.0,12.0
1101111001010111,9.0,4.0,13.0
1101111001011000,10.0,4.0,14.0
1101111001011001,13.0,5.0,18.0
1101111001011010,6.0,3.0,9.0
1101111001011011,9.0,4.0,13.0
1101111001011100,9.0,4.0,13.0
1101111001011101,11.0,5.0,16.0
1101111001011110,8.0,4.0,12.0
1101111001011111,8.0,4.0,12.0
1101111001100000,15.0,5.0,20.0
1101111001100001,19.0,6.0,25.0
1101111001100010,14.0,5.0,19.0
1101111001100011,17.0,6.0,23.0
1101111001100100,14.0,5.0,19.0
1101111001100101,17.0,6.0,23.0
1101111001100110,13.0,4.0,17.0
1101111001100111,15.0,4.0,19.0
1101111001101000,18.0,6.0,24.0
1101111001101001,22.0,7.0,29.0
1101111001101010,13.0,5.0,18.0
1101111001101011,16.0,6.0,22.0
1101111001101100,16.0,6.0,22.0
1101111001101101,19.0,7.0,26.0
1101111001101110,12.0,5.0,17.0
1101111001101111,14.0,6.0,20.0
1101111001110000,10.0,4.0,14.0
1101111001110001,13.0,5.0,18.0
1101111001110010,10.0,4.0,14.0
1101111001110011,9.0,4.0,13.0
1101111001110100,12.0,5.0,17.0
1101111001110101,12.0,5.0,17.0
1101111001110110,10.0,3.0,13.0
1101111001110111,11.0,3.0,14.0
1101111001111000,13.0,5.0,18.0
1101111001111001,16.0,6.0,22.0
1101111001111010,9.0,4.0,13.0
1101111001111011,8.0,4.0,12.0
1101111001111100,12.0,5.0,17.0
1101111001111101,14.0,6.0,20.0
1101111001111110,11.0,3.0,14.0
1101111001111111,10.0,5.0,15.0
1101111010000000,10.0,4.0,14.0
1101111010000001,15.0,5.0,20.0
1101111010000010,11.0,4.0,15.0
1101111010000011,13.0,4.0,17.0
1101111010000100,12.0,4.0,16.0
1101111010000101,13.0,4.0,17.0
1101111010000110,13.0,4.0,17.0
1101111010000111,14.0,4.0,18.0
1101111010001000,10.0,4.0,14.0
1101111010001001,14.0,5.0,19.0
1101111010001010,8.0,3.0,11.0
1101111010001011,12.0,5.0,17.0
1101111010001100,10.0,4.0,14.0
1101111010001101,13.0,4.0,17.0
1101111010001110,9.0,3.0,12.0
1101111010001111,10.0,3.0,13.0
1101111010010000,11.0,4.0,15.0
1101111010010001,13.0,4.0,17.0
1101111010010010,11.0,4.0,15.0
1101111010010011,13.0,4.0,17.0
1101111010010100,13.0,4.0,17.0
1101111010010101,14.0,4.0,18.0
1101111010010110,14.0,4.0,18.0
1101111010010111,15.0,4.0,19.0
1101111010011000,10.0,4.0,14.0
1101111010011001,13.0,4.0,17.0
1101111010011010,9.0,3.0,12.0
1101111010011011,10.0,3.0,13.0
1101111010011100,12.0,5.0,17.0
1101111010011101,14.0,4.0,18.0
1101111010011110,10.0,3.0,13.0
1101111010011111,11.0,3.0,14.0
1101111010100000,11.0,4.0,15.0
1101111010100001,15.0,5.0,20.0
1101111010100010,11.0,4.0,15.0
1101111010100011,14.0,4.0,18.0
1101111010100100,13.0,4.0,17.0
1101111010100101,14.0,4.0,18.0
1101111010100110,14.0,4.0,18.0
1101111010100111,15.0,4.0,19.0
1101111010101000,12.0,4.0,16.0
1101111010101001,17.0,6.0,23.0
1101111010101010,9.0,3.0,12.0
1101111010101011,12.0,5.0,17.0
1101111010101100,13.0,4.0,17.0
1101111010101101,15.0,4.0,19.0
1101111010101110,10.0,3.0,13.0
1101111010101111,11.0,3.0,14.0
1101111010110000,11.0,4.0,15.0
1101111010110001,14.0,4.0,18.0
1101111010110010,11.0,4.0,15.0
1101111010110011,13.0,5.0,18.0
1101111010110100,14.0,4.0,18.0
1101111010110101,15.0,4.0,19.0
1101111010110110,15.0,4.0,19.0
1101111010110111,16.0,4.0,20.0
1101111010111000,13.0,4.0,17.0
1101111010111001,15.0,4.0,19.0
1101111010111010,9.0,4.0,13.0
1101111010111011,11.0,3.0,14.0
1101111010111100,14.0,4.0,18.0
1101111010111101,16.0,4.0,20.0
1101111010111110,11.0,3.0,14.0
1101111010111111,12.0,3.0,15.0
1101111011000000,10.0,4.0,14.0
1101111011000001,14.0,5.0,19.0
1101111011000010,10.0,4.0,14.0
1101111011000011,13.0,4.0,17.0
1101111011000100,10.0,4.0,14.0
1101111011000101,13.0,4.0,17.0
1101111011000110,12.0,5.0,17.0
1101111011000111,14.0,4.0,18.0
1101111011001000,11.0,4.0,15.0
1101111011001001,16.0,6.0,22.0
1101111011001010,9.0,4.0,13.0
1101111011001011,12.0,5.0,17.0
1101111011001100,7.0,3.0,10.0
1101111011001101,10.0,4.0,14.0
1101111011001110,6.0,3.0,9.0
1101111011001111,8.0,4.0,12.0
1101111011010000,8.0,3.0,11.0
1101111011010001,12.0,5.0,17.0
1101111011010010,9.0,3.0,12.0
1101111011010011,10.0,3.0,13.0
1101111011010100,9.0,3.0,12.0
1101111011010101,10.0,3.0,13.0
1101111011010110,10.0,3.0,13.0
1101111011010111,11.0,3.0,14.0
1101111011011000,9.0,4.0,13.0
1101111011011001,12.0,5.0,17.0
1101111011011010,8.0,4.0,12.0
1101111011011011,11.0,3.0,14.0
