,Literals Count,Clauses Count,Dimension
1011101000000000,5.0,3.0,8.0
1011101000000001,9.0,4.0,13.0
1011101000000010,8.0,4.0,12.0
1011101000000011,8.0,3.0,11.0
1011101000000100,9.0,3.0,12.0
1011101000000101,8.0,3.0,11.0
1011101000000110,11.0,4.0,15.0
1011101000000111,11.0,4.0,15.0
1011101000001000,8.0,4.0,12.0
1011101000001001,10.0,4.0,14.0
1011101000001010,6.0,3.0,9.0
1011101000001011,7.0,3.0,10.0
1011101000001100,8.0,3.0,11.0
1011101000001101,11.0,4.0,15.0
1011101000001110,8.0,3.0,11.0
1011101000001111,7.0,3.0,10.0
1011101000010000,5.0,2.0,7.0
1011101000010001,7.0,3.0,10.0
1011101000010010,8.0,3.0,11.0
1011101000010011,8.0,3.0,11.0
1011101000010100,9.0,3.0,12.0
1011101000010101,8.0,3.0,11.0
1011101000010110,12.0,4.0,16.0
1011101000010111,11.0,4.0,15.0
1011101000011000,8.0,3.0,11.0
1011101000011001,11.0,4.0,15.0
1011101000011010,7.0,3.0,10.0
1011101000011011,8.0,3.0,11.0
1011101000011100,8.0,3.0,11.0
1011101000011101,11.0,4.0,15.0
1011101000011110,10.0,4.0,14.0
1011101000011111,7.0,3.0,10.0
1011101000100000,8.0,3.0,11.0
1011101000100001,12.0,4.0,16.0
1011101000100010,7.0,3.0,10.0
1011101000100011,10.0,4.0,14.0
1011101000100100,12.0,4.0,16.0
1011101000100101,11.0,4.0,15.0
1011101000100110,11.0,4.0,15.0
1011101000100111,10.0,4.0,14.0
1011101000101000,11.0,4.0,15.0
1011101000101001,15.0,5.0,20.0
1011101000101010,9.0,4.0,13.0
1011101000101011,11.0,4.0,15.0
1011101000101100,11.0,4.0,15.0
1011101000101101,14.0,5.0,19.0
1011101000101110,10.0,4.0,14.0
1011101000101111,9.0,4.0,13.0
1011101000110000,4.0,2.0,6.0
1011101000110001,7.0,3.0,10.0
1011101000110010,6.0,3.0,9.0
1011101000110011,6.0,3.0,9.0
1011101000110100,8.0,3.0,11.0
1011101000110101,7.0,3.0,10.0
1011101000110110,10.0,4.0,14.0
1011101000110111,9.0,3.0,12.0
1011101000111000,7.0,3.0,10.0
1011101000111001,10.0,4.0,14.0
1011101000111010,6.0,3.0,9.0
1011101000111011,8.0,3.0,11.0
1011101000111100,7.0,3.0,10.0
1011101000111101,10.0,4.0,14.0
1011101000111110,9.0,3.0,12.0
1011101000111111,6.0,3.0,9.0
1011101001000000,9.0,4.0,13.0
1011101001000001,13.0,4.0,17.0
1011101001000010,11.0,4.0,15.0
1011101001000011,12.0,4.0,16.0
1011101001000100,8.0,3.0,11.0
1011101001000101,11.0,4.0,15.0
1011101001000110,11.0,4.0,15.0
1011101001000111,11.0,4.0,15.0
1011101001001000,10.0,4.0,14.0
1011101001001001,16.0,5.0,21.0
1011101001001010,11.0,4.0,15.0
1011101001001011,14.0,5.0,19.0
1011101001001100,11.0,4.0,15.0
1011101001001101,14.0,5.0,19.0
1011101001001110,10.0,4.0,14.0
1011101001001111,10.0,4.0,14.0
1011101001010000,7.0,3.0,10.0
1011101001010001,11.0,4.0,15.0
1011101001010010,11.0,4.0,15.0
1011101001010011,11.0,4.0,15.0
1011101001010100,8.0,3.0,11.0
1011101001010101,7.0,3.0,10.0
1011101001010110,11.0,4.0,15.0
1011101001010111,10.0,4.0,14.0
1011101001011000,11.0,4.0,15.0
1011101001011001,14.0,5.0,19.0
1011101001011010,8.0,3.0,11.0
1011101001011011,12.0,4.0,16.0
1011101001011100,11.0,4.0,15.0
1011101001011101,10.0,4.0,14.0
1011101001011110,9.0,3.0,12.0
1011101001011111,9.0,3.0,12.0
1011101001100000,12.0,4.0,16.0
1011101001100001,16.0,5.0,21.0
1011101001100010,11.0,4.0,15.0
1011101001100011,14.0,5.0,19.0
1011101001100100,11.0,4.0,15.0
1011101001100101,14.0,5.0,19.0
1011101001100110,10.0,4.0,14.0
1011101001100111,13.0,4.0,17.0
1011101001101000,15.0,5.0,20.0
1011101001101001,19.0,6.0,25.0
1011101001101010,12.0,4.0,16.0
1011101001101011,16.0,6.0,22.0
1011101001101100,14.0,5.0,19.0
1011101001101101,17.0,6.0,23.0
1011101001101110,12.0,5.0,17.0
1011101001101111,12.0,5.0,17.0
1011101001110000,7.0,3.0,10.0
1011101001110001,10.0,4.0,14.0
1011101001110010,8.0,3.0,11.0
1011101001110011,9.0,4.0,13.0
1011101001110100,7.0,3.0,10.0
1011101001110101,6.0,3.0,9.0
1011101001110110,9.0,3.0,12.0
1011101001110111,8.0,4.0,12.0
1011101001111000,10.0,4.0,14.0
1011101001111001,13.0,5.0,18.0
1011101001111010,9.0,3.0,12.0
1011101001111011,11.0,5.0,16.0
1011101001111100,10.0,4.0,14.0
1011101001111101,9.0,4.0,13.0
1011101001111110,9.0,4.0,13.0
1011101001111111,8.0,4.0,12.0
1011101010000000,8.0,4.0,12.0
1011101010000001,11.0,4.0,15.0
1011101010000010,10.0,4.0,14.0
1011101010000011,11.0,4.0,15.0
1011101010000100,11.0,4.0,15.0
1011101010000101,11.0,4.0,15.0
1011101010000110,15.0,5.0,20.0
1011101010000111,13.0,4.0,17.0
1011101010001000,6.0,3.0,9.0
1011101010001001,11.0,4.0,15.0
1011101010001010,7.0,3.0,10.0
1011101010001011,8.0,3.0,11.0
1011101010001100,8.0,3.0,11.0
1011101010001101,10.0,4.0,14.0
1011101010001110,10.0,4.0,14.0
1011101010001111,9.0,3.0,12.0
1011101010010000,8.0,3.0,11.0
1011101010010001,11.0,4.0,15.0
1011101010010010,11.0,4.0,15.0
1011101010010011,11.0,4.0,15.0
1011101010010100,12.0,4.0,16.0
1011101010010101,11.0,4.0,15.0
1011101010010110,15.0,5.0,20.0
1011101010010111,14.0,4.0,18.0
1011101010011000,7.0,3.0,10.0
1011101010011001,8.0,3.0,11.0
1011101010011010,8.0,3.0,11.0
1011101010011011,9.0,3.0,12.0
1011101010011100,10.0,4.0,14.0
1011101010011101,9.0,3.0,12.0
1011101010011110,12.0,5.0,17.0
1011101010011111,9.0,4.0,13.0
1011101010100000,7.0,3.0,10.0
1011101010100001,11.0,4.0,15.0
1011101010100010,9.0,4.0,13.0
1011101010100011,10.0,4.0,14.0
1011101010100100,11.0,4.0,15.0
1011101010100101,10.0,4.0,14.0
1011101010100110,13.0,5.0,18.0
1011101010100111,12.0,5.0,17.0
1011101010101000,9.0,4.0,13.0
1011101010101001,12.0,4.0,16.0
1011101010101010,4.0,2.0,6.0
1011101010101011,7.0,3.0,10.0
1011101010101100,10.0,4.0,14.0
1011101010101101,12.0,5.0,17.0
1011101010101110,7.0,3.0,10.0
1011101010101111,6.0,3.0,9.0
1011101010110000,6.0,3.0,9.0
1011101010110001,8.0,3.0,11.0
1011101010110010,7.0,3.0,10.0
1011101010110011,8.0,3.0,11.0
1011101010110100,10.0,4.0,14.0
1011101010110101,9.0,3.0,12.0
1011101010110110,12.0,5.0,17.0
1011101010110111,10.0,3.0,13.0
1011101010111000,6.0,3.0,9.0
1011101010111001,9.0,3.0,12.0
1011101010111010,3.0,2.0,5.0
1011101010111011,5.0,2.0,7.0
1011101010111100,9.0,3.0,12.0
1011101010111101,9.0,4.0,13.0
1011101010111110,6.0,3.0,9.0
1011101010111111,5.0,3.0,8.0
1011101011000000,8.0,3.0,11.0
1011101011000001,12.0,4.0,16.0
1011101011000010,11.0,4.0,15.0
1011101011000011,11.0,4.0,15.0
1011101011000100,11.0,4.0,15.0
1011101011000101,11.0,4.0,15.0
1011101011000110,13.0,4.0,17.0
1011101011000111,13.0,4.0,17.0
1011101011001000,7.0,3.0,10.0
1011101011001001,14.0,5.0,19.0
1011101011001010,8.0,3.0,11.0
1011101011001011,12.0,4.0,16.0
1011101011001100,7.0,3.0,10.0
1011101011001101,10.0,4.0,14.0
1011101011001110,9.0,3.0,12.0
1011101011001111,9.0,3.0,12.0
1011101011010000,8.0,3.0,11.0
1011101011010001,11.0,4.0,15.0
1011101011010010,11.0,4.0,15.0
1011101011010011,11.0,4.0,15.0
1011101011010100,11.0,4.0,15.0
1011101011010101,10.0,4.0,14.0
1011101011010110,14.0,4.0,18.0
1011101011010111,13.0,5.0,18.0
1011101011011000,8.0,3.0,11.0
1011101011011001,12.0,4.0,16.0
1011101011011010,9.0,3.0,12.0
1011101011011011,13.0,4.0,17.0
1011101011011100,7.0,3.0,10.0
1011101011011101,9.0,3.0,12.0
1011101011011110,9.0,4.0,13.0
1011101011011111,10.0,3.0,13.0
1011101011100000,10.0,4.0,14.0
1011101011100001,14.0,5.0,19.0
1011101011100010,10.0,4.0,14.0
1011101011100011,13.0,4.0,17.0
1011101011100100,10.0,4.0,14.0
1011101011100101,13.0,4.0,17.0
1011101011100110,12.0,5.0,17.0
1011101011100111,14.0,4.0,18.0
1011101011101000,11.0,4.0,15.0
1011101011101001,16.0,6.0,22.0
1011101011101010,7.0,3.0,10.0
1011101011101011,10.0,4.0,14.0
1011101011101100,9.0,4.0,13.0
1011101011101101,12.0,5.0,17.0
1011101011101110,6.0,3.0,9.0
1011101011101111,8.0,4.0,12.0
1011101011110000,6.0,3.0,9.0
1011101011110001,9.0,4.0,13.0
1011101011110010,8.0,3.0,11.0
1011101011110011,8.0,4.0,12.0
1011101011110100,9.0,3.0,12.0
1011101011110101,8.0,4.0,12.0
1011101011110110,10.0,3.0,13.0
1011101011110111,10.0,3.0,13.0
1011101011111000,8.0,3.0,11.0
