,Literals Count,Clauses Count,Dimension
1011001000000000,7.0,4.0,11.0
1011001000000001,11.0,5.0,16.0
1011001000000010,8.0,4.0,12.0
1011001000000011,9.0,4.0,13.0
1011001000000100,13.0,4.0,17.0
1011001000000101,12.0,4.0,16.0
1011001000000110,11.0,4.0,15.0
1011001000000111,11.0,4.0,15.0
1011001000001000,11.0,5.0,16.0
1011001000001001,13.0,5.0,18.0
1011001000001010,9.0,4.0,13.0
1011001000001011,10.0,4.0,14.0
1011001000001100,12.0,4.0,16.0
1011001000001101,14.0,5.0,19.0
1011001000001110,11.0,4.0,15.0
1011001000001111,11.0,4.0,15.0
1011001000010000,8.0,4.0,12.0
1011001000010001,9.0,4.0,13.0
1011001000010010,9.0,4.0,13.0
1011001000010011,10.0,4.0,14.0
1011001000010100,11.0,4.0,15.0
1011001000010101,11.0,4.0,15.0
1011001000010110,13.0,4.0,17.0
1011001000010111,12.0,4.0,16.0
1011001000011000,13.0,5.0,18.0
1011001000011001,14.0,5.0,19.0
1011001000011010,10.0,4.0,14.0
1011001000011011,11.0,4.0,15.0
1011001000011100,12.0,4.0,16.0
1011001000011101,15.0,5.0,20.0
1011001000011110,12.0,4.0,16.0
1011001000011111,11.0,4.0,15.0
1011001000100000,12.0,6.0,18.0
1011001000100001,15.0,6.0,21.0
1011001000100010,8.0,3.0,11.0
1011001000100011,11.0,4.0,15.0
1011001000100100,16.0,5.0,21.0
1011001000100101,15.0,5.0,20.0
1011001000100110,12.0,4.0,16.0
1011001000100111,11.0,4.0,15.0
1011001000101000,15.0,6.0,21.0
1011001000101001,18.0,6.0,24.0
1011001000101010,11.0,4.0,15.0
1011001000101011,14.0,5.0,19.0
1011001000101100,15.0,5.0,20.0
1011001000101101,18.0,6.0,24.0
1011001000101110,11.0,4.0,15.0
1011001000101111,10.0,4.0,14.0
1011001000110000,8.0,3.0,11.0
1011001000110001,11.0,4.0,15.0
1011001000110010,7.0,3.0,10.0
1011001000110011,9.0,4.0,13.0
1011001000110100,12.0,4.0,16.0
1011001000110101,11.0,4.0,15.0
1011001000110110,11.0,4.0,15.0
1011001000110111,10.0,4.0,14.0
1011001000111000,12.0,4.0,16.0
1011001000111001,15.0,5.0,20.0
1011001000111010,10.0,4.0,14.0
1011001000111011,11.0,4.0,15.0
1011001000111100,11.0,4.0,15.0
1011001000111101,14.0,5.0,19.0
1011001000111110,10.0,4.0,14.0
1011001000111111,9.0,4.0,13.0
1011001001000000,11.0,5.0,16.0
1011001001000001,13.0,5.0,18.0
1011001001000010,13.0,5.0,18.0
1011001001000011,14.0,5.0,19.0
1011001001000100,12.0,4.0,16.0
1011001001000101,14.0,5.0,19.0
1011001001000110,12.0,4.0,16.0
1011001001000111,15.0,5.0,20.0
1011001001001000,13.0,5.0,18.0
1011001001001001,21.0,7.0,28.0
1011001001001010,14.0,5.0,19.0
1011001001001011,18.0,6.0,24.0
1011001001001100,14.0,5.0,19.0
1011001001001101,18.0,6.0,24.0
1011001001001110,15.0,5.0,20.0
1011001001001111,14.0,5.0,19.0
1011001001010000,9.0,4.0,13.0
1011001001010001,10.0,4.0,14.0
1011001001010010,10.0,4.0,14.0
1011001001010011,11.0,4.0,15.0
1011001001010100,11.0,4.0,15.0
1011001001010101,11.0,4.0,15.0
1011001001010110,12.0,4.0,16.0
1011001001010111,11.0,4.0,15.0
1011001001011000,14.0,5.0,19.0
1011001001011001,18.0,6.0,24.0
1011001001011010,11.0,4.0,15.0
1011001001011011,15.0,5.0,20.0
1011001001011100,15.0,5.0,20.0
1011001001011101,14.0,5.0,19.0
1011001001011110,12.0,4.0,16.0
1011001001011111,12.0,4.0,16.0
1011001001100000,15.0,6.0,21.0
1011001001100001,18.0,6.0,24.0
1011001001100010,12.0,4.0,16.0
1011001001100011,15.0,5.0,20.0
1011001001100100,15.0,5.0,20.0
1011001001100101,18.0,6.0,24.0
1011001001100110,11.0,4.0,15.0
1011001001100111,14.0,5.0,19.0
1011001001101000,18.0,6.0,24.0
1011001001101001,24.0,7.0,31.0
1011001001101010,15.0,5.0,20.0
1011001001101011,18.0,6.0,24.0
1011001001101100,18.0,6.0,24.0
1011001001101101,21.0,6.0,27.0
1011001001101110,14.0,5.0,19.0
1011001001101111,13.0,5.0,18.0
1011001001110000,11.0,4.0,15.0
1011001001110001,14.0,5.0,19.0
1011001001110010,10.0,4.0,14.0
1011001001110011,11.0,4.0,15.0
1011001001110100,11.0,4.0,15.0
1011001001110101,10.0,4.0,14.0
1011001001110110,10.0,4.0,14.0
1011001001110111,9.0,4.0,13.0
1011001001111000,15.0,5.0,20.0
1011001001111001,18.0,6.0,24.0
1011001001111010,12.0,4.0,16.0
1011001001111011,15.0,6.0,21.0
1011001001111100,14.0,5.0,19.0
1011001001111101,13.0,5.0,18.0
1011001001111110,13.0,4.0,17.0
1011001001111111,11.0,5.0,16.0
1011001010000000,8.0,4.0,12.0
1011001010000001,13.0,5.0,18.0
1011001010000010,9.0,4.0,13.0
1011001010000011,10.0,4.0,14.0
1011001010000100,11.0,4.0,15.0
1011001010000101,12.0,4.0,16.0
1011001010000110,13.0,4.0,17.0
1011001010000111,12.0,4.0,16.0
1011001010001000,9.0,4.0,13.0
1011001010001001,14.0,5.0,19.0
1011001010001010,10.0,4.0,14.0
1011001010001011,11.0,4.0,15.0
1011001010001100,11.0,4.0,15.0
1011001010001101,15.0,5.0,20.0
1011001010001110,12.0,4.0,16.0
1011001010001111,11.0,4.0,15.0
1011001010010000,9.0,4.0,13.0
1011001010010001,10.0,4.0,14.0
1011001010010010,10.0,4.0,14.0
1011001010010011,11.0,4.0,15.0
1011001010010100,13.0,4.0,17.0
1011001010010101,12.0,4.0,16.0
1011001010010110,16.0,5.0,21.0
1011001010010111,13.0,4.0,17.0
