,Literals Count,Clauses Count,Dimension
0100110000000000,4.0,3.0,7.0
0100110000000001,10.0,5.0,15.0
0100110000000010,8.0,4.0,12.0
0100110000000011,8.0,4.0,12.0
0100110000000100,7.0,4.0,11.0
0100110000000101,8.0,4.0,12.0
0100110000000110,11.0,5.0,16.0
0100110000000111,9.0,4.0,13.0
0100110000001000,5.0,3.0,8.0
0100110000001001,10.0,3.0,13.0
0100110000001010,6.0,3.0,9.0
0100110000001011,9.0,4.0,13.0
0100110000001100,5.0,3.0,8.0
0100110000001101,8.0,4.0,12.0
0100110000001110,8.0,4.0,12.0
0100110000001111,6.0,3.0,9.0
0100110000010000,8.0,4.0,12.0
0100110000010001,8.0,4.0,12.0
0100110000010010,9.0,4.0,13.0
0100110000010011,6.0,3.0,9.0
0100110000010100,11.0,5.0,16.0
0100110000010101,9.0,4.0,13.0
0100110000010110,13.0,5.0,18.0
0100110000010111,10.0,4.0,14.0
0100110000011000,9.0,4.0,13.0
0100110000011001,9.0,4.0,13.0
0100110000011010,10.0,4.0,14.0
0100110000011011,7.0,3.0,10.0
0100110000011100,9.0,4.0,13.0
0100110000011101,8.0,3.0,11.0
0100110000011110,10.0,4.0,14.0
0100110000011111,7.0,3.0,10.0
0100110000100000,10.0,3.0,13.0
0100110000100001,13.0,5.0,18.0
0100110000100010,9.0,4.0,13.0
0100110000100011,10.0,4.0,14.0
0100110000100100,13.0,4.0,17.0
0100110000100101,11.0,4.0,15.0
0100110000100110,12.0,4.0,16.0
0100110000100111,11.0,4.0,15.0
0100110000101000,9.0,4.0,13.0
0100110000101001,14.0,5.0,19.0
0100110000101010,7.0,3.0,10.0
0100110000101011,11.0,4.0,15.0
0100110000101100,9.0,3.0,12.0
0100110000101101,11.0,4.0,15.0
0100110000101110,8.0,3.0,11.0
0100110000101111,8.0,3.0,11.0
0100110000110000,9.0,4.0,13.0
0100110000110001,10.0,4.0,14.0
0100110000110010,10.0,4.0,14.0
0100110000110011,7.0,3.0,10.0
0100110000110100,12.0,4.0,16.0
0100110000110101,11.0,4.0,15.0
0100110000110110,14.0,5.0,19.0
0100110000110111,11.0,4.0,15.0
0100110000111000,9.0,3.0,12.0
0100110000111001,11.0,4.0,15.0
0100110000111010,11.0,4.0,15.0
0100110000111011,8.0,3.0,11.0
0100110000111100,8.0,3.0,11.0
0100110000111101,11.0,4.0,15.0
0100110000111110,11.0,4.0,15.0
0100110000111111,7.0,3.0,10.0
