,Literals Count,Clauses Count,Dimension
0101101000000000,5.0,3.0,8.0
0101101000000001,10.0,3.0,13.0
0101101000000010,8.0,4.0,12.0
0101101000000011,9.0,4.0,13.0
0101101000000100,10.0,3.0,13.0
0101101000000101,9.0,4.0,13.0
0101101000000110,13.0,5.0,18.0
0101101000000111,10.0,4.0,14.0
0101101000001000,8.0,4.0,12.0
0101101000001001,13.0,5.0,18.0
0101101000001010,5.0,2.0,7.0
0101101000001011,8.0,3.0,11.0
0101101000001100,9.0,4.0,13.0
0101101000001101,10.0,4.0,14.0
0101101000001110,8.0,3.0,11.0
0101101000001111,7.0,3.0,10.0
0101101000010000,8.0,4.0,12.0
0101101000010001,9.0,4.0,13.0
0101101000010010,6.0,3.0,9.0
0101101000010011,7.0,3.0,10.0
0101101000010100,13.0,5.0,18.0
0101101000010101,10.0,4.0,14.0
0101101000010110,14.0,5.0,19.0
0101101000010111,11.0,4.0,15.0
0101101000011000,10.0,4.0,14.0
0101101000011001,11.0,4.0,15.0
0101101000011010,7.0,3.0,10.0
0101101000011011,8.0,3.0,11.0
0101101000011100,11.0,4.0,15.0
0101101000011101,11.0,4.0,15.0
0101101000011110,11.0,4.0,15.0
0101101000011111,8.0,3.0,11.0
0101101000100000,10.0,3.0,13.0
0101101000100001,14.0,5.0,19.0
0101101000100010,9.0,4.0,13.0
0101101000100011,11.0,4.0,15.0
0101101000100100,14.0,4.0,18.0
0101101000100101,13.0,4.0,17.0
0101101000100110,13.0,4.0,17.0
0101101000100111,12.0,4.0,16.0
0101101000101000,13.0,5.0,18.0
0101101000101001,17.0,5.0,22.0
0101101000101010,8.0,3.0,11.0
0101101000101011,11.0,4.0,15.0
0101101000101100,13.0,4.0,17.0
0101101000101101,16.0,5.0,21.0
0101101000101110,11.0,4.0,15.0
0101101000101111,10.0,4.0,14.0
0101101000110000,9.0,4.0,13.0
0101101000110001,11.0,4.0,15.0
0101101000110010,7.0,3.0,10.0
0101101000110011,8.0,3.0,11.0
0101101000110100,13.0,4.0,17.0
0101101000110101,12.0,4.0,16.0
0101101000110110,15.0,5.0,20.0
0101101000110111,11.0,4.0,15.0
0101101000111000,11.0,4.0,15.0
0101101000111001,15.0,5.0,20.0
0101101000111010,8.0,3.0,11.0
0101101000111011,7.0,3.0,10.0
0101101000111100,12.0,4.0,16.0
0101101000111101,13.0,4.0,17.0
0101101000111110,11.0,4.0,15.0
0101101000111111,9.0,3.0,12.0
0101101001000000,8.0,4.0,12.0
0101101001000001,13.0,5.0,18.0
0101101001000010,10.0,4.0,14.0
0101101001000011,11.0,4.0,15.0
0101101001000100,9.0,4.0,13.0
0101101001000101,10.0,4.0,14.0
0101101001000110,11.0,4.0,15.0
0101101001000111,11.0,4.0,15.0
0101101001001000,6.0,3.0,9.0
0101101001001001,14.0,5.0,19.0
0101101001001010,7.0,3.0,10.0
0101101001001011,11.0,4.0,15.0
0101101001001100,7.0,3.0,10.0
0101101001001101,11.0,4.0,15.0
0101101001001110,8.0,3.0,11.0
0101101001001111,8.0,3.0,11.0
0101101001010000,5.0,2.0,7.0
0101101001010001,8.0,3.0,11.0
0101101001010010,7.0,3.0,10.0
0101101001010011,8.0,3.0,11.0
0101101001010100,8.0,3.0,11.0
0101101001010101,7.0,3.0,10.0
0101101001010110,11.0,4.0,15.0
0101101001010111,8.0,3.0,11.0
0101101001011000,7.0,3.0,10.0
0101101001011001,11.0,4.0,15.0
0101101001011010,4.0,2.0,6.0
0101101001011011,7.0,3.0,10.0
0101101001011100,8.0,3.0,11.0
0101101001011101,8.0,3.0,11.0
0101101001011110,7.0,3.0,10.0
0101101001011111,5.0,2.0,7.0
0101101001100000,13.0,5.0,18.0
0101101001100001,17.0,5.0,22.0
0101101001100010,11.0,4.0,15.0
0101101001100011,15.0,5.0,20.0
0101101001100100,13.0,4.0,17.0
0101101001100101,16.0,5.0,21.0
0101101001100110,12.0,4.0,16.0
0101101001100111,13.0,4.0,17.0
0101101001101000,14.0,5.0,19.0
0101101001101001,20.0,6.0,26.0
0101101001101010,11.0,4.0,15.0
0101101001101011,14.0,5.0,19.0
0101101001101100,15.0,5.0,20.0
0101101001101101,17.0,5.0,22.0
0101101001101110,11.0,4.0,15.0
0101101001101111,13.0,4.0,17.0
0101101001110000,8.0,3.0,11.0
0101101001110001,11.0,4.0,15.0
0101101001110010,8.0,3.0,11.0
0101101001110011,7.0,3.0,10.0
0101101001110100,11.0,4.0,15.0
0101101001110101,10.0,4.0,14.0
0101101001110110,11.0,4.0,15.0
0101101001110111,9.0,3.0,12.0
0101101001111000,11.0,4.0,15.0
0101101001111001,14.0,5.0,19.0
0101101001111010,7.0,3.0,10.0
0101101001111011,6.0,3.0,9.0
0101101001111100,11.0,4.0,15.0
0101101001111101,13.0,4.0,17.0
0101101001111110,10.0,4.0,14.0
0101101001111111,8.0,4.0,12.0
0101101010000000,10.0,3.0,13.0
0101101010000001,14.0,4.0,18.0
0101101010000010,13.0,5.0,18.0
0101101010000011,13.0,4.0,17.0
0101101010000100,14.0,5.0,19.0
0101101010000101,13.0,4.0,17.0
0101101010000110,17.0,5.0,22.0
0101101010000111,16.0,5.0,21.0
0101101010001000,9.0,4.0,13.0
0101101010001001,13.0,4.0,17.0
0101101010001010,8.0,3.0,11.0
0101101010001011,11.0,4.0,15.0
0101101010001100,11.0,4.0,15.0
0101101010001101,12.0,4.0,16.0
0101101010001110,11.0,4.0,15.0
0101101010001111,10.0,4.0,14.0
0101101010010000,13.0,5.0,18.0
0101101010010001,13.0,4.0,17.0
0101101010010010,14.0,5.0,19.0
0101101010010011,15.0,5.0,20.0
0101101010010100,17.0,5.0,22.0
0101101010010101,16.0,5.0,21.0
0101101010010110,20.0,6.0,26.0
0101101010010111,17.0,5.0,22.0
0101101010011000,11.0,4.0,15.0
0101101010011001,12.0,4.0,16.0
0101101010011010,11.0,4.0,15.0
0101101010011011,11.0,4.0,15.0
0101101010011100,15.0,5.0,20.0
0101101010011101,13.0,4.0,17.0
0101101010011110,14.0,5.0,19.0
0101101010011111,13.0,4.0,17.0
0101101010100000,9.0,4.0,13.0
0101101010100001,13.0,4.0,17.0
0101101010100010,10.0,4.0,14.0
0101101010100011,12.0,4.0,16.0
0101101010100100,13.0,4.0,17.0
0101101010100101,12.0,4.0,16.0
0101101010100110,16.0,5.0,21.0
0101101010100111,13.0,4.0,17.0
0101101010101000,10.0,4.0,14.0
0101101010101001,16.0,5.0,21.0
0101101010101010,7.0,3.0,10.0
