,Literals Count,Clauses Count,Dimension
1110010000000000,5.0,3.0,8.0
1110010000000001,9.0,4.0,13.0
1110010000000010,9.0,4.0,13.0
1110010000000011,9.0,3.0,12.0
1110010000000100,6.0,3.0,9.0
1110010000000101,7.0,3.0,10.0
1110010000000110,10.0,4.0,14.0
1110010000000111,11.0,4.0,15.0
1110010000001000,10.0,3.0,13.0
1110010000001001,14.0,5.0,19.0
1110010000001010,9.0,4.0,13.0
1110010000001011,11.0,4.0,15.0
1110010000001100,9.0,4.0,13.0
1110010000001101,11.0,4.0,15.0
1110010000001110,7.0,3.0,10.0
1110010000001111,8.0,3.0,11.0
1110010000010000,10.0,3.0,13.0
1110010000010001,9.0,4.0,13.0
1110010000010010,14.0,5.0,19.0
1110010000010011,11.0,4.0,15.0
1110010000010100,12.0,5.0,17.0
1110010000010101,10.0,4.0,14.0
1110010000010110,17.0,5.0,22.0
1110010000010111,15.0,5.0,20.0
1110010000011000,14.0,4.0,18.0
1110010000011001,13.0,4.0,17.0
1110010000011010,13.0,4.0,17.0
1110010000011011,12.0,4.0,16.0
1110010000011100,13.0,4.0,17.0
1110010000011101,12.0,4.0,16.0
1110010000011110,15.0,5.0,20.0
1110010000011111,11.0,4.0,15.0
1110010000100000,6.0,3.0,9.0
1110010000100001,10.0,4.0,14.0
1110010000100010,7.0,3.0,10.0
1110010000100011,11.0,4.0,15.0
1110010000100100,7.0,3.0,10.0
1110010000100101,11.0,4.0,15.0
1110010000100110,11.0,4.0,15.0
1110010000100111,24.0,8.0,32.0
1110010000101000,12.0,5.0,17.0
1110010000101001,17.0,5.0,22.0
1110010000101010,10.0,4.0,14.0
1110010000101011,15.0,5.0,20.0
1110010000101100,10.0,4.0,14.0
1110010000101101,15.0,5.0,20.0
1110010000101110,8.0,3.0,11.0
1110010000101111,11.0,4.0,15.0
1110010000110000,9.0,4.0,13.0
1110010000110001,7.0,3.0,10.0
1110010000110010,11.0,4.0,15.0
1110010000110011,8.0,3.0,11.0
1110010000110100,10.0,4.0,14.0
1110010000110101,8.0,3.0,11.0
1110010000110110,15.0,5.0,20.0
1110010000110111,11.0,4.0,15.0
1110010000111000,13.0,4.0,17.0
1110010000111001,15.0,5.0,20.0
1110010000111010,12.0,4.0,16.0
1110010000111011,11.0,4.0,15.0
1110010000111100,11.0,4.0,15.0
1110010000111101,12.0,4.0,16.0
1110010000111110,12.0,4.0,16.0
1110010000111111,9.0,3.0,12.0
1110010001000000,8.0,4.0,12.0
1110010001000001,13.0,5.0,18.0
