,Literals Count,Clauses Count,Dimension
0001111000000000,8.0,4.0,12.0
0001111000000001,14.0,6.0,20.0
0001111000000010,10.0,3.0,13.0
0001111000000011,12.0,5.0,17.0
0001111000000100,10.0,3.0,13.0
0001111000000101,12.0,5.0,17.0
0001111000000110,12.0,5.0,17.0
0001111000000111,13.0,5.0,18.0
0001111000001000,11.0,5.0,16.0
0001111000001001,16.0,6.0,22.0
0001111000001010,9.0,4.0,13.0
0001111000001011,12.0,4.0,16.0
0001111000001100,9.0,4.0,13.0
0001111000001101,12.0,4.0,16.0
0001111000001110,8.0,3.0,11.0
0001111000001111,10.0,4.0,14.0
0001111000010000,9.0,4.0,13.0
0001111000010001,12.0,5.0,17.0
0001111000010010,9.0,4.0,13.0
0001111000010011,10.0,4.0,14.0
0001111000010100,9.0,4.0,13.0
0001111000010101,10.0,4.0,14.0
0001111000010110,10.0,4.0,14.0
0001111000010111,11.0,4.0,15.0
0001111000011000,12.0,4.0,16.0
0001111000011001,14.0,5.0,19.0
0001111000011010,8.0,3.0,11.0
0001111000011011,11.0,4.0,15.0
0001111000011100,8.0,3.0,11.0
0001111000011101,11.0,4.0,15.0
0001111000011110,7.0,3.0,10.0
0001111000011111,8.0,3.0,11.0
0001111000100000,12.0,5.0,17.0
0001111000100001,17.0,6.0,23.0
0001111000100010,12.0,5.0,17.0
0001111000100011,14.0,5.0,19.0
0001111000100100,14.0,5.0,19.0
0001111000100101,15.0,5.0,20.0
0001111000100110,13.0,4.0,17.0
0001111000100111,15.0,5.0,20.0
0001111000101000,13.0,5.0,18.0
0001111000101001,19.0,6.0,25.0
0001111000101010,10.0,4.0,14.0
0001111000101011,15.0,5.0,20.0
0001111000101100,13.0,4.0,17.0
0001111000101101,16.0,5.0,21.0
0001111000101110,11.0,4.0,15.0
0001111000101111,12.0,4.0,16.0
0001111000110000,10.0,4.0,14.0
0001111000110001,14.0,5.0,19.0
0001111000110010,10.0,4.0,14.0
0001111000110011,11.0,4.0,15.0
0001111000110100,11.0,4.0,15.0
0001111000110101,12.0,4.0,16.0
0001111000110110,11.0,4.0,15.0
0001111000110111,11.0,4.0,15.0
0001111000111000,14.0,5.0,19.0
0001111000111001,16.0,5.0,21.0
0001111000111010,11.0,4.0,15.0
0001111000111011,10.0,4.0,14.0
0001111000111100,11.0,4.0,15.0
0001111000111101,13.0,4.0,17.0
0001111000111110,8.0,3.0,11.0
0001111000111111,9.0,3.0,12.0
0001111001000000,12.0,5.0,17.0
0001111001000001,17.0,6.0,23.0
0001111001000010,14.0,5.0,19.0
0001111001000011,15.0,5.0,20.0
0001111001000100,12.0,5.0,17.0
0001111001000101,14.0,5.0,19.0
0001111001000110,13.0,4.0,17.0
0001111001000111,15.0,5.0,20.0
0001111001001000,13.0,5.0,18.0
0001111001001001,19.0,6.0,25.0
0001111001001010,13.0,4.0,17.0
0001111001001011,16.0,5.0,21.0
0001111001001100,10.0,4.0,14.0
0001111001001101,15.0,5.0,20.0
0001111001001110,11.0,4.0,15.0
0001111001001111,12.0,4.0,16.0
0001111001010000,10.0,4.0,14.0
0001111001010001,14.0,5.0,19.0
0001111001010010,11.0,4.0,15.0
0001111001010011,12.0,4.0,16.0
0001111001010100,10.0,4.0,14.0
0001111001010101,11.0,4.0,15.0
0001111001010110,11.0,4.0,15.0
0001111001010111,11.0,4.0,15.0
0001111001011000,14.0,5.0,19.0
0001111001011001,16.0,5.0,21.0
0001111001011010,11.0,4.0,15.0
0001111001011011,13.0,4.0,17.0
0001111001011100,11.0,4.0,15.0
0001111001011101,10.0,4.0,14.0
0001111001011110,8.0,3.0,11.0
0001111001011111,9.0,3.0,12.0
0001111001100000,17.0,6.0,23.0
0001111001100001,22.0,6.0,28.0
0001111001100010,17.0,5.0,22.0
0001111001100011,20.0,6.0,26.0
0001111001100100,17.0,5.0,22.0
0001111001100101,20.0,6.0,26.0
0001111001100110,15.0,5.0,20.0
0001111001100111,17.0,5.0,22.0
0001111001101000,21.0,7.0,28.0
0001111001101001,25.0,7.0,32.0
0001111001101010,16.0,5.0,21.0
0001111001101011,19.0,6.0,25.0
0001111001101100,16.0,5.0,21.0
0001111001101101,19.0,6.0,25.0
0001111001101110,14.0,5.0,19.0
0001111001101111,16.0,6.0,22.0
0001111001110000,14.0,5.0,19.0
0001111001110001,18.0,6.0,24.0
0001111001110010,15.0,5.0,20.0
0001111001110011,14.0,5.0,19.0
0001111001110100,15.0,5.0,20.0
0001111001110101,14.0,5.0,19.0
0001111001110110,12.0,4.0,16.0
0001111001110111,13.0,4.0,17.0
0001111001111000,18.0,6.0,24.0
0001111001111001,21.0,6.0,27.0
0001111001111010,14.0,5.0,19.0
0001111001111011,13.0,5.0,18.0
0001111001111100,14.0,5.0,19.0
0001111001111101,13.0,5.0,18.0
0001111001111110,12.0,4.0,16.0
0001111001111111,11.0,5.0,16.0
0001111010000000,14.0,4.0,18.0
0001111010000001,18.0,5.0,23.0
0001111010000010,14.0,4.0,18.0
0001111010000011,17.0,5.0,22.0
0001111010000100,14.0,4.0,18.0
0001111010000101,17.0,5.0,22.0
0001111010000110,17.0,5.0,22.0
0001111010000111,26.0,8.0,34.0
0001111010001000,13.0,5.0,18.0
0001111010001001,17.0,5.0,22.0
0001111010001010,11.0,4.0,15.0
0001111010001011,15.0,5.0,20.0
0001111010001100,11.0,4.0,15.0
0001111010001101,15.0,5.0,20.0
0001111010001110,11.0,4.0,15.0
0001111010001111,13.0,5.0,18.0
0001111010010000,13.0,4.0,17.0
0001111010010001,16.0,5.0,21.0
0001111010010010,13.0,4.0,17.0
0001111010010011,16.0,5.0,21.0
0001111010010100,13.0,4.0,17.0
0001111010010101,16.0,5.0,21.0
0001111010010110,16.0,5.0,21.0
0001111010010111,17.0,5.0,22.0
0001111010011000,12.0,4.0,16.0
0001111010011001,15.0,5.0,20.0
0001111010011010,11.0,4.0,15.0
0001111010011011,13.0,4.0,17.0
0001111010011100,11.0,4.0,15.0
