,Literals Count,Clauses Count,Dimension
0001010000000000,6.0,4.0,10.0
0001010000000001,10.0,5.0,15.0
0001010000000010,12.0,3.0,15.0
0001010000000011,11.0,5.0,16.0
0001010000000100,7.0,4.0,11.0
0001010000000101,8.0,4.0,12.0
0001010000000110,11.0,3.0,14.0
0001010000000111,10.0,3.0,13.0
0001010000001000,10.0,5.0,15.0
0001010000001001,14.0,6.0,20.0
0001010000001010,11.0,5.0,16.0
0001010000001011,12.0,5.0,17.0
0001010000001100,8.0,4.0,12.0
0001010000001101,11.0,5.0,16.0
0001010000001110,9.0,4.0,13.0
0001010000001111,9.0,4.0,13.0
0001010000010000,7.0,4.0,11.0
0001010000010001,8.0,4.0,12.0
0001010000010010,11.0,3.0,14.0
0001010000010011,10.0,3.0,13.0
0001010000010100,5.0,3.0,8.0
0001010000010101,6.0,3.0,9.0
0001010000010110,10.0,3.0,13.0
0001010000010111,9.0,4.0,13.0
0001010000011000,11.0,5.0,16.0
0001010000011001,12.0,5.0,17.0
0001010000011010,10.0,3.0,13.0
0001010000011011,12.0,5.0,17.0
0001010000011100,8.0,4.0,12.0
0001010000011101,9.0,4.0,13.0
0001010000011110,9.0,4.0,13.0
0001010000011111,8.0,3.0,11.0
0001010000100000,10.0,5.0,15.0
0001010000100001,14.0,6.0,20.0
0001010000100010,11.0,5.0,16.0
0001010000100011,12.0,5.0,17.0
0001010000100100,11.0,5.0,16.0
0001010000100101,12.0,5.0,17.0
0001010000100110,10.0,3.0,13.0
0001010000100111,12.0,5.0,17.0
0001010000101000,8.0,4.0,12.0
0001010000101001,16.0,6.0,22.0
0001010000101010,9.0,4.0,13.0
0001010000101011,13.0,5.0,18.0
0001010000101100,9.0,4.0,13.0
0001010000101101,13.0,5.0,18.0
0001010000101110,10.0,4.0,14.0
0001010000101111,10.0,4.0,14.0
0001010000110000,8.0,4.0,12.0
0001010000110001,11.0,5.0,16.0
0001010000110010,9.0,4.0,13.0
0001010000110011,9.0,4.0,13.0
0001010000110100,8.0,4.0,12.0
0001010000110101,9.0,4.0,13.0
0001010000110110,9.0,4.0,13.0
0001010000110111,8.0,3.0,11.0
0001010000111000,9.0,4.0,13.0
0001010000111001,13.0,5.0,18.0
0001010000111010,10.0,4.0,14.0
0001010000111011,10.0,4.0,14.0
0001010000111100,6.0,3.0,9.0
0001010000111101,10.0,4.0,14.0
0001010000111110,7.0,3.0,10.0
0001010000111111,7.0,3.0,10.0
0001010001000000,10.0,5.0,15.0
0001010001000001,13.0,5.0,18.0
0001010001000010,16.0,4.0,20.0
0001010001000011,15.0,4.0,19.0
0001010001000100,8.0,4.0,12.0
0001010001000101,10.0,4.0,14.0
0001010001000110,14.0,4.0,18.0
0001010001000111,13.0,5.0,18.0
0001010001001000,14.0,6.0,20.0
0001010001001001,19.0,7.0,26.0
0001010001001010,15.0,4.0,19.0
0001010001001011,17.0,6.0,23.0
0001010001001100,11.0,5.0,16.0
0001010001001101,15.0,6.0,21.0
0001010001001110,13.0,5.0,18.0
0001010001001111,12.0,4.0,16.0
0001010001010000,8.0,4.0,12.0
0001010001010001,10.0,4.0,14.0
0001010001010010,14.0,4.0,18.0
0001010001010011,13.0,5.0,18.0
0001010001010100,6.0,3.0,9.0
0001010001010101,7.0,3.0,10.0
0001010001010110,12.0,5.0,17.0
0001010001010111,10.0,4.0,14.0
0001010001011000,12.0,5.0,17.0
0001010001011001,16.0,6.0,22.0
0001010001011010,13.0,5.0,18.0
0001010001011011,14.0,5.0,19.0
0001010001011100,9.0,4.0,13.0
0001010001011101,11.0,4.0,15.0
0001010001011110,10.0,4.0,14.0
0001010001011111,10.0,4.0,14.0
0001010001100000,14.0,6.0,20.0
0001010001100001,19.0,7.0,26.0
0001010001100010,15.0,4.0,19.0
0001010001100011,17.0,6.0,23.0
0001010001100100,12.0,5.0,17.0
0001010001100101,16.0,6.0,22.0
0001010001100110,13.0,5.0,18.0
0001010001100111,14.0,5.0,19.0
0001010001101000,16.0,6.0,22.0
0001010001101001,22.0,7.0,29.0
0001010001101010,17.0,6.0,23.0
0001010001101011,19.0,6.0,25.0
0001010001101100,13.0,5.0,18.0
0001010001101101,18.0,6.0,24.0
0001010001101110,14.0,5.0,19.0
0001010001101111,15.0,5.0,20.0
0001010001110000,11.0,5.0,16.0
0001010001110001,15.0,6.0,21.0
0001010001110010,13.0,5.0,18.0
0001010001110011,12.0,4.0,16.0
0001010001110100,9.0,4.0,13.0
0001010001110101,11.0,4.0,15.0
0001010001110110,10.0,4.0,14.0
0001010001110111,10.0,4.0,14.0
0001010001111000,13.0,5.0,18.0
0001010001111001,18.0,6.0,24.0
0001010001111010,14.0,5.0,19.0
0001010001111011,15.0,5.0,20.0
0001010001111100,10.0,4.0,14.0
0001010001111101,14.0,5.0,19.0
0001010001111110,11.0,4.0,15.0
0001010001111111,11.0,4.0,15.0
0001010010000000,12.0,3.0,15.0
0001010010000001,16.0,4.0,20.0
0001010010000010,16.0,4.0,20.0
0001010010000011,15.0,4.0,19.0
0001010010000100,11.0,3.0,14.0
0001010010000101,14.0,4.0,18.0
0001010010000110,15.0,4.0,19.0
0001010010000111,14.0,4.0,18.0
0001010010001000,11.0,5.0,16.0
0001010010001001,15.0,4.0,19.0
0001010010001010,13.0,5.0,18.0
0001010010001011,14.0,5.0,19.0
0001010010001100,9.0,4.0,13.0
0001010010001101,13.0,5.0,18.0
0001010010001110,11.0,4.0,15.0
0001010010001111,11.0,4.0,15.0
0001010010010000,11.0,3.0,14.0
0001010010010001,14.0,4.0,18.0
0001010010010010,15.0,4.0,19.0
0001010010010011,14.0,4.0,18.0
0001010010010100,10.0,3.0,13.0
0001010010010101,12.0,5.0,17.0
0001010010010110,14.0,5.0,19.0
0001010010010111,13.0,4.0,17.0
0001010010011000,10.0,3.0,13.0
0001010010011001,13.0,5.0,18.0
0001010010011010,13.0,4.0,17.0
0001010010011011,13.0,4.0,17.0
0001010010011100,9.0,4.0,13.0
0001010010011101,10.0,4.0,14.0
0001010010011110,11.0,4.0,15.0
0001010010011111,11.0,4.0,15.0
0001010010100000,11.0,5.0,16.0
0001010010100001,15.0,4.0,19.0
0001010010100010,13.0,5.0,18.0
0001010010100011,14.0,5.0,19.0
0001010010100100,10.0,3.0,13.0
0001010010100101,13.0,5.0,18.0
0001010010100110,13.0,4.0,17.0
0001010010100111,13.0,4.0,17.0
0001010010101000,9.0,4.0,13.0
0001010010101001,17.0,6.0,23.0
0001010010101010,10.0,4.0,14.0
0001010010101011,13.0,4.0,17.0
0001010010101100,10.0,4.0,14.0
0001010010101101,14.0,5.0,19.0
0001010010101110,9.0,3.0,12.0
0001010010101111,11.0,4.0,15.0
0001010010110000,9.0,4.0,13.0
0001010010110001,13.0,5.0,18.0
0001010010110010,11.0,4.0,15.0
0001010010110011,11.0,4.0,15.0
0001010010110100,9.0,4.0,13.0
0001010010110101,10.0,4.0,14.0
0001010010110110,11.0,4.0,15.0
0001010010110111,11.0,4.0,15.0
0001010010111000,10.0,4.0,14.0
0001010010111001,14.0,5.0,19.0
0001010010111010,9.0,3.0,12.0
0001010010111011,11.0,4.0,15.0
0001010010111100,7.0,3.0,10.0
0001010010111101,11.0,4.0,15.0
0001010010111110,8.0,3.0,11.0
0001010010111111,8.0,3.0,11.0
