,Literals Count,Clauses Count,Dimension
1001110000000000,8.0,4.0,12.0
1001110000000001,12.0,5.0,17.0
1001110000000010,14.0,4.0,18.0
1001110000000011,13.0,5.0,18.0
1001110000000100,10.0,3.0,13.0
1001110000000101,12.0,5.0,17.0
1001110000000110,14.0,4.0,18.0
1001110000000111,13.0,4.0,17.0
1001110000001000,11.0,5.0,16.0
1001110000001001,13.0,5.0,18.0
1001110000001010,13.0,5.0,18.0
1001110000001011,14.0,5.0,19.0
1001110000001100,9.0,4.0,13.0
1001110000001101,10.0,4.0,14.0
1001110000001110,11.0,4.0,15.0
1001110000001111,11.0,4.0,15.0
1001110000010000,9.0,4.0,13.0
1001110000010001,10.0,4.0,14.0
1001110000010010,13.0,4.0,17.0
1001110000010011,11.0,4.0,15.0
1001110000010100,9.0,4.0,13.0
1001110000010101,10.0,4.0,14.0
1001110000010110,13.0,4.0,17.0
1001110000010111,12.0,4.0,16.0
1001110000011000,12.0,4.0,16.0
1001110000011001,14.0,5.0,19.0
1001110000011010,12.0,4.0,16.0
1001110000011011,15.0,5.0,20.0
1001110000011100,8.0,3.0,11.0
1001110000011101,11.0,4.0,15.0
1001110000011110,11.0,4.0,15.0
1001110000011111,10.0,4.0,14.0
1001110000100000,12.0,5.0,17.0
1001110000100001,17.0,6.0,23.0
1001110000100010,13.0,5.0,18.0
1001110000100011,14.0,5.0,19.0
1001110000100100,14.0,5.0,19.0
1001110000100101,17.0,5.0,22.0
1001110000100110,13.0,4.0,17.0
1001110000100111,15.0,5.0,20.0
1001110000101000,13.0,5.0,18.0
1001110000101001,21.0,7.0,28.0
1001110000101010,14.0,5.0,19.0
1001110000101011,18.0,6.0,24.0
1001110000101100,13.0,4.0,17.0
1001110000101101,16.0,5.0,21.0
1001110000101110,12.0,4.0,16.0
1001110000101111,14.0,5.0,19.0
1001110000110000,10.0,4.0,14.0
1001110000110001,14.0,5.0,19.0
1001110000110010,11.0,4.0,15.0
1001110000110011,11.0,4.0,15.0
1001110000110100,11.0,4.0,15.0
1001110000110101,15.0,5.0,20.0
1001110000110110,12.0,4.0,16.0
1001110000110111,11.0,4.0,15.0
1001110000111000,14.0,5.0,19.0
1001110000111001,18.0,6.0,24.0
1001110000111010,15.0,5.0,20.0
1001110000111011,14.0,5.0,19.0
1001110000111100,11.0,4.0,15.0
1001110000111101,14.0,5.0,19.0
1001110000111110,11.0,4.0,15.0
1001110000111111,10.0,4.0,14.0
1001110001000000,14.0,6.0,20.0
1001110001000001,17.0,6.0,23.0
1001110001000010,18.0,5.0,23.0
1001110001000011,17.0,5.0,22.0
1001110001000100,12.0,5.0,17.0
1001110001000101,14.0,5.0,19.0
1001110001000110,17.0,5.0,22.0
1001110001000111,16.0,5.0,21.0
1001110001001000,16.0,6.0,22.0
1001110001001001,19.0,6.0,25.0
1001110001001010,17.0,5.0,22.0
1001110001001011,20.0,6.0,26.0
1001110001001100,12.0,4.0,16.0
1001110001001101,15.0,5.0,20.0
1001110001001110,15.0,5.0,20.0
1001110001001111,14.0,5.0,19.0
1001110001010000,12.0,5.0,17.0
1001110001010001,14.0,5.0,19.0
1001110001010010,16.0,5.0,21.0
1001110001010011,15.0,5.0,20.0
1001110001010100,10.0,4.0,14.0
1001110001010101,11.0,4.0,15.0
1001110001010110,16.0,5.0,21.0
1001110001010111,13.0,4.0,17.0
1001110001011000,14.0,5.0,19.0
1001110001011001,16.0,5.0,21.0
1001110001011010,15.0,5.0,20.0
1001110001011011,17.0,5.0,22.0
1001110001011100,11.0,4.0,15.0
1001110001011101,10.0,4.0,14.0
1001110001011110,13.0,4.0,17.0
1001110001011111,12.0,5.0,17.0
1001110001100000,17.0,6.0,23.0
1001110001100001,22.0,6.0,28.0
1001110001100010,17.0,5.0,22.0
1001110001100011,20.0,6.0,26.0
1001110001100100,15.0,5.0,20.0
1001110001100101,20.0,6.0,26.0
1001110001100110,16.0,5.0,21.0
1001110001100111,17.0,5.0,22.0
1001110001101000,19.0,6.0,25.0
1001110001101001,25.0,7.0,32.0
1001110001101010,20.0,6.0,26.0
1001110001101011,22.0,6.0,28.0
1001110001101100,16.0,5.0,21.0
1001110001101101,19.0,6.0,25.0
1001110001101110,15.0,5.0,20.0
1001110001101111,17.0,6.0,23.0
1001110001110000,14.0,5.0,19.0
1001110001110001,18.0,6.0,24.0
1001110001110010,15.0,5.0,20.0
1001110001110011,14.0,5.0,19.0
1001110001110100,12.0,4.0,16.0
1001110001110101,14.0,5.0,19.0
1001110001110110,13.0,4.0,17.0
1001110001110111,13.0,4.0,17.0
1001110001111000,16.0,5.0,21.0
1001110001111001,21.0,6.0,27.0
1001110001111010,17.0,5.0,22.0
1001110001111011,17.0,6.0,23.0
1001110001111100,13.0,4.0,17.0
1001110001111101,13.0,5.0,18.0
1001110001111110,14.0,4.0,18.0
1001110001111111,12.0,5.0,17.0
1001110010000000,10.0,3.0,13.0
1001110010000001,14.0,5.0,19.0
1001110010000010,14.0,4.0,18.0
1001110010000011,13.0,4.0,17.0
1001110010000100,12.0,5.0,17.0
1001110010000101,13.0,4.0,17.0
1001110010000110,17.0,5.0,22.0
1001110010000111,16.0,5.0,21.0
1001110010001000,9.0,4.0,13.0
1001110010001001,13.0,4.0,17.0
1001110010001010,11.0,4.0,15.0
1001110010001011,12.0,4.0,16.0
1001110010001100,8.0,3.0,11.0
1001110010001101,11.0,4.0,15.0
1001110010001110,11.0,4.0,15.0
1001110010001111,10.0,4.0,14.0
1001110010010000,9.0,4.0,13.0
1001110010010001,11.0,4.0,15.0
1001110010010010,13.0,4.0,17.0
1001110010010011,12.0,4.0,16.0
1001110010010100,10.0,4.0,14.0
1001110010010101,11.0,4.0,15.0
1001110010010110,16.0,5.0,21.0
1001110010010111,13.0,4.0,17.0
1001110010011000,8.0,3.0,11.0
1001110010011001,11.0,4.0,15.0
1001110010011010,11.0,4.0,15.0
1001110010011011,11.0,4.0,15.0
1001110010011100,7.0,3.0,10.0
1001110010011101,8.0,3.0,11.0
1001110010011110,10.0,4.0,14.0
1001110010011111,9.0,3.0,12.0
1001110010100000,12.0,5.0,17.0
1001110010100001,17.0,5.0,22.0
1001110010100010,13.0,4.0,17.0
1001110010100011,15.0,5.0,20.0
1001110010100100,13.0,4.0,17.0
1001110010100101,15.0,5.0,20.0
1001110010100110,16.0,5.0,21.0
