,Literals Count,Clauses Count,Dimension
0010011000000000,7.0,4.0,11.0
0010011000000001,11.0,5.0,16.0
0010011000000010,10.0,5.0,15.0
0010011000000011,10.0,3.0,13.0
0010011000000100,6.0,2.0,8.0
0010011000000101,9.0,4.0,13.0
0010011000000110,8.0,4.0,12.0
0010011000000111,9.0,4.0,13.0
0010011000001000,11.0,5.0,16.0
0010011000001001,15.0,4.0,19.0
0010011000001010,10.0,3.0,13.0
0010011000001011,13.0,5.0,18.0
0010011000001100,9.0,4.0,13.0
0010011000001101,12.0,4.0,16.0
0010011000001110,9.0,4.0,13.0
0010011000001111,8.0,3.0,11.0
0010011000010000,11.0,3.0,14.0
0010011000010001,10.0,3.0,13.0
0010011000010010,14.0,4.0,18.0
0010011000010011,12.0,5.0,17.0
0010011000010100,10.0,3.0,13.0
0010011000010101,9.0,4.0,13.0
0010011000010110,13.0,5.0,18.0
0010011000010111,10.0,4.0,14.0
0010011000011000,15.0,4.0,19.0
0010011000011001,14.0,5.0,19.0
0010011000011010,14.0,4.0,18.0
0010011000011011,13.0,4.0,17.0
0010011000011100,13.0,4.0,17.0
0010011000011101,11.0,4.0,15.0
0010011000011110,13.0,4.0,17.0
0010011000011111,11.0,4.0,15.0
0010011000100000,8.0,4.0,12.0
0010011000100001,12.0,5.0,17.0
0010011000100010,6.0,2.0,8.0
0010011000100011,9.0,4.0,13.0
0010011000100100,9.0,4.0,13.0
0010011000100101,10.0,4.0,14.0
0010011000100110,5.0,2.0,7.0
0010011000100111,7.0,3.0,10.0
0010011000101000,12.0,5.0,17.0
0010011000101001,17.0,6.0,23.0
0010011000101010,9.0,4.0,13.0
0010011000101011,12.0,4.0,16.0
0010011000101100,10.0,4.0,14.0
0010011000101101,14.0,5.0,19.0
0010011000101110,7.0,3.0,10.0
0010011000101111,7.0,3.0,10.0
0010011000110000,9.0,4.0,13.0
0010011000110001,12.0,5.0,17.0
0010011000110010,9.0,3.0,12.0
0010011000110011,8.0,3.0,11.0
0010011000110100,9.0,3.0,12.0
0010011000110101,10.0,4.0,14.0
0010011000110110,8.0,3.0,11.0
0010011000110111,7.0,3.0,10.0
0010011000111000,14.0,5.0,19.0
0010011000111001,15.0,5.0,20.0
0010011000111010,11.0,4.0,15.0
0010011000111011,11.0,4.0,15.0
0010011000111100,11.0,4.0,15.0
0010011000111101,12.0,4.0,16.0
0010011000111110,11.0,4.0,15.0
0010011000111111,8.0,3.0,11.0
0010011001000000,11.0,5.0,16.0
0010011001000001,15.0,4.0,19.0
0010011001000010,13.0,5.0,18.0
0010011001000011,14.0,5.0,19.0
0010011001000100,9.0,4.0,13.0
0010011001000101,12.0,4.0,16.0
0010011001000110,10.0,4.0,14.0
0010011001000111,11.0,4.0,15.0
0010011001001000,15.0,4.0,19.0
0010011001001001,19.0,5.0,24.0
0010011001001010,14.0,5.0,19.0
0010011001001011,17.0,5.0,22.0
0010011001001100,12.0,4.0,16.0
0010011001001101,15.0,5.0,20.0
0010011001001110,11.0,4.0,15.0
