,Literals Count,Clauses Count,Dimension
0100101000000000,7.0,4.0,11.0
0100101000000001,11.0,3.0,14.0
0100101000000010,8.0,4.0,12.0
0100101000000011,9.0,4.0,13.0
0100101000000100,11.0,5.0,16.0
0100101000000101,10.0,3.0,13.0
0100101000000110,12.0,5.0,17.0
0100101000000111,12.0,5.0,17.0
0100101000001000,10.0,5.0,15.0
0100101000001001,14.0,4.0,18.0
0100101000001010,6.0,2.0,8.0
0100101000001011,9.0,3.0,12.0
0100101000001100,10.0,3.0,13.0
0100101000001101,12.0,5.0,17.0
0100101000001110,9.0,4.0,13.0
0100101000001111,8.0,3.0,11.0
0100101000010000,11.0,5.0,16.0
0100101000010001,10.0,3.0,13.0
0100101000010010,9.0,4.0,13.0
0100101000010011,10.0,4.0,14.0
0100101000010100,15.0,4.0,19.0
0100101000010101,13.0,5.0,18.0
0100101000010110,17.0,6.0,23.0
0100101000010111,14.0,5.0,19.0
0100101000011000,13.0,5.0,18.0
0100101000011001,13.0,4.0,17.0
0100101000011010,10.0,4.0,14.0
0100101000011011,9.0,3.0,12.0
0100101000011100,14.0,5.0,19.0
0100101000011101,13.0,4.0,17.0
0100101000011110,13.0,4.0,17.0
0100101000011111,11.0,4.0,15.0
0100101000100000,11.0,3.0,14.0
0100101000100001,15.0,4.0,19.0
0100101000100010,9.0,4.0,13.0
0100101000100011,11.0,4.0,15.0
0100101000100100,15.0,4.0,19.0
0100101000100101,14.0,4.0,18.0
0100101000100110,14.0,5.0,19.0
0100101000100111,13.0,4.0,17.0
0100101000101000,14.0,4.0,18.0
0100101000101001,18.0,5.0,23.0
0100101000101010,9.0,3.0,12.0
0100101000101011,12.0,4.0,16.0
0100101000101100,14.0,4.0,18.0
0100101000101101,17.0,5.0,22.0
0100101000101110,11.0,4.0,15.0
0100101000101111,11.0,4.0,15.0
0100101000110000,10.0,3.0,13.0
0100101000110001,13.0,4.0,17.0
0100101000110010,10.0,4.0,14.0
0100101000110011,9.0,3.0,12.0
0100101000110100,14.0,4.0,18.0
0100101000110101,13.0,4.0,17.0
0100101000110110,17.0,5.0,22.0
0100101000110111,12.0,4.0,16.0
0100101000111000,13.0,4.0,17.0
0100101000111001,16.0,5.0,21.0
0100101000111010,9.0,3.0,12.0
0100101000111011,8.0,3.0,11.0
0100101000111100,13.0,4.0,17.0
0100101000111101,16.0,5.0,21.0
0100101000111110,12.0,4.0,16.0
0100101000111111,10.0,4.0,14.0
0100101001000000,6.0,2.0,8.0
0100101001000001,10.0,3.0,13.0
0100101001000010,9.0,4.0,13.0
0100101001000011,9.0,3.0,12.0
0100101001000100,9.0,4.0,13.0
0100101001000101,9.0,4.0,13.0
0100101001000110,10.0,4.0,14.0
0100101001000111,10.0,4.0,14.0
0100101001001000,8.0,4.0,12.0
0100101001001001,13.0,5.0,18.0
