,Literals Count,Clauses Count,Dimension
1101010000000000,7.0,4.0,11.0
1101010000000001,11.0,5.0,16.0
1101010000000010,13.0,4.0,17.0
1101010000000011,12.0,4.0,16.0
1101010000000100,8.0,4.0,12.0
1101010000000101,9.0,4.0,13.0
1101010000000110,11.0,4.0,15.0
1101010000000111,11.0,4.0,15.0
1101010000001000,11.0,5.0,16.0
1101010000001001,13.0,5.0,18.0
1101010000001010,12.0,4.0,16.0
1101010000001011,14.0,5.0,19.0
1101010000001100,9.0,4.0,13.0
1101010000001101,10.0,4.0,14.0
1101010000001110,11.0,4.0,15.0
1101010000001111,11.0,4.0,15.0
1101010000010000,8.0,4.0,12.0
1101010000010001,9.0,4.0,13.0
1101010000010010,11.0,4.0,15.0
1101010000010011,11.0,4.0,15.0
1101010000010100,9.0,4.0,13.0
1101010000010101,10.0,4.0,14.0
1101010000010110,13.0,4.0,17.0
1101010000010111,12.0,4.0,16.0
1101010000011000,13.0,5.0,18.0
1101010000011001,14.0,5.0,19.0
1101010000011010,12.0,4.0,16.0
1101010000011011,15.0,5.0,20.0
1101010000011100,10.0,4.0,14.0
1101010000011101,11.0,4.0,15.0
1101010000011110,12.0,4.0,16.0
1101010000011111,11.0,4.0,15.0
1101010000100000,11.0,5.0,16.0
1101010000100001,13.0,5.0,18.0
1101010000100010,12.0,4.0,16.0
1101010000100011,14.0,5.0,19.0
1101010000100100,13.0,5.0,18.0
1101010000100101,14.0,5.0,19.0
1101010000100110,12.0,4.0,16.0
1101010000100111,15.0,5.0,20.0
1101010000101000,13.0,5.0,18.0
1101010000101001,21.0,7.0,28.0
1101010000101010,14.0,5.0,19.0
1101010000101011,18.0,6.0,24.0
1101010000101100,14.0,5.0,19.0
1101010000101101,18.0,6.0,24.0
1101010000101110,15.0,5.0,20.0
1101010000101111,14.0,5.0,19.0
1101010000110000,9.0,4.0,13.0
1101010000110001,10.0,4.0,14.0
1101010000110010,11.0,4.0,15.0
1101010000110011,11.0,4.0,15.0
1101010000110100,10.0,4.0,14.0
1101010000110101,11.0,4.0,15.0
1101010000110110,12.0,4.0,16.0
1101010000110111,11.0,4.0,15.0
1101010000111000,14.0,5.0,19.0
1101010000111001,18.0,6.0,24.0
1101010000111010,15.0,5.0,20.0
1101010000111011,14.0,5.0,19.0
1101010000111100,11.0,4.0,15.0
1101010000111101,15.0,5.0,20.0
1101010000111110,12.0,4.0,16.0
1101010000111111,12.0,4.0,16.0
1101010001000000,12.0,6.0,18.0
1101010001000001,15.0,6.0,21.0
1101010001000010,16.0,5.0,21.0
1101010001000011,15.0,5.0,20.0
1101010001000100,8.0,3.0,11.0
1101010001000101,11.0,4.0,15.0
1101010001000110,12.0,4.0,16.0
1101010001000111,11.0,4.0,15.0
1101010001001000,15.0,6.0,21.0
1101010001001001,18.0,6.0,24.0
1101010001001010,15.0,5.0,20.0
1101010001001011,18.0,6.0,24.0
1101010001001100,11.0,4.0,15.0
1101010001001101,14.0,5.0,19.0
