,Literals Count,Clauses Count,Dimension
1001001000000000,10.0,5.0,15.0
1001001000000001,14.0,6.0,20.0
1001001000000010,11.0,5.0,16.0
1001001000000011,12.0,5.0,17.0
1001001000000100,16.0,4.0,20.0
1001001000000101,15.0,4.0,19.0
1001001000000110,15.0,4.0,19.0
1001001000000111,14.0,5.0,19.0
1001001000001000,14.0,6.0,20.0
1001001000001001,16.0,6.0,22.0
1001001000001010,12.0,5.0,17.0
1001001000001011,13.0,5.0,18.0
1001001000001100,15.0,4.0,19.0
1001001000001101,17.0,6.0,23.0
1001001000001110,14.0,5.0,19.0
1001001000001111,13.0,4.0,17.0
1001001000010000,11.0,5.0,16.0
1001001000010001,12.0,5.0,17.0
1001001000010010,10.0,3.0,13.0
1001001000010011,12.0,5.0,17.0
1001001000010100,15.0,4.0,19.0
1001001000010101,14.0,5.0,19.0
1001001000010110,14.0,4.0,18.0
1001001000010111,13.0,4.0,17.0
1001001000011000,15.0,4.0,19.0
1001001000011001,17.0,6.0,23.0
1001001000011010,13.0,5.0,18.0
1001001000011011,14.0,5.0,19.0
1001001000011100,14.0,4.0,18.0
1001001000011101,17.0,5.0,22.0
1001001000011110,13.0,4.0,17.0
1001001000011111,12.0,4.0,16.0
1001001000100000,16.0,7.0,23.0
1001001000100001,19.0,7.0,26.0
1001001000100010,14.0,6.0,20.0
1001001000100011,16.0,6.0,22.0
1001001000100100,20.0,5.0,25.0
1001001000100101,19.0,5.0,24.0
1001001000100110,18.0,5.0,23.0
1001001000100111,17.0,5.0,22.0
1001001000101000,19.0,7.0,26.0
1001001000101001,22.0,7.0,29.0
1001001000101010,16.0,6.0,22.0
1001001000101011,18.0,6.0,24.0
1001001000101100,19.0,5.0,24.0
1001001000101101,22.0,6.0,28.0
1001001000101110,17.0,5.0,22.0
1001001000101111,16.0,5.0,21.0
1001001000110000,14.0,6.0,20.0
1001001000110001,16.0,6.0,22.0
1001001000110010,12.0,5.0,17.0
1001001000110011,12.0,4.0,16.0
1001001000110100,18.0,5.0,23.0
1001001000110101,17.0,5.0,22.0
1001001000110110,17.0,5.0,22.0
1001001000110111,15.0,5.0,20.0
1001001000111000,17.0,6.0,23.0
1001001000111001,19.0,6.0,25.0
1001001000111010,14.0,5.0,19.0
1001001000111011,15.0,5.0,20.0
1001001000111100,17.0,5.0,22.0
1001001000111101,20.0,6.0,26.0
1001001000111110,16.0,5.0,21.0
1001001000111111,14.0,5.0,19.0
1001001001000000,14.0,6.0,20.0
1001001001000001,16.0,6.0,22.0
1001001001000010,15.0,4.0,19.0
1001001001000011,17.0,6.0,23.0
1001001001000100,15.0,4.0,19.0
1001001001000101,17.0,6.0,23.0
1001001001000110,14.0,4.0,18.0
1001001001000111,17.0,5.0,22.0
1001001001001000,16.0,6.0,22.0
1001001001001001,24.0,8.0,32.0
1001001001001010,17.0,6.0,23.0
1001001001001011,21.0,7.0,28.0
1001001001001100,17.0,6.0,23.0
1001001001001101,21.0,7.0,28.0
1001001001001110,17.0,5.0,22.0
1001001001001111,16.0,5.0,21.0
1001001001010000,12.0,5.0,17.0
1001001001010001,13.0,5.0,18.0
1001001001010010,13.0,5.0,18.0
1001001001010011,14.0,5.0,19.0
1001001001010100,14.0,5.0,19.0
1001001001010101,13.0,4.0,17.0
1001001001010110,13.0,4.0,17.0
1001001001010111,12.0,4.0,16.0
1001001001011000,17.0,6.0,23.0
1001001001011001,21.0,7.0,28.0
1001001001011010,14.0,5.0,19.0
1001001001011011,18.0,6.0,24.0
1001001001011100,17.0,5.0,22.0
1001001001011101,16.0,5.0,21.0
1001001001011110,15.0,5.0,20.0
1001001001011111,14.0,5.0,19.0
1001001001100000,19.0,7.0,26.0
1001001001100001,22.0,7.0,29.0
1001001001100010,17.0,6.0,23.0
1001001001100011,19.0,6.0,25.0
1001001001100100,19.0,5.0,24.0
1001001001100101,22.0,6.0,28.0
1001001001100110,17.0,5.0,22.0
1001001001100111,20.0,6.0,26.0
1001001001101000,22.0,7.0,29.0
1001001001101001,28.0,8.0,36.0
1001001001101010,19.0,6.0,25.0
1001001001101011,24.0,7.0,31.0
1001001001101100,22.0,6.0,28.0
1001001001101101,25.0,7.0,32.0
1001001001101110,20.0,6.0,26.0
1001001001101111,19.0,6.0,25.0
1001001001110000,16.0,6.0,22.0
1001001001110001,18.0,6.0,24.0
1001001001110010,14.0,5.0,19.0
1001001001110011,15.0,5.0,20.0
1001001001110100,17.0,5.0,22.0
1001001001110101,16.0,5.0,21.0
1001001001110110,16.0,5.0,21.0
1001001001110111,14.0,5.0,19.0
1001001001111000,19.0,6.0,25.0
1001001001111001,24.0,7.0,31.0
1001001001111010,16.0,5.0,21.0
1001001001111011,18.0,6.0,24.0
1001001001111100,20.0,6.0,26.0
1001001001111101,19.0,6.0,25.0
1001001001111110,17.0,5.0,22.0
1001001001111111,16.0,6.0,22.0
1001001010000000,11.0,5.0,16.0
1001001010000001,15.0,4.0,19.0
1001001010000010,10.0,3.0,13.0
1001001010000011,13.0,5.0,18.0
1001001010000100,15.0,4.0,19.0
1001001010000101,14.0,4.0,18.0
1001001010000110,14.0,4.0,18.0
1001001010000111,13.0,4.0,17.0
1001001010001000,12.0,5.0,17.0
1001001010001001,17.0,6.0,23.0
1001001010001010,12.0,5.0,17.0
1001001010001011,14.0,5.0,19.0
1001001010001100,14.0,5.0,19.0
1001001010001101,17.0,5.0,22.0
1001001010001110,13.0,4.0,17.0
1001001010001111,12.0,4.0,16.0
1001001010010000,10.0,3.0,13.0
1001001010010001,13.0,5.0,18.0
1001001010010010,9.0,4.0,13.0
1001001010010011,10.0,4.0,14.0
1001001010010100,14.0,4.0,18.0
1001001010010101,13.0,4.0,17.0
1001001010010110,13.0,4.0,17.0
1001001010010111,12.0,4.0,16.0
1001001010011000,13.0,5.0,18.0
1001001010011001,14.0,5.0,19.0
1001001010011010,10.0,4.0,14.0
1001001010011011,11.0,4.0,15.0
1001001010011100,13.0,4.0,17.0
1001001010011101,15.0,5.0,20.0
1001001010011110,12.0,4.0,16.0
1001001010011111,11.0,4.0,15.0
1001001010100000,14.0,6.0,20.0
1001001010100001,17.0,6.0,23.0
1001001010100010,12.0,5.0,17.0
1001001010100011,14.0,5.0,19.0
1001001010100100,18.0,5.0,23.0
1001001010100101,17.0,5.0,22.0
1001001010100110,17.0,5.0,22.0
1001001010100111,16.0,5.0,21.0
1001001010101000,16.0,6.0,22.0
1001001010101001,19.0,6.0,25.0
1001001010101010,12.0,4.0,16.0
1001001010101011,15.0,5.0,20.0
1001001010101100,17.0,5.0,22.0
1001001010101101,20.0,6.0,26.0
1001001010101110,15.0,5.0,20.0
1001001010101111,14.0,5.0,19.0
1001001010110000,12.0,5.0,17.0
1001001010110001,14.0,5.0,19.0
1001001010110010,10.0,4.0,14.0
1001001010110011,11.0,4.0,15.0
1001001010110100,17.0,5.0,22.0
1001001010110101,16.0,5.0,21.0
1001001010110110,16.0,5.0,21.0
1001001010110111,13.0,4.0,17.0
1001001010111000,14.0,5.0,19.0
1001001010111001,16.0,5.0,21.0
1001001010111010,11.0,4.0,15.0
1001001010111011,12.0,4.0,16.0
1001001010111100,16.0,5.0,21.0
1001001010111101,17.0,5.0,22.0
1001001010111110,13.0,4.0,17.0
1001001010111111,13.0,4.0,17.0
1001001011000000,12.0,5.0,17.0
1001001011000001,17.0,6.0,23.0
1001001011000010,13.0,5.0,18.0
1001001011000011,14.0,5.0,19.0
1001001011000100,14.0,5.0,19.0
1001001011000101,17.0,5.0,22.0
1001001011000110,13.0,4.0,17.0
1001001011000111,15.0,5.0,20.0
1001001011001000,13.0,5.0,18.0
1001001011001001,21.0,7.0,28.0
1001001011001010,14.0,5.0,19.0
1001001011001011,18.0,6.0,24.0
1001001011001100,13.0,4.0,17.0
1001001011001101,16.0,5.0,21.0
1001001011001110,12.0,4.0,16.0
1001001011001111,14.0,5.0,19.0
1001001011010000,12.0,5.0,17.0
1001001011010001,14.0,5.0,19.0
1001001011010010,10.0,4.0,14.0
1001001011010011,11.0,4.0,15.0
1001001011010100,13.0,4.0,17.0
1001001011010101,12.0,4.0,16.0
1001001011010110,12.0,4.0,16.0
1001001011010111,11.0,4.0,15.0
1001001011011000,14.0,5.0,19.0
1001001011011001,18.0,6.0,24.0
1001001011011010,11.0,4.0,15.0
1001001011011011,15.0,5.0,20.0
1001001011011100,12.0,4.0,16.0
1001001011011101,14.0,5.0,19.0
1001001011011110,11.0,4.0,15.0
1001001011011111,12.0,4.0,16.0
1001001011100000,16.0,6.0,22.0
1001001011100001,19.0,6.0,25.0
1001001011100010,14.0,5.0,19.0
1001001011100011,16.0,5.0,21.0
1001001011100100,17.0,5.0,22.0
1001001011100101,20.0,6.0,26.0
1001001011100110,16.0,5.0,21.0
1001001011100111,17.0,5.0,22.0
1001001011101000,18.0,6.0,24.0
1001001011101001,24.0,7.0,31.0
1001001011101010,15.0,5.0,20.0
1001001011101011,18.0,6.0,24.0
1001001011101100,16.0,5.0,21.0
1001001011101101,19.0,6.0,25.0
1001001011101110,14.0,5.0,19.0
1001001011101111,16.0,6.0,22.0
1001001011110000,12.0,4.0,16.0
1001001011110001,15.0,5.0,20.0
1001001011110010,11.0,4.0,15.0
1001001011110011,12.0,4.0,16.0
1001001011110100,15.0,5.0,20.0
1001001011110101,14.0,5.0,19.0
1001001011110110,13.0,4.0,17.0
1001001011110111,13.0,4.0,17.0
1001001011111000,15.0,5.0,20.0
1001001011111001,18.0,6.0,24.0
1001001011111010,12.0,4.0,16.0
1001001011111011,15.0,6.0,21.0
1001001011111100,14.0,5.0,19.0
1001001011111101,16.0,6.0,22.0
1001001011111110,13.0,4.0,17.0
1001001011111111,10.0,4.0,14.0
1001001100000000,8.0,4.0,12.0
1001001100000001,11.0,5.0,16.0
1001001100000010,10.0,3.0,13.0
