,Literals Count,Clauses Count,Dimension
0101010000000000,4.0,3.0,7.0
0101010000000001,8.0,4.0,12.0
0101010000000010,10.0,3.0,13.0
0101010000000011,9.0,4.0,13.0
0101010000000100,5.0,3.0,8.0
0101010000000101,6.0,3.0,9.0
0101010000000110,9.0,4.0,13.0
0101010000000111,9.0,4.0,13.0
0101010000001000,8.0,4.0,12.0
0101010000001001,12.0,5.0,17.0
0101010000001010,9.0,4.0,13.0
0101010000001011,10.0,4.0,14.0
0101010000001100,6.0,3.0,9.0
0101010000001101,9.0,4.0,13.0
0101010000001110,7.0,3.0,10.0
0101010000001111,7.0,3.0,10.0
0101010000010000,5.0,3.0,8.0
0101010000010001,6.0,3.0,9.0
0101010000010010,9.0,4.0,13.0
0101010000010011,9.0,4.0,13.0
0101010000010100,6.0,3.0,9.0
0101010000010101,7.0,3.0,10.0
0101010000010110,12.0,5.0,17.0
0101010000010111,10.0,4.0,14.0
0101010000011000,9.0,4.0,13.0
0101010000011001,12.0,5.0,17.0
0101010000011010,9.0,3.0,12.0
0101010000011011,10.0,4.0,14.0
0101010000011100,9.0,4.0,13.0
0101010000011101,10.0,4.0,14.0
0101010000011110,10.0,4.0,14.0
0101010000011111,8.0,3.0,11.0
0101010000100000,8.0,4.0,12.0
0101010000100001,12.0,5.0,17.0
0101010000100010,9.0,4.0,13.0
0101010000100011,10.0,4.0,14.0
0101010000100100,9.0,4.0,13.0
0101010000100101,12.0,5.0,17.0
0101010000100110,9.0,3.0,12.0
0101010000100111,10.0,4.0,14.0
0101010000101000,9.0,4.0,13.0
0101010000101001,17.0,6.0,23.0
0101010000101010,10.0,4.0,14.0
0101010000101011,14.0,5.0,19.0
0101010000101100,10.0,4.0,14.0
0101010000101101,14.0,5.0,19.0
0101010000101110,11.0,4.0,15.0
0101010000101111,11.0,4.0,15.0
0101010000110000,6.0,3.0,9.0
0101010000110001,9.0,4.0,13.0
0101010000110010,7.0,3.0,10.0
0101010000110011,7.0,3.0,10.0
0101010000110100,9.0,4.0,13.0
0101010000110101,10.0,4.0,14.0
0101010000110110,10.0,4.0,14.0
0101010000110111,8.0,3.0,11.0
0101010000111000,10.0,4.0,14.0
0101010000111001,14.0,5.0,19.0
0101010000111010,11.0,4.0,15.0
0101010000111011,11.0,4.0,15.0
0101010000111100,7.0,3.0,10.0
0101010000111101,11.0,4.0,15.0
0101010000111110,8.0,3.0,11.0
0101010000111111,8.0,3.0,11.0
