,Literals Count,Clauses Count,Dimension
0101011000000000,8.0,4.0,12.0
0101011000000001,14.0,6.0,20.0
0101011000000010,9.0,4.0,13.0
0101011000000011,12.0,5.0,17.0
0101011000000100,10.0,3.0,13.0
0101011000000101,12.0,5.0,17.0
0101011000000110,9.0,4.0,13.0
0101011000000111,10.0,4.0,14.0
0101011000001000,12.0,5.0,17.0
0101011000001001,17.0,6.0,23.0
0101011000001010,10.0,4.0,14.0
0101011000001011,14.0,5.0,19.0
0101011000001100,12.0,5.0,17.0
0101011000001101,14.0,5.0,19.0
0101011000001110,10.0,4.0,14.0
0101011000001111,11.0,4.0,15.0
0101011000010000,10.0,3.0,13.0
0101011000010001,12.0,5.0,17.0
0101011000010010,9.0,4.0,13.0
0101011000010011,10.0,4.0,14.0
0101011000010100,12.0,5.0,17.0
0101011000010101,13.0,5.0,18.0
0101011000010110,10.0,4.0,14.0
0101011000010111,11.0,4.0,15.0
0101011000011000,14.0,5.0,19.0
0101011000011001,15.0,5.0,20.0
0101011000011010,11.0,4.0,15.0
0101011000011011,12.0,4.0,16.0
0101011000011100,13.0,4.0,17.0
0101011000011101,15.0,5.0,20.0
0101011000011110,11.0,4.0,15.0
0101011000011111,11.0,4.0,15.0
0101011000100000,12.0,5.0,17.0
0101011000100001,17.0,6.0,23.0
0101011000100010,10.0,4.0,14.0
0101011000100011,14.0,5.0,19.0
0101011000100100,14.0,5.0,19.0
0101011000100101,15.0,5.0,20.0
0101011000100110,11.0,4.0,15.0
0101011000100111,12.0,4.0,16.0
0101011000101000,17.0,6.0,23.0
0101011000101001,22.0,6.0,28.0
0101011000101010,14.0,5.0,19.0
0101011000101011,18.0,6.0,24.0
0101011000101100,17.0,5.0,22.0
0101011000101101,20.0,6.0,26.0
0101011000101110,15.0,5.0,20.0
0101011000101111,14.0,5.0,19.0
0101011000110000,12.0,5.0,17.0
0101011000110001,14.0,5.0,19.0
0101011000110010,10.0,4.0,14.0
0101011000110011,11.0,4.0,15.0
0101011000110100,13.0,4.0,17.0
0101011000110101,15.0,5.0,20.0
0101011000110110,11.0,4.0,15.0
0101011000110111,11.0,4.0,15.0
0101011000111000,17.0,5.0,22.0
0101011000111001,20.0,6.0,26.0
0101011000111010,15.0,5.0,20.0
0101011000111011,14.0,5.0,19.0
0101011000111100,15.0,5.0,20.0
0101011000111101,17.0,5.0,22.0
0101011000111110,12.0,4.0,16.0
0101011000111111,13.0,4.0,17.0
0101011001000000,11.0,5.0,16.0
0101011001000001,16.0,6.0,22.0
0101011001000010,12.0,4.0,16.0
0101011001000011,14.0,5.0,19.0
0101011001000100,9.0,4.0,13.0
0101011001000101,12.0,4.0,16.0
0101011001000110,8.0,3.0,11.0
0101011001000111,11.0,4.0,15.0
0101011001001000,13.0,5.0,18.0
0101011001001001,19.0,6.0,25.0
0101011001001010,14.0,5.0,19.0
0101011001001011,16.0,5.0,21.0
0101011001001100,10.0,4.0,14.0
0101011001001101,15.0,5.0,20.0
0101011001001110,11.0,4.0,15.0
0101011001001111,10.0,4.0,14.0
0101011001010000,9.0,4.0,13.0
0101011001010001,12.0,4.0,16.0
0101011001010010,8.0,3.0,11.0
0101011001010011,11.0,4.0,15.0
0101011001010100,8.0,3.0,11.0
0101011001010101,10.0,4.0,14.0
0101011001010110,7.0,3.0,10.0
0101011001010111,8.0,3.0,11.0
0101011001011000,13.0,4.0,17.0
0101011001011001,16.0,5.0,21.0
0101011001011010,11.0,4.0,15.0
0101011001011011,13.0,4.0,17.0
0101011001011100,11.0,4.0,15.0
0101011001011101,12.0,4.0,16.0
0101011001011110,8.0,3.0,11.0
0101011001011111,9.0,3.0,12.0
0101011001100000,13.0,5.0,18.0
0101011001100001,19.0,6.0,25.0
0101011001100010,14.0,5.0,19.0
0101011001100011,16.0,5.0,21.0
0101011001100100,13.0,4.0,17.0
0101011001100101,16.0,5.0,21.0
0101011001100110,11.0,4.0,15.0
0101011001100111,13.0,4.0,17.0
0101011001101000,21.0,7.0,28.0
0101011001101001,25.0,7.0,32.0
0101011001101010,18.0,6.0,24.0
0101011001101011,21.0,6.0,27.0
0101011001101100,16.0,5.0,21.0
0101011001101101,19.0,6.0,25.0
0101011001101110,14.0,5.0,19.0
0101011001101111,13.0,5.0,18.0
0101011001110000,10.0,4.0,14.0
0101011001110001,15.0,5.0,20.0
0101011001110010,11.0,4.0,15.0
0101011001110011,10.0,4.0,14.0
0101011001110100,11.0,4.0,15.0
0101011001110101,12.0,4.0,16.0
0101011001110110,8.0,3.0,11.0
0101011001110111,9.0,3.0,12.0
0101011001111000,16.0,5.0,21.0
0101011001111001,19.0,6.0,25.0
0101011001111010,14.0,5.0,19.0
0101011001111011,13.0,5.0,18.0
0101011001111100,14.0,5.0,19.0
0101011001111101,16.0,6.0,22.0
0101011001111110,12.0,4.0,16.0
0101011001111111,11.0,5.0,16.0
0101011010000000,14.0,4.0,18.0
0101011010000001,18.0,5.0,23.0
0101011010000010,13.0,4.0,17.0
0101011010000011,16.0,5.0,21.0
0101011010000100,14.0,4.0,18.0
0101011010000101,17.0,5.0,22.0
0101011010000110,13.0,4.0,17.0
0101011010000111,16.0,5.0,21.0
0101011010001000,13.0,5.0,18.0
0101011010001001,17.0,5.0,22.0
0101011010001010,11.0,4.0,15.0
0101011010001011,15.0,5.0,20.0
0101011010001100,13.0,4.0,17.0
0101011010001101,16.0,5.0,21.0
0101011010001110,12.0,4.0,16.0
0101011010001111,13.0,4.0,17.0
0101011010010000,14.0,4.0,18.0
0101011010010001,17.0,5.0,22.0
0101011010010010,13.0,4.0,17.0
0101011010010011,16.0,5.0,21.0
0101011010010100,17.0,5.0,22.0
0101011010010101,26.0,8.0,34.0
0101011010010110,16.0,5.0,21.0
0101011010010111,17.0,5.0,22.0
0101011010011000,13.0,4.0,17.0
0101011010011001,16.0,5.0,21.0
0101011010011010,12.0,4.0,16.0
0101011010011011,13.0,4.0,17.0
0101011010011100,16.0,5.0,21.0
0101011010011101,17.0,5.0,22.0
0101011010011110,13.0,4.0,17.0
0101011010011111,14.0,4.0,18.0
0101011010100000,13.0,5.0,18.0
0101011010100001,17.0,5.0,22.0
0101011010100010,11.0,4.0,15.0
0101011010100011,15.0,5.0,20.0
0101011010100100,13.0,4.0,17.0
0101011010100101,16.0,5.0,21.0
0101011010100110,12.0,4.0,16.0
0101011010100111,13.0,4.0,17.0
0101011010101000,14.0,5.0,19.0
0101011010101001,20.0,6.0,26.0
0101011010101010,11.0,4.0,15.0
0101011010101011,14.0,5.0,19.0
0101011010101100,15.0,5.0,20.0
0101011010101101,17.0,5.0,22.0
0101011010101110,11.0,4.0,15.0
0101011010101111,13.0,4.0,17.0
0101011010110000,13.0,4.0,17.0
0101011010110001,16.0,5.0,21.0
0101011010110010,12.0,4.0,16.0
0101011010110011,13.0,4.0,17.0
0101011010110100,16.0,5.0,21.0
0101011010110101,17.0,5.0,22.0
0101011010110110,13.0,4.0,17.0
0101011010110111,14.0,4.0,18.0
0101011010111000,15.0,5.0,20.0
0101011010111001,17.0,5.0,22.0
0101011010111010,11.0,4.0,15.0
0101011010111011,13.0,4.0,17.0
0101011010111100,16.0,5.0,21.0
0101011010111101,18.0,5.0,23.0
0101011010111110,13.0,4.0,17.0
0101011010111111,14.0,4.0,18.0
0101011011000000,13.0,5.0,18.0
0101011011000001,17.0,5.0,22.0
0101011011000010,12.0,4.0,16.0
0101011011000011,15.0,5.0,20.0
0101011011000100,11.0,4.0,15.0
0101011011000101,15.0,5.0,20.0
0101011011000110,11.0,4.0,15.0
0101011011000111,13.0,4.0,17.0
0101011011001000,14.0,5.0,19.0
0101011011001001,20.0,6.0,26.0
0101011011001010,15.0,5.0,20.0
0101011011001011,17.0,5.0,22.0
0101011011001100,11.0,4.0,15.0
0101011011001101,14.0,5.0,19.0
0101011011001110,10.0,4.0,14.0
0101011011001111,12.0,5.0,17.0
0101011011010000,11.0,4.0,15.0
0101011011010001,15.0,5.0,20.0
0101011011010010,11.0,4.0,15.0
0101011011010011,13.0,4.0,17.0
0101011011010100,11.0,4.0,15.0
0101011011010101,13.0,5.0,18.0
0101011011010110,10.0,4.0,14.0
0101011011010111,12.0,5.0,17.0
0101011011011000,12.0,4.0,16.0
0101011011011001,15.0,5.0,20.0
0101011011011010,11.0,4.0,15.0
0101011011011011,14.0,4.0,18.0
0101011011011100,10.0,4.0,14.0
0101011011011101,12.0,5.0,17.0
0101011011011110,9.0,3.0,12.0
0101011011011111,10.0,3.0,13.0
0101011011100000,14.0,5.0,19.0
0101011011100001,20.0,6.0,26.0
0101011011100010,15.0,5.0,20.0
0101011011100011,17.0,5.0,22.0
0101011011100100,12.0,4.0,16.0
0101011011100101,15.0,5.0,20.0
0101011011100110,11.0,4.0,15.0
0101011011100111,14.0,4.0,18.0
0101011011101000,18.0,6.0,24.0
0101011011101001,22.0,6.0,28.0
0101011011101010,14.0,5.0,19.0
0101011011101011,17.0,6.0,23.0
0101011011101100,14.0,5.0,19.0
0101011011101101,17.0,6.0,23.0
0101011011101110,10.0,4.0,14.0
0101011011101111,12.0,5.0,17.0
0101011011110000,11.0,4.0,15.0
0101011011110001,14.0,5.0,19.0
0101011011110010,10.0,4.0,14.0
0101011011110011,12.0,5.0,17.0
