,Literals Count,Clauses Count,Dimension
0110101000000000,8.0,4.0,12.0
0110101000000001,14.0,4.0,18.0
0110101000000010,11.0,5.0,16.0
0110101000000011,13.0,5.0,18.0
0110101000000100,12.0,5.0,17.0
0110101000000101,13.0,5.0,18.0
0110101000000110,13.0,5.0,18.0
0110101000000111,14.0,5.0,19.0
0110101000001000,10.0,3.0,13.0
0110101000001001,14.0,4.0,18.0
0110101000001010,9.0,4.0,13.0
0110101000001011,11.0,4.0,15.0
0110101000001100,12.0,5.0,17.0
0110101000001101,13.0,4.0,17.0
0110101000001110,10.0,4.0,14.0
0110101000001111,11.0,4.0,15.0
0110101000010000,12.0,5.0,17.0
0110101000010001,13.0,5.0,18.0
0110101000010010,13.0,5.0,18.0
0110101000010011,14.0,5.0,19.0
0110101000010100,17.0,6.0,23.0
0110101000010101,14.0,5.0,19.0
0110101000010110,21.0,7.0,28.0
0110101000010111,18.0,6.0,24.0
0110101000011000,14.0,5.0,19.0
0110101000011001,13.0,4.0,17.0
0110101000011010,13.0,4.0,17.0
0110101000011011,12.0,4.0,16.0
0110101000011100,17.0,5.0,22.0
0110101000011101,15.0,5.0,20.0
0110101000011110,16.0,5.0,21.0
0110101000011111,14.0,5.0,19.0
0110101000100000,10.0,3.0,13.0
0110101000100001,14.0,4.0,18.0
0110101000100010,9.0,4.0,13.0
0110101000100011,11.0,4.0,15.0
0110101000100100,14.0,5.0,19.0
0110101000100101,13.0,4.0,17.0
0110101000100110,13.0,4.0,17.0
0110101000100111,12.0,4.0,16.0
0110101000101000,12.0,5.0,17.0
0110101000101001,17.0,5.0,22.0
0110101000101010,8.0,3.0,11.0
0110101000101011,11.0,4.0,15.0
0110101000101100,13.0,4.0,17.0
0110101000101101,16.0,5.0,21.0
0110101000101110,11.0,4.0,15.0
0110101000101111,10.0,4.0,14.0
0110101000110000,12.0,5.0,17.0
0110101000110001,13.0,4.0,17.0
0110101000110010,10.0,4.0,14.0
0110101000110011,11.0,4.0,15.0
0110101000110100,17.0,5.0,22.0
0110101000110101,15.0,5.0,20.0
0110101000110110,16.0,5.0,21.0
0110101000110111,14.0,5.0,19.0
0110101000111000,13.0,4.0,17.0
0110101000111001,16.0,5.0,21.0
0110101000111010,11.0,4.0,15.0
0110101000111011,10.0,4.0,14.0
0110101000111100,15.0,5.0,20.0
0110101000111101,16.0,5.0,21.0
0110101000111110,14.0,5.0,19.0
0110101000111111,12.0,4.0,16.0
0110101001000000,9.0,4.0,13.0
0110101001000001,13.0,4.0,17.0
0110101001000010,12.0,4.0,16.0
0110101001000011,12.0,4.0,16.0
0110101001000100,10.0,4.0,14.0
0110101001000101,11.0,4.0,15.0
0110101001000110,14.0,5.0,19.0
0110101001000111,15.0,5.0,20.0
0110101001001000,9.0,4.0,13.0
0110101001001001,13.0,4.0,17.0
0110101001001010,8.0,3.0,11.0
0110101001001011,11.0,4.0,15.0
0110101001001100,10.0,4.0,14.0
0110101001001101,12.0,4.0,16.0
0110101001001110,11.0,4.0,15.0
0110101001001111,10.0,4.0,14.0
0110101001010000,10.0,4.0,14.0
0110101001010001,11.0,4.0,15.0
0110101001010010,14.0,5.0,19.0
0110101001010011,15.0,5.0,20.0
0110101001010100,14.0,5.0,19.0
0110101001010101,11.0,4.0,15.0
0110101001010110,18.0,6.0,24.0
0110101001010111,14.0,5.0,19.0
0110101001011000,11.0,4.0,15.0
0110101001011001,12.0,4.0,16.0
0110101001011010,11.0,4.0,15.0
0110101001011011,11.0,4.0,15.0
0110101001011100,15.0,5.0,20.0
0110101001011101,11.0,4.0,15.0
0110101001011110,14.0,5.0,19.0
0110101001011111,10.0,4.0,14.0
0110101001100000,9.0,4.0,13.0
0110101001100001,13.0,4.0,17.0
0110101001100010,8.0,3.0,11.0
0110101001100011,11.0,4.0,15.0
0110101001100100,11.0,4.0,15.0
0110101001100101,12.0,4.0,16.0
0110101001100110,11.0,4.0,15.0
0110101001100111,11.0,4.0,15.0
0110101001101000,10.0,4.0,14.0
0110101001101001,16.0,5.0,21.0
0110101001101010,7.0,3.0,10.0
0110101001101011,10.0,4.0,14.0
0110101001101100,11.0,4.0,15.0
0110101001101101,13.0,4.0,17.0
0110101001101110,8.0,3.0,11.0
0110101001101111,9.0,3.0,12.0
0110101001110000,10.0,4.0,14.0
0110101001110001,12.0,4.0,16.0
0110101001110010,11.0,4.0,15.0
0110101001110011,10.0,4.0,14.0
0110101001110100,15.0,5.0,20.0
0110101001110101,11.0,4.0,15.0
0110101001110110,14.0,5.0,19.0
0110101001110111,10.0,4.0,14.0
0110101001111000,11.0,4.0,15.0
0110101001111001,13.0,4.0,17.0
0110101001111010,8.0,3.0,11.0
0110101001111011,9.0,3.0,12.0
0110101001111100,12.0,4.0,16.0
0110101001111101,13.0,4.0,17.0
0110101001111110,12.0,4.0,16.0
0110101001111111,9.0,3.0,12.0
0110101010000000,14.0,6.0,20.0
0110101010000001,18.0,5.0,23.0
0110101010000010,16.0,6.0,22.0
0110101010000011,17.0,5.0,22.0
0110101010000100,17.0,6.0,23.0
0110101010000101,17.0,5.0,22.0
0110101010000110,19.0,6.0,25.0
0110101010000111,20.0,6.0,26.0
0110101010001000,12.0,5.0,17.0
0110101010001001,17.0,5.0,22.0
0110101010001010,12.0,4.0,16.0
0110101010001011,15.0,5.0,20.0
0110101010001100,14.0,5.0,19.0
0110101010001101,16.0,5.0,21.0
0110101010001110,15.0,5.0,20.0
0110101010001111,14.0,5.0,19.0
0110101010010000,17.0,6.0,23.0
0110101010010001,17.0,5.0,22.0
0110101010010010,19.0,6.0,25.0
0110101010010011,20.0,6.0,26.0
0110101010010100,22.0,6.0,28.0
0110101010010101,20.0,6.0,26.0
0110101010010110,25.0,7.0,32.0
0110101010010111,22.0,6.0,28.0
0110101010011000,15.0,5.0,20.0
0110101010011001,16.0,5.0,21.0
0110101010011010,16.0,5.0,21.0
0110101010011011,15.0,5.0,20.0
0110101010011100,20.0,6.0,26.0
0110101010011101,17.0,5.0,22.0
0110101010011110,19.0,6.0,25.0
0110101010011111,17.0,6.0,23.0
0110101010100000,12.0,5.0,17.0
0110101010100001,17.0,5.0,22.0
0110101010100010,12.0,4.0,16.0
0110101010100011,15.0,5.0,20.0
0110101010100100,15.0,5.0,20.0
0110101010100101,16.0,5.0,21.0
0110101010100110,16.0,5.0,21.0
0110101010100111,15.0,5.0,20.0
0110101010101000,13.0,5.0,18.0
0110101010101001,26.0,8.0,34.0
0110101010101010,10.0,4.0,14.0
0110101010101011,13.0,5.0,18.0
0110101010101100,15.0,5.0,20.0
0110101010101101,17.0,5.0,22.0
0110101010101110,12.0,4.0,16.0
0110101010101111,12.0,5.0,17.0
0110101010110000,14.0,5.0,19.0
0110101010110001,16.0,5.0,21.0
0110101010110010,15.0,5.0,20.0
0110101010110011,14.0,5.0,19.0
0110101010110100,20.0,6.0,26.0
0110101010110101,17.0,5.0,22.0
0110101010110110,19.0,6.0,25.0
0110101010110111,17.0,6.0,23.0
0110101010111000,15.0,5.0,20.0
0110101010111001,17.0,5.0,22.0
0110101010111010,12.0,4.0,16.0
0110101010111011,12.0,5.0,17.0
0110101010111100,17.0,5.0,22.0
0110101010111101,18.0,5.0,23.0
0110101010111110,16.0,6.0,22.0
0110101010111111,14.0,4.0,18.0
0110101011000000,12.0,5.0,17.0
0110101011000001,16.0,5.0,21.0
0110101011000010,14.0,5.0,19.0
0110101011000011,15.0,5.0,20.0
0110101011000100,14.0,5.0,19.0
0110101011000101,15.0,5.0,20.0
0110101011000110,16.0,5.0,21.0
0110101011000111,17.0,5.0,22.0
0110101011001000,10.0,4.0,14.0
