,Literals Count,Clauses Count,Dimension
1100011000000000,8.0,4.0,12.0
1100011000000001,12.0,5.0,17.0
1100011000000010,9.0,4.0,13.0
1100011000000011,10.0,4.0,14.0
1100011000000100,10.0,3.0,13.0
1100011000000101,12.0,5.0,17.0
1100011000000110,9.0,4.0,13.0
1100011000000111,10.0,4.0,14.0
1100011000001000,14.0,6.0,20.0
1100011000001001,17.0,6.0,23.0
1100011000001010,12.0,5.0,17.0
1100011000001011,14.0,5.0,19.0
1100011000001100,12.0,5.0,17.0
1100011000001101,14.0,5.0,19.0
1100011000001110,10.0,4.0,14.0
1100011000001111,11.0,4.0,15.0
1100011000010000,14.0,4.0,18.0
1100011000010001,13.0,5.0,18.0
1100011000010010,13.0,4.0,17.0
1100011000010011,11.0,4.0,15.0
1100011000010100,14.0,4.0,18.0
1100011000010101,13.0,4.0,17.0
1100011000010110,13.0,4.0,17.0
1100011000010111,12.0,4.0,16.0
1100011000011000,18.0,5.0,23.0
1100011000011001,17.0,5.0,22.0
1100011000011010,16.0,5.0,21.0
1100011000011011,15.0,5.0,20.0
1100011000011100,17.0,5.0,22.0
1100011000011101,16.0,5.0,21.0
1100011000011110,16.0,5.0,21.0
1100011000011111,13.0,4.0,17.0
1100011000100000,12.0,5.0,17.0
1100011000100001,17.0,6.0,23.0
1100011000100010,10.0,4.0,14.0
1100011000100011,14.0,5.0,19.0
1100011000100100,14.0,5.0,19.0
1100011000100101,17.0,5.0,22.0
1100011000100110,11.0,4.0,15.0
1100011000100111,15.0,5.0,20.0
1100011000101000,17.0,6.0,23.0
1100011000101001,22.0,6.0,28.0
1100011000101010,14.0,5.0,19.0
1100011000101011,18.0,6.0,24.0
1100011000101100,15.0,5.0,20.0
1100011000101101,20.0,6.0,26.0
1100011000101110,12.0,4.0,16.0
1100011000101111,14.0,5.0,19.0
1100011000110000,13.0,5.0,18.0
1100011000110001,14.0,5.0,19.0
1100011000110010,11.0,4.0,15.0
1100011000110011,11.0,4.0,15.0
1100011000110100,13.0,4.0,17.0
1100011000110101,15.0,5.0,20.0
1100011000110110,12.0,4.0,16.0
1100011000110111,11.0,4.0,15.0
1100011000111000,17.0,5.0,22.0
1100011000111001,20.0,6.0,26.0
1100011000111010,15.0,5.0,20.0
1100011000111011,14.0,5.0,19.0
1100011000111100,16.0,5.0,21.0
1100011000111101,17.0,5.0,22.0
1100011000111110,13.0,4.0,17.0
1100011000111111,13.0,4.0,17.0
1100011001000000,11.0,5.0,16.0
1100011001000001,13.0,5.0,18.0
1100011001000010,12.0,4.0,16.0
1100011001000011,14.0,5.0,19.0
1100011001000100,9.0,4.0,13.0
1100011001000101,10.0,4.0,14.0
1100011001000110,8.0,3.0,11.0
1100011001000111,11.0,4.0,15.0
1100011001001000,16.0,6.0,22.0
1100011001001001,19.0,6.0,25.0
1100011001001010,14.0,5.0,19.0
1100011001001011,16.0,5.0,21.0
1100011001001100,12.0,4.0,16.0
1100011001001101,15.0,5.0,20.0
1100011001001110,11.0,4.0,15.0
1100011001001111,10.0,4.0,14.0
1100011001010000,13.0,5.0,18.0
1100011001010001,14.0,5.0,19.0
1100011001010010,12.0,4.0,16.0
1100011001010011,15.0,5.0,20.0
1100011001010100,11.0,4.0,15.0
1100011001010101,11.0,4.0,15.0
1100011001010110,11.0,4.0,15.0
1100011001010111,10.0,4.0,14.0
1100011001011000,17.0,5.0,22.0
1100011001011001,20.0,6.0,26.0
1100011001011010,15.0,5.0,20.0
1100011001011011,17.0,5.0,22.0
1100011001011100,15.0,5.0,20.0
1100011001011101,14.0,5.0,19.0
1100011001011110,13.0,4.0,17.0
1100011001011111,12.0,5.0,17.0
1100011001100000,13.0,5.0,18.0
1100011001100001,21.0,7.0,28.0
