,Literals Count,Clauses Count,Dimension
1011110000000000,6.0,3.0,9.0
1011110000000001,12.0,5.0,17.0
1011110000000010,12.0,5.0,17.0
1011110000000011,10.0,4.0,14.0
1011110000000100,9.0,4.0,13.0
1011110000000101,10.0,4.0,14.0
1011110000000110,13.0,4.0,17.0
1011110000000111,11.0,4.0,15.0
1011110000001000,9.0,4.0,13.0
1011110000001001,14.0,5.0,19.0
1011110000001010,10.0,4.0,14.0
1011110000001011,11.0,4.0,15.0
1011110000001100,7.0,3.0,10.0
1011110000001101,11.0,4.0,15.0
1011110000001110,11.0,4.0,15.0
1011110000001111,8.0,3.0,11.0
1011110000010000,9.0,4.0,13.0
1011110000010001,10.0,4.0,14.0
1011110000010010,13.0,4.0,17.0
1011110000010011,11.0,4.0,15.0
1011110000010100,7.0,3.0,10.0
1011110000010101,8.0,3.0,11.0
1011110000010110,15.0,5.0,20.0
1011110000010111,12.0,4.0,16.0
1011110000011000,11.0,4.0,15.0
1011110000011001,15.0,5.0,20.0
1011110000011010,12.0,4.0,16.0
1011110000011011,12.0,4.0,16.0
1011110000011100,8.0,3.0,11.0
1011110000011101,11.0,4.0,15.0
1011110000011110,11.0,4.0,15.0
1011110000011111,9.0,3.0,12.0
1011110000100000,9.0,4.0,13.0
1011110000100001,14.0,5.0,19.0
1011110000100010,10.0,4.0,14.0
1011110000100011,11.0,4.0,15.0
1011110000100100,11.0,4.0,15.0
1011110000100101,15.0,5.0,20.0
1011110000100110,12.0,4.0,16.0
1011110000100111,12.0,4.0,16.0
1011110000101000,10.0,4.0,14.0
1011110000101001,18.0,6.0,24.0
1011110000101010,11.0,4.0,15.0
1011110000101011,15.0,5.0,20.0
1011110000101100,11.0,4.0,15.0
1011110000101101,14.0,5.0,19.0
1011110000101110,11.0,4.0,15.0
1011110000101111,12.0,4.0,16.0
1011110000110000,7.0,3.0,10.0
1011110000110001,11.0,4.0,15.0
1011110000110010,11.0,4.0,15.0
1011110000110011,8.0,3.0,11.0
1011110000110100,8.0,3.0,11.0
1011110000110101,11.0,4.0,15.0
1011110000110110,11.0,4.0,15.0
1011110000110111,9.0,3.0,12.0
1011110000111000,11.0,4.0,15.0
1011110000111001,14.0,5.0,19.0
1011110000111010,11.0,4.0,15.0
1011110000111011,12.0,4.0,16.0
1011110000111100,7.0,3.0,10.0
1011110000111101,10.0,4.0,14.0
1011110000111110,10.0,4.0,14.0
1011110000111111,9.0,3.0,12.0
1011110001000000,12.0,5.0,17.0
1011110001000001,15.0,5.0,20.0
1011110001000010,17.0,5.0,22.0
1011110001000011,16.0,5.0,21.0
1011110001000100,10.0,4.0,14.0
1011110001000101,12.0,4.0,16.0
1011110001000110,16.0,5.0,21.0
1011110001000111,13.0,4.0,17.0
1011110001001000,14.0,5.0,19.0
1011110001001001,20.0,6.0,26.0
1011110001001010,16.0,5.0,21.0
1011110001001011,17.0,5.0,22.0
1011110001001100,11.0,4.0,15.0
1011110001001101,14.0,5.0,19.0
1011110001001110,13.0,4.0,17.0
1011110001001111,13.0,4.0,17.0
1011110001010000,10.0,4.0,14.0
1011110001010001,12.0,4.0,16.0
1011110001010010,16.0,5.0,21.0
1011110001010011,13.0,4.0,17.0
1011110001010100,8.0,3.0,11.0
1011110001010101,9.0,3.0,12.0
1011110001010110,16.0,5.0,21.0
1011110001010111,13.0,4.0,17.0
1011110001011000,12.0,4.0,16.0
1011110001011001,17.0,5.0,22.0
1011110001011010,13.0,4.0,17.0
1011110001011011,14.0,4.0,18.0
1011110001011100,9.0,3.0,12.0
1011110001011101,10.0,4.0,14.0
1011110001011110,13.0,4.0,17.0
1011110001011111,10.0,3.0,13.0
1011110001100000,14.0,5.0,19.0
1011110001100001,20.0,6.0,26.0
1011110001100010,16.0,5.0,21.0
1011110001100011,17.0,5.0,22.0
1011110001100100,12.0,4.0,16.0
1011110001100101,17.0,5.0,22.0
1011110001100110,13.0,4.0,17.0
1011110001100111,14.0,4.0,18.0
1011110001101000,16.0,5.0,21.0
1011110001101001,22.0,6.0,28.0
1011110001101010,17.0,5.0,22.0
1011110001101011,19.0,5.0,24.0
1011110001101100,13.0,4.0,17.0
1011110001101101,17.0,6.0,23.0
1011110001101110,14.0,4.0,18.0
1011110001101111,15.0,4.0,19.0
1011110001110000,11.0,4.0,15.0
1011110001110001,14.0,5.0,19.0
1011110001110010,13.0,4.0,17.0
1011110001110011,13.0,4.0,17.0
1011110001110100,9.0,3.0,12.0
1011110001110101,10.0,4.0,14.0
1011110001110110,13.0,4.0,17.0
1011110001110111,10.0,3.0,13.0
1011110001111000,13.0,4.0,17.0
1011110001111001,17.0,6.0,23.0
1011110001111010,14.0,4.0,18.0
1011110001111011,15.0,4.0,19.0
1011110001111100,10.0,3.0,13.0
1011110001111101,9.0,4.0,13.0
1011110001111110,13.0,5.0,18.0
1011110001111111,11.0,3.0,14.0
1011110010000000,9.0,4.0,13.0
1011110010000001,13.0,4.0,17.0
1011110010000010,13.0,4.0,17.0
1011110010000011,12.0,4.0,16.0
1011110010000100,10.0,4.0,14.0
1011110010000101,12.0,4.0,16.0
1011110010000110,16.0,5.0,21.0
1011110010000111,13.0,4.0,17.0
1011110010001000,8.0,3.0,11.0
1011110010001001,12.0,4.0,16.0
1011110010001010,11.0,4.0,15.0
1011110010001011,11.0,4.0,15.0
1011110010001100,7.0,3.0,10.0
1011110010001101,10.0,4.0,14.0
1011110010001110,10.0,4.0,14.0
1011110010001111,9.0,3.0,12.0
1011110010010000,10.0,4.0,14.0
1011110010010001,12.0,4.0,16.0
1011110010010010,16.0,5.0,21.0
1011110010010011,13.0,4.0,17.0
1011110010010100,11.0,4.0,15.0
1011110010010101,12.0,4.0,16.0
1011110010010110,17.0,5.0,22.0
1011110010010111,14.0,4.0,18.0
1011110010011000,11.0,4.0,15.0
1011110010011001,11.0,4.0,15.0
1011110010011010,13.0,4.0,17.0
1011110010011011,13.0,4.0,17.0
1011110010011100,8.0,3.0,11.0
1011110010011101,9.0,3.0,12.0
1011110010011110,13.0,4.0,17.0
1011110010011111,10.0,3.0,13.0
1011110010100000,8.0,3.0,11.0
1011110010100001,12.0,4.0,16.0
1011110010100010,11.0,4.0,15.0
1011110010100011,11.0,4.0,15.0
1011110010100100,11.0,4.0,15.0
1011110010100101,11.0,4.0,15.0
1011110010100110,13.0,4.0,17.0
1011110010100111,13.0,4.0,17.0
1011110010101000,7.0,3.0,10.0
1011110010101001,14.0,5.0,19.0
1011110010101010,8.0,3.0,11.0
1011110010101011,12.0,4.0,16.0
1011110010101100,7.0,3.0,10.0
1011110010101101,10.0,4.0,14.0
1011110010101110,9.0,3.0,12.0
1011110010101111,9.0,3.0,12.0
1011110010110000,7.0,3.0,10.0
1011110010110001,10.0,4.0,14.0
1011110010110010,10.0,4.0,14.0
1011110010110011,9.0,3.0,12.0
1011110010110100,8.0,3.0,11.0
1011110010110101,9.0,3.0,12.0
1011110010110110,13.0,4.0,17.0
1011110010110111,10.0,3.0,13.0
1011110010111000,7.0,3.0,10.0
