,Literals Count,Clauses Count,Dimension
00000000,0.0,0.0,0.0
00000001,3.0,3.0,6.0
00000010,3.0,3.0,6.0
00000011,2.0,2.0,4.0
00000100,3.0,3.0,6.0
00000101,2.0,2.0,4.0
00000110,5.0,3.0,8.0
00000111,3.0,2.0,5.0
00001000,3.0,3.0,6.0
00001001,5.0,3.0,8.0
00001010,2.0,2.0,4.0
00001011,3.0,2.0,5.0
00001100,2.0,2.0,4.0
00001101,3.0,2.0,5.0
00001110,3.0,2.0,5.0
00001111,1.0,1.0,2.0
00010000,3.0,3.0,6.0
00010001,2.0,2.0,4.0
00010010,5.0,3.0,8.0
00010011,3.0,2.0,5.0
00010100,5.0,3.0,8.0
00010101,3.0,2.0,5.0
00010110,9.0,4.0,13.0
00010111,6.0,3.0,9.0
00011000,6.0,2.0,8.0
00011001,5.0,2.0,7.0
00011010,5.0,2.0,7.0
00011011,4.0,2.0,6.0
00011100,5.0,2.0,7.0
00011101,4.0,2.0,6.0
00011110,7.0,3.0,10.0
00011111,3.0,2.0,5.0
00100000,3.0,3.0,6.0
00100001,5.0,3.0,8.0
00100010,2.0,2.0,4.0
00100011,3.0,2.0,5.0
00100100,6.0,2.0,8.0
00100101,5.0,2.0,7.0
00100110,5.0,2.0,7.0
00100111,4.0,2.0,6.0
00101000,5.0,3.0,8.0
00101001,9.0,4.0,13.0
00101010,3.0,2.0,5.0
00101011,6.0,3.0,9.0
00101100,5.0,2.0,7.0
00101101,7.0,3.0,10.0
00101110,4.0,2.0,6.0
00101111,3.0,2.0,5.0
00110000,2.0,2.0,4.0
00110001,3.0,2.0,5.0
00110010,3.0,2.0,5.0
00110011,1.0,1.0,2.0
00110100,5.0,2.0,7.0
00110101,4.0,2.0,6.0
00110110,7.0,3.0,10.0
00110111,3.0,2.0,5.0
00111000,5.0,2.0,7.0
00111001,7.0,3.0,10.0
00111010,4.0,2.0,6.0
00111011,3.0,2.0,5.0
00111100,4.0,2.0,6.0
00111101,5.0,2.0,7.0
00111110,5.0,2.0,7.0
00111111,2.0,1.0,3.0
