,Literals Count,Clauses Count,Dimension
01000000,3.0,3.0,6.0
01000001,5.0,3.0,8.0
01000010,6.0,2.0,8.0
01000011,5.0,2.0,7.0
01000100,2.0,2.0,4.0
01000101,3.0,2.0,5.0
01000110,5.0,2.0,7.0
01000111,4.0,2.0,6.0
01001000,5.0,3.0,8.0
01001001,9.0,4.0,13.0
01001010,5.0,2.0,7.0
01001011,7.0,3.0,10.0
01001100,3.0,2.0,5.0
01001101,6.0,3.0,9.0
01001110,4.0,2.0,6.0
01001111,3.0,2.0,5.0
01010000,2.0,2.0,4.0
01010001,3.0,2.0,5.0
01010010,5.0,2.0,7.0
01010011,4.0,2.0,6.0
01010100,3.0,2.0,5.0
01010101,1.0,1.0,2.0
01010110,7.0,3.0,10.0
01010111,3.0,2.0,5.0
01011000,5.0,2.0,7.0
01011001,7.0,3.0,10.0
01011010,4.0,2.0,6.0
01011011,5.0,2.0,7.0
01011100,4.0,2.0,6.0
01011101,3.0,2.0,5.0
01011110,5.0,2.0,7.0
01011111,2.0,1.0,3.0
01100000,5.0,3.0,8.0
01100001,9.0,4.0,13.0
01100010,5.0,2.0,7.0
01100011,7.0,3.0,10.0
01100100,5.0,2.0,7.0
01100101,7.0,3.0,10.0
01100110,4.0,2.0,6.0
01100111,5.0,2.0,7.0
01101000,9.0,4.0,13.0
01101001,12.0,4.0,16.0
01101010,7.0,3.0,10.0
01101011,9.0,3.0,12.0
01101100,7.0,3.0,10.0
01101101,9.0,3.0,12.0
01101110,5.0,2.0,7.0
01101111,5.0,3.0,8.0
01110000,3.0,2.0,5.0
01110001,6.0,3.0,9.0
01110010,4.0,2.0,6.0
01110011,3.0,2.0,5.0
01110100,4.0,2.0,6.0
01110101,3.0,2.0,5.0
01110110,5.0,2.0,7.0
01110111,2.0,1.0,3.0
01111000,7.0,3.0,10.0
01111001,9.0,3.0,12.0
01111010,5.0,2.0,7.0
01111011,5.0,3.0,8.0
01111100,5.0,2.0,7.0
01111101,5.0,3.0,8.0
01111110,6.0,2.0,8.0
01111111,3.0,1.0,4.0
